state,election_date,county,precinct,contest_name,votes_for,votes_against,total,pct_for
NC,2014-11-04,WAKE,ONESTOP,WAKE FOREST STREET AND SIDEWALK BONDS,2384,1001,3385,70.43
NC,2014-11-04,WAKE,PROVISIONAL,WAKE FOREST STREET AND SIDEWALK BONDS,80,34,114,70.18
NC,2014-11-04,WAKE,TRANSFER,WAKE FOREST STREET AND SIDEWALK BONDS,0,0,0,
NC,2014-11-04,NEW HANOVER,ABSENTEE BY MAIL,WILMINGTON STREET AND SIDEWALK BONDS,0,0,0,
NC,2014-11-04,NEW HANOVER,H02,WILMINGTON STREET AND SIDEWALK BONDS,1282,770,2052,62.48
NC,2014-11-04,NEW HANOVER,H03,WILMINGTON STREET AND SIDEWALK BONDS,1452,939,2391,60.73
NC,2014-11-04,NEW HANOVER,H04,WILMINGTON STREET AND SIDEWALK BONDS,1013,653,1666,60.8
NC,2014-11-04,NEW HANOVER,H05,WILMINGTON STREET AND SIDEWALK BONDS,1044,732,1776,58.78
NC,2014-11-04,NEW HANOVER,H09,WILMINGTON STREET AND SIDEWALK BONDS,30,12,42,71.43
NC,2014-11-04,NEW HANOVER,M02,WILMINGTON STREET AND SIDEWALK BONDS,1633,1148,2781,58.72
NC,2014-11-04,NEW HANOVER,M03,WILMINGTON STREET AND SIDEWALK BONDS,2,0,2,100.0
NC,2014-11-04,NEW HANOVER,M04,WILMINGTON STREET AND SIDEWALK BONDS,1015,733,1748,58.07
NC,2014-11-04,NEW HANOVER,ONESTOP,WILMINGTON STREET AND SIDEWALK BONDS,0,0,0,
NC,2014-11-04,NEW HANOVER,PROVISIONAL,WILMINGTON STREET AND SIDEWALK BONDS,0,0,0,
NC,2014-11-04,NEW HANOVER,TRANSFER,WILMINGTON STREET AND SIDEWALK BONDS,0,0,0,
NC,2014-11-04,NEW HANOVER,W03,WILMINGTON STREET AND SIDEWALK BONDS,650,179,829,78.41
NC,2014-11-04,NEW HANOVER,W08,WILMINGTON STREET AND SIDEWALK BONDS,369,196,565,65.31
NC,2014-11-04,NEW HANOVER,W12,WILMINGTON STREET AND SIDEWALK BONDS,662,271,933,70.95
NC,2014-11-04,NEW HANOVER,W13,WILMINGTON STREET AND SIDEWALK BONDS,390,145,535,72.9
NC,2014-11-04,NEW HANOVER,W15,WILMINGTON STREET AND SIDEWALK BONDS,1011,276,1287,78.55
NC,2014-11-04,NEW HANOVER,W16,WILMINGTON STREET AND SIDEWALK BONDS,951,661,1612,59.0
NC,2014-11-04,NEW HANOVER,W17,WILMINGTON STREET AND SIDEWALK BONDS,750,516,1266,59.24
NC,2014-11-04,NEW HANOVER,W18,WILMINGTON STREET AND SIDEWALK BONDS,393,270,663,59.28
NC,2014-11-04,NEW HANOVER,W21,WILMINGTON STREET AND SIDEWALK BONDS,1034,596,1630,63.44
NC,2014-11-04,NEW HANOVER,W24,WILMINGTON STREET AND SIDEWALK BONDS,550,237,787,69.89
NC,2014-11-04,NEW HANOVER,W25,WILMINGTON STREET AND SIDEWALK BONDS,1083,282,1365,79.34
NC,2014-11-04,NEW HANOVER,W26,WILMINGTON STREET AND SIDEWALK BONDS,626,346,972,64.4
NC,2014-11-04,NEW HANOVER,W27,WILMINGTON STREET AND SIDEWALK BONDS,1043,392,1435,72.68
NC,2014-11-04,NEW HANOVER,W28,WILMINGTON STREET AND SIDEWALK BONDS,687,332,1019,67.42
NC,2014-11-04,NEW HANOVER,W29,WILMINGTON STREET AND SIDEWALK BONDS,944,270,1214,77.76
NC,2014-11-04,NEW HANOVER,W30,WILMINGTON STREET AND SIDEWALK BONDS,1015,681,1696,59.85
NC,2014-11-04,NEW HANOVER,W31,WILMINGTON STREET AND SIDEWALK BONDS,1294,669,1963,65.92
NC,2015-11-03,BRUNSWICK,07,Bald Head Island Bond,64,58,122,52.46
NC,2015-11-03,BRUNSWICK,ABSENTEE MAIL,Bald Head Island Bond,14,17,31,45.16
NC,2015-11-03,BRUNSWICK,CURBSIDE,Bald Head Island Bond,1,0,1,100.0
NC,2015-11-03,BRUNSWICK,PROVISIONAL,Bald Head Island Bond,0,0,0,
NC,2015-11-03,PITT,0101,GREENVILLE STREET AND PEDESTRIAN TRANSPORTATION BONDS,31,5,36,86.11
NC,2015-11-03,PITT,0301,GREENVILLE STREET AND PEDESTRIAN TRANSPORTATION BONDS,10,1,11,90.91
NC,2015-11-03,PITT,0501,GREENVILLE STREET AND PEDESTRIAN TRANSPORTATION BONDS,2,0,2,100.0
NC,2015-11-03,PITT,0701,GREENVILLE STREET AND PEDESTRIAN TRANSPORTATION BONDS,60,27,87,68.97
NC,2015-11-03,PITT,1102A,GREENVILLE STREET AND PEDESTRIAN TRANSPORTATION BONDS,28,19,47,59.57
NC,2015-11-03,PITT,1201,GREENVILLE STREET AND PEDESTRIAN TRANSPORTATION BONDS,10,7,17,58.82
NC,2015-11-03,PITT,1403A1,GREENVILLE STREET AND PEDESTRIAN TRANSPORTATION BONDS,41,23,64,64.06
NC,2015-11-03,PITT,1403B,GREENVILLE STREET AND PEDESTRIAN TRANSPORTATION BONDS,59,42,101,58.42
NC,2015-11-03,PITT,1501,GREENVILLE STREET AND PEDESTRIAN TRANSPORTATION BONDS,63,39,102,61.76
NC,2015-11-03,PITT,1503,GREENVILLE STREET AND PEDESTRIAN TRANSPORTATION BONDS,157,36,193,81.35
NC,2015-11-03,PITT,1504A,GREENVILLE STREET AND PEDESTRIAN TRANSPORTATION BONDS,128,58,186,68.82
NC,2015-11-03,PITT,1504B,GREENVILLE STREET AND PEDESTRIAN TRANSPORTATION BONDS,222,73,295,75.25
NC,2015-11-03,PITT,1505A,GREENVILLE STREET AND PEDESTRIAN TRANSPORTATION BONDS,125,31,156,80.13
NC,2015-11-03,PITT,1505B,GREENVILLE STREET AND PEDESTRIAN TRANSPORTATION BONDS,195,68,263,74.14
NC,2015-11-03,PITT,1506,GREENVILLE STREET AND PEDESTRIAN TRANSPORTATION BONDS,105,43,148,70.95
NC,2015-11-03,PITT,1507,GREENVILLE STREET AND PEDESTRIAN TRANSPORTATION BONDS,244,117,361,67.59
NC,2015-11-03,PITT,1507B,GREENVILLE STREET AND PEDESTRIAN TRANSPORTATION BONDS,62,28,90,68.89
NC,2015-11-03,PITT,1508A,GREENVILLE STREET AND PEDESTRIAN TRANSPORTATION BONDS,122,20,142,85.92
NC,2015-11-03,PITT,1508B,GREENVILLE STREET AND PEDESTRIAN TRANSPORTATION BONDS,200,48,248,80.65
NC,2015-11-03,PITT,1509,GREENVILLE STREET AND PEDESTRIAN TRANSPORTATION BONDS,398,170,568,70.07
NC,2015-11-03,PITT,1510A,GREENVILLE STREET AND PEDESTRIAN TRANSPORTATION BONDS,352,184,536,65.67
NC,2015-11-03,PITT,1510B,GREENVILLE STREET AND PEDESTRIAN TRANSPORTATION BONDS,304,137,441,68.93
NC,2015-11-03,PITT,1511A,GREENVILLE STREET AND PEDESTRIAN TRANSPORTATION BONDS,499,236,735,67.89
NC,2015-11-03,PITT,1511B,GREENVILLE STREET AND PEDESTRIAN TRANSPORTATION BONDS,180,68,248,72.58
NC,2015-11-03,PITT,1512A,GREENVILLE STREET AND PEDESTRIAN TRANSPORTATION BONDS,214,112,326,65.64
NC,2015-11-03,PITT,1512B,GREENVILLE STREET AND PEDESTRIAN TRANSPORTATION BONDS,282,108,390,72.31
NC,2015-11-03,PITT,1513A,GREENVILLE STREET AND PEDESTRIAN TRANSPORTATION BONDS,127,65,192,66.15
NC,2015-11-03,PITT,1513B,GREENVILLE STREET AND PEDESTRIAN TRANSPORTATION BONDS,10,3,13,76.92
NC,2015-11-03,PITT,ABSENTEE MAIL,GREENVILLE STREET AND PEDESTRIAN TRANSPORTATION BONDS,9,18,27,33.33
NC,2015-11-03,PITT,ONE STOP AG CENTER,GREENVILLE STREET AND PEDESTRIAN TRANSPORTATION BONDS,156,87,243,64.2
NC,2015-11-03,PITT,ONE STOP COMMUNITY SCH,GREENVILLE STREET AND PEDESTRIAN TRANSPORTATION BONDS,996,549,1545,64.47
NC,2015-11-03,PITT,ONE STOP COUNTY BLDG,GREENVILLE STREET AND PEDESTRIAN TRANSPORTATION BONDS,266,85,351,75.78
NC,2015-11-03,PITT,ONE STOP WILLIS BLDG,GREENVILLE STREET AND PEDESTRIAN TRANSPORTATION BONDS,680,133,813,83.64
NC,2015-11-03,PITT,ONE STOP WINTERVILLE FIRE,GREENVILLE STREET AND PEDESTRIAN TRANSPORTATION BONDS,110,60,170,64.71
NC,2015-11-03,PITT,PROVISIONAL,GREENVILLE STREET AND PEDESTRIAN TRANSPORTATION BONDS,0,0,0,
NC,2015-11-03,PITT,TRANSFER,GREENVILLE STREET AND PEDESTRIAN TRANSPORTATION BONDS,4,1,5,80.0
NC,2015-11-03,WAKE,03-00,TOWN OF APEX STREET AND SIDEWALK IMPROVEMENT BONDS,265,47,312,84.94
NC,2015-11-03,WAKE,04-13,TOWN OF APEX STREET AND SIDEWALK IMPROVEMENT BONDS,22,4,26,84.62
NC,2015-11-03,WAKE,06-09,TOWN OF APEX STREET AND SIDEWALK IMPROVEMENT BONDS,6,0,6,100.0
NC,2015-11-03,WAKE,20-01,TOWN OF APEX STREET AND SIDEWALK IMPROVEMENT BONDS,237,27,264,89.77
NC,2015-11-03,WAKE,20-03,TOWN OF APEX STREET AND SIDEWALK IMPROVEMENT BONDS,642,121,763,84.14
NC,2015-11-03,WAKE,20-04,TOWN OF APEX STREET AND SIDEWALK IMPROVEMENT BONDS,0,1,1,0.0
NC,2015-11-03,WAKE,20-05,TOWN OF APEX STREET AND SIDEWALK IMPROVEMENT BONDS,15,1,16,93.75
NC,2015-11-03,WAKE,20-06A,TOWN OF APEX STREET AND SIDEWALK IMPROVEMENT BONDS,606,138,744,81.45
NC,2015-11-03,WAKE,20-06B,TOWN OF APEX STREET AND SIDEWALK IMPROVEMENT BONDS,618,95,713,86.68
NC,2015-11-03,WAKE,20-08,TOWN OF APEX STREET AND SIDEWALK IMPROVEMENT BONDS,709,117,826,85.84
NC,2015-11-03,WAKE,20-09,TOWN OF APEX STREET AND SIDEWALK IMPROVEMENT BONDS,595,125,720,82.64
NC,2015-11-03,WAKE,20-11,TOWN OF APEX STREET AND SIDEWALK IMPROVEMENT BONDS,634,97,731,86.73
NC,2015-11-03,WAKE,20-12,TOWN OF APEX STREET AND SIDEWALK IMPROVEMENT BONDS,305,70,375,81.33
NC,2015-11-03,WAKE,ABSEN,TOWN OF APEX STREET AND SIDEWALK IMPROVEMENT BONDS,60,18,78,76.92
NC,2015-11-03,WAKE,OSCA,TOWN OF APEX STREET AND SIDEWALK IMPROVEMENT BONDS,80,12,92,86.96
NC,2015-11-03,WAKE,OSGA,TOWN OF APEX STREET AND SIDEWALK IMPROVEMENT BONDS,1,0,1,100.0
NC,2015-11-03,WAKE,OSLOB,TOWN OF APEX STREET AND SIDEWALK IMPROVEMENT BONDS,11,2,13,84.62
NC,2015-11-03,WAKE,PROVI,TOWN OF APEX STREET AND SIDEWALK IMPROVEMENT BONDS,0,0,0,
NC,2015-11-03,WAKE,TRANS,TOWN OF APEX STREET AND SIDEWALK IMPROVEMENT BONDS,0,0,0,
NC,2015-11-03,DURHAM,27,TOWN OF CHAPEL HILL BONDS FOR RECREATIONAL FACILITIES,201,74,275,73.09
NC,2015-11-03,DURHAM,53-2,TOWN OF CHAPEL HILL BONDS FOR RECREATIONAL FACILITIES,24,6,30,80.0
NC,2015-11-03,DURHAM,MAIL,TOWN OF CHAPEL HILL BONDS FOR RECREATIONAL FACILITIES,16,3,19,84.21
NC,2015-11-03,DURHAM,OS BOE,TOWN OF CHAPEL HILL BONDS FOR RECREATIONAL FACILITIES,6,10,16,37.5
NC,2015-11-03,DURHAM,OS ERL,TOWN OF CHAPEL HILL BONDS FOR RECREATIONAL FACILITIES,0,0,0,
NC,2015-11-03,DURHAM,OS SRL,TOWN OF CHAPEL HILL BONDS FOR RECREATIONAL FACILITIES,19,8,27,70.37
NC,2015-11-03,DURHAM,PROVISIONAL,TOWN OF CHAPEL HILL BONDS FOR RECREATIONAL FACILITIES,0,0,0,
NC,2015-11-03,DURHAM,TRANSFER,TOWN OF CHAPEL HILL BONDS FOR RECREATIONAL FACILITIES,0,0,0,
NC,2015-11-03,ORANGE,ABSENTEE BY MAIL,TOWN OF CHAPEL HILL BONDS FOR RECREATIONAL FACILITIES,43,11,54,79.63
NC,2015-11-03,ORANGE,BC,TOWN OF CHAPEL HILL BONDS FOR RECREATIONAL FACILITIES,186,94,280,66.43
NC,2015-11-03,ORANGE,BP,TOWN OF CHAPEL HILL BONDS FOR RECREATIONAL FACILITIES,116,51,167,69.46
NC,2015-11-03,ORANGE,CC,TOWN OF CHAPEL HILL BONDS FOR RECREATIONAL FACILITIES,49,27,76,64.47
NC,2015-11-03,ORANGE,CF,TOWN OF CHAPEL HILL BONDS FOR RECREATIONAL FACILITIES,254,139,393,64.63
NC,2015-11-03,ORANGE,CH,TOWN OF CHAPEL HILL BONDS FOR RECREATIONAL FACILITIES,241,97,338,71.3
NC,2015-11-03,ORANGE,CO,TOWN OF CHAPEL HILL BONDS FOR RECREATIONAL FACILITIES,300,98,398,75.38
NC,2015-11-03,ORANGE,DA,TOWN OF CHAPEL HILL BONDS FOR RECREATIONAL FACILITIES,375,146,521,71.98
NC,2015-11-03,ORANGE,EA,TOWN OF CHAPEL HILL BONDS FOR RECREATIONAL FACILITIES,58,25,83,69.88
NC,2015-11-03,ORANGE,EH,TOWN OF CHAPEL HILL BONDS FOR RECREATIONAL FACILITIES,351,142,493,71.2
NC,2015-11-03,ORANGE,ES,TOWN OF CHAPEL HILL BONDS FOR RECREATIONAL FACILITIES,234,98,332,70.48
NC,2015-11-03,ORANGE,GL,TOWN OF CHAPEL HILL BONDS FOR RECREATIONAL FACILITIES,291,117,408,71.32
NC,2015-11-03,ORANGE,GR,TOWN OF CHAPEL HILL BONDS FOR RECREATIONAL FACILITIES,183,51,234,78.21
NC,2015-11-03,ORANGE,KM,TOWN OF CHAPEL HILL BONDS FOR RECREATIONAL FACILITIES,121,26,147,82.31
NC,2015-11-03,ORANGE,LI,TOWN OF CHAPEL HILL BONDS FOR RECREATIONAL FACILITIES,101,21,122,82.79
NC,2015-11-03,ORANGE,MF,TOWN OF CHAPEL HILL BONDS FOR RECREATIONAL FACILITIES,63,15,78,80.77
NC,2015-11-03,ORANGE,NS,TOWN OF CHAPEL HILL BONDS FOR RECREATIONAL FACILITIES,122,36,158,77.22
NC,2015-11-03,ORANGE,OS BOE,TOWN OF CHAPEL HILL BONDS FOR RECREATIONAL FACILITIES,9,1,10,90.0
NC,2015-11-03,ORANGE,OS CARRBORO,TOWN OF CHAPEL HILL BONDS FOR RECREATIONAL FACILITIES,302,77,379,79.68
NC,2015-11-03,ORANGE,OS CHAPEL,TOWN OF CHAPEL HILL BONDS FOR RECREATIONAL FACILITIES,569,159,728,78.16
