state_fips,county_fips,share65,frac,medinc
49,057,0.1120,0.3760,58786.0
50,001,0.1764,0.1338,58408.0
50,003,0.2128,0.1008,50506.0
50,005,0.1843,0.0943,46403.0
50,007,0.1350,0.1991,67112.0
50,009,0.2437,0.0793,41764.0
50,011,0.1440,0.1125,59280.0
50,013,0.1873,0.1303,68342.0
50,015,0.1580,0.0966,54076.0
50,017,0.1856,0.0816,54552.0
50,019,0.2059,0.0885,42884.0
50,021,0.1998,0.0830,51164.0
50,023,0.1780,0.1082,56333.0
50,025,0.2013,0.1208,49298.0
50,027,0.2113,0.0964,53984.0
51,001,0.2159,0.5477,38690.0
51,003,0.1674,0.3848,71293.0
51,005,0.2347,0.1514,45210.0
51,007,0.1869,0.4198,53078.0
51,009,0.1944,0.3976,48646.0
51,011,0.1960,0.3751,49461.0
51,013,0.0984,0.5659,104354.0
51,015,0.1944,0.1609,56867.0
51,017,0.2547,0.1508,44401.0
51,019,0.1981,0.2162,54153.0
51,021,0.2125,0.1083,44727.0
51,023,0.2042,0.1302,62591.0
51,025,0.1945,0.5264,39748.0
51,027,0.1989,0.0906,32433.0
51,029,0.1783,0.5097,43774.0
51,031,0.1858,0.3311,46938.0
51,033,0.1546,0.5144,54696.0
51,035,0.2250,0.0966,42790.0
51,036,0.2166,0.6045,51645.0
51,037,0.2128,0.4621,37819.0
51,041,0.1341,0.5418,75107.0
51,043,0.1912,0.2320,71789.0
51,045,0.2085,0.0494,47832.0
51,047,0.1459,0.4555,63728.0
51,049,0.2061,0.5006,40958.0
51,051,0.1987,0.0430,32620.0
51,053,0.1622,0.5075,52694.0
51,057,0.2094,0.5527,47427.0
51,059,0.1217,0.6568,112844.0
51,061,0.1518,0.3309,89610.0
51,063,0.2091,0.1201,48448.0
51,065,0.1865,0.3553,65899.0
51,067,0.2156,0.2274,49117.0
51,069,0.1588,0.2730,69991.0
51,071,0.2073,0.0946,46727.0
51,073,0.1787,0.2637,63742.0
51,075,0.1979,0.3680,86257.0
51,077,0.2224,0.1803,37684.0
51,079,0.1614,0.2882,60406.0
51,081,0.1458,0.5139,40252.0
51,083,0.2258,0.5114,40432.0
51,085,0.1608,0.2742,81900.0
51,087,0.1411,0.6061,65524.0
51,089,0.2261,0.4511,36695.0
51,091,0.3083,0.0554,42363.0
51,093,0.1749,0.4401,67480.0
51,095,0.2363,0.3957,77668.0
51,097,0.2031,0.4889,47513.0
51,099,0.1212,0.4240,81128.0
51,101,0.1496,0.3910,64651.0
51,103,0.3495,0.4576,47098.0
51,105,0.1917,0.1406,32135.0
51,107,0.0830,0.6044,125900.0
51,109,0.1825,0.3639,57015.0
51,111,0.2060,0.5283,38941.0
51,113,0.2065,0.2686,53655.0
51,115,0.2938,0.2566,56119.0
51,117,0.2446,0.5179,33650.0
51,119,0.2988,0.3678,52407.0
51,121,0.1148,0.2829,51157.0
51,125,0.2467,0.3154,49621.0
51,127,0.1594,0.3427,79322.0
51,131,0.2485,0.5777,37515.0
51,133,0.3551,0.4472,52075.0
51,135,0.1841,0.5475,39544.0
51,137,0.1979,0.3546,59482.0
51,139,0.2026,0.1076,43313.0
51,141,0.2474,0.1867,37360.0
51,143,0.2052,0.4020,42390.0
51,145,0.1684,0.2644,77761.0
51,147,0.1518,0.5096,41088.0
51,149,0.1244,0.5840,63320.0
51,153,0.0880,0.6977,99206.0
51,155,0.2126,0.1681,48218.0
51,157,0.2443,0.2016,62729.0
51,159,0.2054,0.5343,43888.0
51,161,0.1992,0.2445,63372.0
51,163,0.2425,0.1327,47561.0
51,165,0.1793,0.1925,52953.0
51,167,0.1960,0.0614,38386.0
51,169,0.2252,0.0619,37567.0
51,171,0.2045,0.2120,54281.0
51,173,0.2071,0.1111,38933.0
51,175,0.1825,0.5031,48119.0
51,177,0.1275,0.4781,76181.0
51,179,0.0940,0.5450,95666.0
51,181,0.1973,0.5404,51331.0
51,183,0.1641,0.5234,39900.0
51,185,0.1990,0.1160,40476.0
51,187,0.1464,0.2265,58047.0
51,191,0.2105,0.0850,45864.0
51,193,0.2422,0.5160,47581.0
51,195,0.1638,0.1565,36076.0
51,197,0.1998,0.1132,42883.0
51,199,0.1493,0.4547,83007.0
51,510,0.1062,0.6472,89177.0
51,520,0.2012,0.2026,38745.0
51,530,0.1809,0.2156,38962.0
51,540,0.1055,0.5216,54876.0
51,550,0.1213,0.5648,67296.0
51,570,0.2025,0.4176,45283.0
51,580,0.2077,0.3217,35374.0
51,590,0.1974,0.5604,32369.0
51,595,0.1790,0.5169,33904.0
51,600,0.1514,0.6032,99671.0
51,610,0.1246,0.4576,122092.0
51,620,0.1822,0.5286,36004.0
51,630,0.1051,0.5753,50710.0
51,640,0.1994,0.3943,32829.0
51,650,0.1411,0.6006,50191.0
51,660,0.0879,0.4985,39967.0
51,670,0.1565,0.6016,37193.0
51,678,0.1536,0.3290,44392.0
51,680,0.1384,0.5216,39939.0
51,683,0.0881,0.6700,72562.0
51,685,0.0706,0.6968,75429.0
51,690,0.1954,0.5746,32541.0
51,700,0.1201,0.6336,48127.0
51,710,0.1027,0.6285,45094.0
51,720,0.1684,0.2418,31287.0
51,730,0.1626,0.3808,31645.0
51,735,0.1843,0.1498,86135.0
51,740,0.1390,0.5676,46308.0
51,750,0.0849,0.2899,35259.0
51,760,0.1198,0.5923,40161.0
51,770,0.1518,0.5572,39587.0
51,775,0.1838,0.2509,47600.0
51,790,0.2051,0.3220,43401.0
51,800,0.1334,0.5738,61171.0
51,810,0.1271,0.5598,67032.0
51,820,0.1810,0.3893,43500.0
51,830,0.1465,0.5053,47971.0
51,840,0.1476,0.5091,47679.0
53,001,0.1052,0.4881,48127.0
53,003,0.2171,0.1616,46573.0
53,005,0.1374,0.4402,62698.0
53,007,0.1758,0.4532,53604.0
53,009,0.2735,0.2985,46708.0
53,011,0.1410,0.3528,64282.0
53,013,0.2710,0.2418,40209.0
53,015,0.1821,0.2774,50502.0
53,017,0.1632,0.4770,51400.0
53,019,0.2314,0.4193,40747.0
53,021,0.0831,0.5532,58246.0
53,023,0.2444,0.1751,47087.0
53,025,0.1287,0.5308,50573.0
53,027,0.1982,0.3480,44345.0
53,029,0.2279,0.3431,60567.0
53,031,0.3322,0.2089,53421.0
53,033,0.1243,0.5774,81816.0
53,035,0.1631,0.3864,65814.0
53,037,0.1508,0.2756,47378.0
53,039,0.2200,0.3073,50043.0
53,041,0.2003,0.2790,47619.0
53,043,0.2450,0.1498,49774.0
53,045,0.2182,0.3260,54175.0
53,047,0.2064,0.5148,41844.0
53,049,0.2835,0.3084,41088.0
53,051,0.2405,0.2058,41526.0
53,053,0.1295,0.5125,60168.0
53,055,0.3044,0.1999,59859.0
53,057,0.1911,0.4025,56891.0
53,059,0.1868,0.2177,53733.0
53,061,0.1235,0.4667,76053.0
53,063,0.1503,0.2662,48676.0
53,065,0.2133,0.2375,42845.0
53,067,0.1569,0.4067,62299.0
53,069,0.3152,0.1988,50402.0
53,071,0.1676,0.4288,50120.0
53,073,0.1588,0.3513,55073.0
53,075,0.0990,0.3567,43817.0
53,077,0.1298,0.5679,46891.0
54,001,0.1845,0.0843,37330.0
54,003,0.1373,0.2685,54217.0
54,005,0.1746,0.0435,37971.0
54,007,0.2042,0.0575,35892.0
54,009,0.2175,0.0798,45272.0
54,011,0.1736,0.1841,39044.0
54,013,0.2222,0.0501,36403.0
54,015,0.1886,0.0448,30369.0
54,017,0.1913,0.0881,41115.0
54,019,0.1903,0.1398,36235.0
54,021,0.1596,0.3248,36392.0
54,023,0.2256,0.0619,38370.0
54,025,0.2176,0.1363,38209.0
54,027,0.2060,0.0792,40293.0
54,029,0.2116,0.1145,42009.0
54,031,0.2012,0.1814,41344.0
54,033,0.1823,0.1071,46979.0
54,035,0.1912,0.0572,44675.0
54,037,0.1465,0.2876,67821.0
54,039,0.1877,0.2207,44849.0
54,041,0.1943,0.0693,39601.0
54,043,0.1773,0.0410,35249.0
54,045,0.1800,0.0770,35615.0
54,047,0.1893,0.2065,26413.0
54,049,0.1841,0.1317,43654.0
54,051,0.2028,0.0634,48109.0
54,053,0.1926,0.0601,35717.0
54,055,0.2015,0.1785,35342.0
54,057,0.2029,0.1111,43159.0
54,059,0.1632,0.0792,31742.0
54,061,0.1120,0.2130,46718.0
54,063,0.2310,0.0686,34974.0
54,065,0.2140,0.0818,45628.0
54,067,0.2007,0.0555,38912.0
54,069,0.2015,0.1425,46315.0
54,071,0.2538,0.0951,40257.0
54,073,0.1794,0.0764,48308.0
54,075,0.2356,0.0850,36822.0
54,077,0.1808,0.0692,43804.0
54,079,0.1679,0.0850,58933.0
54,081,0.1877,0.2276,38564.0
54,083,0.2035,0.0760,37185.0
54,085,0.2115,0.0453,39501.0
54,087,0.1990,0.0563,36176.0
54,089,0.2259,0.1497,35676.0
54,091,0.1858,0.0732,43652.0
54,093,0.2436,0.0472,38000.0
54,095,0.2102,0.0416,42696.0
54,097,0.1881,0.0726,40766.0
54,099,0.1942,0.0489,35537.0
54,101,0.2154,0.0492,30673.0
54,103,0.2180,0.0508,41833.0
54,105,0.1830,0.0495,42309.0
54,107,0.1904,0.0896,41133.0
54,109,0.1864,0.0511,35020.0
55,001,0.2753,0.1734,42844.0
55,003,0.1754,0.3047,40163.0
55,005,0.2037,0.1179,51056.0
55,007,0.2516,0.2661,50080.0
55,009,0.1341,0.3204,56003.0
55,011,0.2070,0.0766,53892.0
55,013,0.2691,0.1748,44858.0
55,015,0.1354,0.1602,71298.0
55,017,0.1650,0.1183,53209.0
55,019,0.1609,0.1220,50187.0
55,021,0.1665,0.1323,60837.0
55,023,0.2104,0.0993,44895.0
55,025,0.1228,0.3448,65416.0
55,027,0.1619,0.1800,56514.0
55,029,0.2708,0.1060,55047.0
55,031,0.1680,0.1513,48715.0
55,033,0.1462,0.1313,53082.0
55,035,0.1443,0.1768,51937.0
55,037,0.2423,0.0717,46193.0
55,039,0.1691,0.1805,58049.0
55,041,0.2205,0.3429,44098.0
55,043,0.1615,0.0903,51008.0
55,045,0.1705,0.1051,59155.0
55,047,0.2085,0.1342,49493.0
55,049,0.1670,0.0807,58092.0
55,051,0.2846,0.0813,42328.0
55,053,0.1775,0.2456,50653.0
55,055,0.1546,0.1846,61622.0
55,057,0.1952,0.1532,46051.0
55,059,0.1278,0.3926,56414.0
55,061,0.1894,0.0952,60572.0
55,063,0.1504,0.1800,51428.0
55,065,0.1699,0.1021,56428.0
55,067,0.2235,0.1040,44635.0
55,069,0.2010,0.0828,51406.0
55,071,0.1885,0.1652,51951.0
55,073,0.1618,0.1993,56347.0
55,075,0.2207,0.0853,48545.0
55,077,0.2330,0.1144,48508.0
55,078,0.1249,0.3782,33410.0
55,079,0.1252,0.6337,45905.0
55,081,0.1580,0.1641,52975.0
55,083,0.1877,0.0911,53243.0
55,085,0.2418,0.0921,50297.0
55,087,0.1349,0.2181,60649.0
55,089,0.1802,0.1507,80135.0
55,091,0.2064,0.0644,50094.0
55,093,0.1325,0.1032,63735.0
55,095,0.1879,0.0893,54946.0
55,097,0.1485,0.1589,57010.0
55,099,0.2383,0.1023,44932.0
55,101,0.1519,0.4403,57367.0
55,103,0.2055,0.0907,46998.0
55,105,0.1534,0.2937,54107.0
55,107,0.2230,0.0906,42289.0
55,109,0.1253,0.1092,74624.0
55,111,0.1708,0.1606,52025.0
55,113,0.2390,0.3786,44556.0
55,115,0.2001,0.2322,50948.0
55,117,0.1646,0.2678,58190.0
55,119,0.1796,0.0689,48951.0
55,121,0.1690,0.1747,53695.0
55,123,0.1831,0.0704,49217.0
55,125,0.2943,0.2649,42993.0
55,127,0.1580,0.2533,58554.0
55,129,0.2431,0.1073,45043.0
55,131,0.1630,0.1276,70778.0
55,133,0.1700,0.2002,78689.0
55,135,0.1958,0.1018,54849.0
55,137,0.2284,0.1876,49912.0
55,139,0.1502,0.1991,52725.0
55,141,0.1917,0.1376,51025.0
56,001,0.1042,0.2959,44455.0
56,003,0.1951,0.2137,50056.0
56,005,0.0768,0.2267,83042.0
56,007,0.1521,0.3613,60209.0
56,009,0.1460,0.2068,70307.0
56,011,0.1808,0.1074,64851.0
56,013,0.1663,0.4648,52408.0
56,015,0.2075,0.2419,48146.0
56,017,0.2432,0.1419,46021.0
56,019,0.2182,0.1545,56845.0
56,021,0.1470,0.3496,59147.0
56,023,0.1557,0.1389,62364.0
56,025,0.1326,0.2327,56703.0
56,027,0.2075,0.1362,46693.0
56,029,0.2112,0.1603,55527.0
56,031,0.2348,0.1953,51863.0
56,033,0.1880,0.1528,57122.0
56,035,0.1545,0.1920,77581.0
56,037,0.1019,0.3359,71867.0
56,039,0.1313,0.3103,83290.0
56,041,0.1148,0.2234,62968.0
56,043,0.1994,0.3026,56088.0
56,045,0.1765,0.1595,60986.0
