vintage,state_fips,geo_type,geo_id,name,tenure_tot,tenure_own,pop,medinc,nhwhite,nhblack,nhasian,hisp,pop65
2019,27,place,62104,"Spring Valley city, Minnesota",1108,846,2481,46121,2293,0,62,5,492
2019,27,place,22976,"Funkley city, Minnesota",7,7,15,20625,15,0,0,0,0
2019,27,place,54060,"Rice Lake city, Minnesota",1736,1495,4149,77500,3969,0,17,14,853
2019,27,place,18662,"Elko New Market city, Minnesota",1364,1305,4657,123294,4359,124,94,49,154
2019,27,place,12718,"Columbus city, Minnesota",1524,1426,4055,89773,3528,0,235,85,623
2019,27,place,58900,"Scandia city, Minnesota",1502,1353,4112,97167,4069,16,0,0,865
2019,27,place,65506,"Trommald city, Minnesota",37,37,63,46250,61,0,0,0,9
2019,27,place,35738,"Lauderdale city, Minnesota",1284,605,2514,53684,1734,210,388,56,448
2019,27,place,40382,"Maplewood city, Minnesota",15086,10574,40545,70484,25327,3939,5877,3588,6810
2019,27,place,45430,"New Brighton city, Minnesota",8859,5623,22556,74644,16744,2690,1097,1539,3881
2019,27,place,59152,"Sebeka city, Minnesota",329,242,778,47153,754,0,2,0,145
2019,27,place,32570,"Keewatin city, Minnesota",519,422,1114,38807,1027,10,0,39,229
2019,27,place,05482,"Bertha city, Minnesota",231,165,635,51406,591,8,0,0,81
2019,27,place,11602,"Clarissa city, Minnesota",282,209,694,49000,655,3,5,13,178
2019,27,place,19088,"Elrosa city, Minnesota",99,84,219,41875,217,1,0,0,69
2019,27,place,57130,"St. Joseph city, Minnesota",1916,1254,7030,57821,6366,320,82,72,778
2019,27,place,58090,"St. Stephen city, Minnesota",343,310,963,83661,907,3,18,31,96
2019,27,place,04798,"Bellechester city, Minnesota",89,60,165,43750,140,0,3,6,28
2019,27,place,14770,"Darfur city, Minnesota",36,33,74,41500,67,0,0,2,21
2019,27,place,44296,"Morristown city, Minnesota",392,314,985,54808,975,6,0,0,197
2019,27,place,46924,"Northfield city, Minnesota",6321,4256,20347,70148,16749,404,781,1816,3012
2019,27,place,14716,"Danube city, Minnesota",181,150,522,53906,468,0,0,54,75
2019,27,place,44368,"Morton city, Minnesota",170,143,368,43000,327,0,13,2,65
2019,27,place,58000,"St. Paul city, Minnesota",113154,56928,304547,57876,156607,48134,56744,28157,32046
2019,27,place,08902,"Burtrum city, Minnesota",48,38,103,36250,103,0,0,0,19
2019,27,place,26000,"Grey Eagle city, Minnesota",144,101,307,36167,300,0,0,5,105
2019,27,place,08092,"Brooten city, Minnesota",284,217,702,46250,577,50,0,31,155
2019,27,place,41570,"Melrose city, Minnesota",1398,1041,3647,56591,2912,26,0,647,659
2019,27,place,58612,"Sartell city, Minnesota",6975,4157,18005,74169,16320,402,592,398,2049
2019,27,place,58648,"Sauk Centre city, Minnesota",1844,1119,4426,57851,3940,72,13,286,892
2019,27,place,67558,"Wahkon city, Minnesota",126,92,256,40000,223,0,2,1,74
2019,27,place,14446,"Cyrus city, Minnesota",151,112,311,54191,276,0,0,14,56
2019,27,place,20546,"Faribault city, Minnesota",8513,5452,23800,50702,16459,3260,501,3177,3769
2019,27,place,45196,"Nerstrand city, Minnesota",123,122,329,71250,321,0,0,6,43
2019,27,place,06076,"Bird Island city, Minnesota",420,377,858,53021,846,0,0,0,204
2019,27,place,14320,"Currie city, Minnesota",108,98,200,40714,199,0,0,1,81
2019,27,place,60808,"Slayton city, Minnesota",962,675,2002,49474,1945,17,3,37,530
2019,27,place,27116,"Hardwick city, Minnesota",91,70,188,47188,185,0,0,3,30
2019,27,place,31760,"Jasper city, Minnesota",308,244,672,41875,575,3,3,52,160
2019,27,place,62284,"Squaw Lake city, Minnesota",32,27,95,28750,44,0,0,0,18
2019,27,place,17900,"Echo city, Minnesota",128,97,288,40417,257,9,2,0,47
2019,27,place,05698,"Bigfork city, Minnesota",193,80,405,27019,371,2,0,25,217
2019,27,place,18260,"Effie city, Minnesota",41,34,87,-666666666,85,0,2,0,18
2019,27,place,34478,"Lake Henry city, Minnesota",26,23,52,45000,52,0,0,0,9
2019,27,place,57238,"St. Martin city, Minnesota",132,119,340,70833,328,0,0,11,48
2019,27,place,08254,"Brownton city, Minnesota",303,258,706,53594,629,53,0,16,179
2019,27,place,34100,"Lake Benton city, Minnesota",330,241,668,41250,643,0,0,16,168
2019,27,place,66388,"Urbank city, Minnesota",28,23,80,70000,80,0,0,0,6
2019,27,place,12394,"Cobden city, Minnesota",9,7,20,98750,20,0,0,0,7
2019,27,place,08200,"Browns Valley city, Minnesota",244,147,566,38529,343,0,0,17,145
2019,27,place,05680,"Big Falls city, Minnesota",111,83,199,31771,190,0,0,0,57
2019,27,place,43540,"Mizpah city, Minnesota",24,19,76,-666666666,58,0,0,0,13
2019,27,place,04024,"Baudette city, Minnesota",424,223,1030,30132,896,1,3,2,230
2019,27,place,64948,"Tintah city, Minnesota",16,16,44,40000,42,0,0,0,9
2019,27,place,05050,"Belview city, Minnesota",176,118,360,35000,344,0,2,12,127
2019,27,place,35288,"Lamberton city, Minnesota",346,256,766,53667,721,0,10,17,232
2019,27,place,59098,"Seaforth city, Minnesota",40,38,85,37083,85,0,0,0,9
2019,27,place,05752,"Big Lake city, Minnesota",3560,2925,10856,80889,9390,255,30,887,644
2019,27,place,33866,"La Crescent city, Minnesota",2352,1832,5138,65074,4762,62,41,140,1004
2019,27,place,56788,"St. Charles city, Minnesota",1394,1037,3728,71645,3158,0,386,89,583
2019,27,place,21770,"Forest Lake city, Minnesota",7588,5476,20004,79840,17308,335,829,915,3017
2019,27,place,47914,"Oak Park Heights city, Minnesota",2027,986,4889,61181,4128,259,86,111,1328
2019,27,place,58018,"St. Paul Park city, Minnesota",1935,1511,5356,79821,4187,48,498,353,618
2019,27,place,34136,"Lake Bronson city, Minnesota",101,80,167,38281,165,1,0,0,42
2019,27,place,07066,"Bowlus city, Minnesota",128,88,285,50556,281,0,0,2,45
2019,27,place,66334,"Upsala city, Minnesota",210,113,497,57500,447,0,0,50,84
2019,27,place,05644,"Bigelow city, Minnesota",71,59,218,68194,125,4,0,83,31
2019,27,place,11350,"Chisago City city, Minnesota",1960,1598,5090,84620,4842,19,31,26,1176
2019,27,place,03628,"Barnum city, Minnesota",266,155,649,57100,623,1,3,0,75
2019,27,place,53458,"Red Lake CDP, Minnesota",462,183,1787,40250,73,11,0,62,40
2019,27,place,23120,"Garfield city, Minnesota",157,134,399,59844,389,3,0,5,31
2019,27,place,29474,"Hoffman city, Minnesota",289,187,608,41875,598,0,0,2,126
2019,27,place,39716,"Manchester city, Minnesota",28,23,91,-666666666,48,0,0,0,6
2019,27,place,65920,"Twin Lakes city, Minnesota",77,59,150,37813,146,0,0,0,49
2019,27,place,67846,"Walnut Grove city, Minnesota",282,198,687,41250,392,0,271,0,145
2019,27,place,18674,"Elk River city, Minnesota",8503,6681,24522,89596,22044,901,320,792,2954
2019,27,place,62806,"Stewartville city, Minnesota",2412,1862,6120,63566,5919,0,25,76,849
2019,27,place,09496,"Campbell city, Minnesota",72,61,171,51667,162,0,0,0,25
2019,27,place,16156,"Doran city, Minnesota",14,14,22,54000,22,0,0,0,5
2019,27,place,04114,"Bayport city, Minnesota",1139,816,3723,78221,2899,465,22,117,566
2019,27,place,25334,"Grant city, Minnesota",1561,1516,4100,116947,3893,77,54,74,997
2019,27,place,34658,"Lakeland Shores city, Minnesota",120,113,347,106250,344,0,0,2,59
2019,27,place,47680,"Oakdale city, Minnesota",11299,8513,27963,72511,20374,2628,2574,1283,4559
2019,27,place,64318,"Taylors Falls city, Minnesota",443,317,1090,58194,1051,4,0,8,236
2019,27,place,43954,"Moose Lake city, Minnesota",530,283,2812,39779,1962,421,17,73,523
2019,27,place,11548,"Clara City city, Minnesota",584,419,1402,54286,1246,0,0,136,420
2019,27,place,34676,"Lake Lillian city, Minnesota",132,106,304,56429,294,0,3,6,85
2019,27,place,45808,"New Prague city, Minnesota",2882,2261,7899,77949,7058,0,216,327,1275
2019,27,place,23714,"Gilbert city, Minnesota",836,700,1850,53846,1799,1,4,0,377
2019,27,place,30302,"Hoyt Lakes city, Minnesota",961,898,2074,54063,2019,0,0,27,566
2019,27,place,31238,"Iron Junction city, Minnesota",43,40,110,70417,110,0,0,0,30
2019,27,place,52594,"Prior Lake city, Minnesota",9640,8082,26365,109604,23112,223,1188,768,3413
2019,27,place,02728,"Audubon city, Minnesota",275,193,625,53906,553,0,0,12,99
2019,27,place,36836,"Lexington city, Minnesota",823,542,2144,57025,1720,79,190,93,197
2019,27,place,04204,"Beardsley city, Minnesota",94,80,181,44500,179,0,0,2,47
2019,27,place,24758,"Graceville city, Minnesota",291,211,670,48750,662,3,0,5,253
2019,27,place,03574,"Barnesville city, Minnesota",992,749,2582,72177,2330,38,7,107,344
2019,27,place,15976,"Dilworth city, Minnesota",1718,1289,4410,80219,3927,46,38,311,659
2019,27,place,68656,"Watson city, Minnesota",87,70,193,51250,189,0,1,0,24
2019,27,place,43774,"Monticello city, Minnesota",5092,3614,13583,70394,11693,163,161,1116,1596
2019,27,place,43810,"Montrose city, Minnesota",1081,872,3182,72875,2791,52,30,124,234
2019,27,place,19934,"Eveleth city, Minnesota",1683,980,3609,46719,3535,4,0,12,659
2019,27,place,07048,"Bovey city, Minnesota",318,218,755,43864,549,4,5,123,90
2019,27,place,49966,"Paynesville city, Minnesota",1069,784,2503,51208,2196,7,35,209,591
2019,27,place,55510,"Roscoe city, Minnesota",46,32,132,71250,127,0,0,5,22
2019,27,place,20690,"Farwell city, Minnesota",16,14,31,47500,31,0,0,0,7
2019,27,place,69628,"Westport city, Minnesota",27,14,42,34196,29,0,0,13,2
2019,27,school district (unified),99999,"Remainder of Minnesota, Minnesota",3261,2399,7703,53750,6093,129,67,376,1434
2019,27,school district (unified),09720,"Crookston Public School District, Minnesota",3605,2507,9447,57853,7678,227,216,1035,1538
2019,27,school district (unified),18330,"Luverne Public School District, Minnesota",2845,2109,6810,61659,6350,29,90,267,1428
2019,27,school district (unified),18360,"Lyle Public School District, Minnesota",450,369,1083,53000,999,16,1,23,236
2019,27,school district (unified),23970,"Ogilvie Public School District, Minnesota",1411,1224,3558,61635,3325,21,42,58,631
2019,27,school district (unified),41910,"Watertown-Mayer Public School District, Minnesota",3578,3016,9820,89612,9439,23,36,146,1171
2019,27,school district (unified),42160,"Wayzata Public School District, Minnesota",27292,19540,71654,119222,55045,3087,8713,2749,10846
2019,27,school district (unified),42360,"White Bear Lake School District, Minnesota",26886,20850,66766,85080,58615,1948,2195,2662,12013
2019,27,school district (unified),42720,"Willmar Public School District, Minnesota",9971,6566,25930,53516,17977,2253,343,4841,4341
2019,27,school district (unified),44160,"Worthington Public School District, Minnesota",5773,3768,16173,53845,7745,838,1409,5813,2431
2019,27,school district (unified),42750,"Willow River Public School District, Minnesota",1316,1169,3510,51905,3221,74,6,79,733
2019,27,school district (unified),42780,"Windom Public School District, Minnesota",2622,2056,6065,51373,5231,67,122,586,1296
2019,27,school district (unified),44070,"Winona Area Public School District, Minnesota",15525,10586,39485,54680,36146,587,900,1147,6671
2019,27,school district (unified),44190,"Wrenshall Public School District, Minnesota",801,710,1998,69632,1812,3,2,17,367
2019,27,school district (unified),45735,"Zumbrota-Mazeppa School District, Minnesota",2878,2370,7069,76250,6819,16,100,112,1270
2019,27,school district (unified),91446,"Tri-County School District, Minnesota",862,683,1973,49655,1858,51,15,3,548
2019,27,school district (unified),91447,"Kittson Central School District, Minnesota",847,720,1949,63431,1879,13,14,23,397
2019,27,school district (unified),91448,"Norman County West School District, Minnesota",636,528,1394,49048,1235,24,0,83,294
2019,27,school district (unified),91449,"Win-E-Mac School District, Minnesota",1335,1064,3247,53287,3070,3,23,77,810
2019,27,school district (unified),91450,"Mesabi East School District, Minnesota",3255,2832,7212,56392,6932,4,63,46,1754
2019,27,school district (unified),18750,"Mahtomedi Public School District, Minnesota",5527,4546,14388,112031,13357,492,178,227,2682
2019,27,school district (unified),18540,"Mabel-Canton Public School District, Minnesota",994,812,2537,56875,2426,39,9,63,465
2019,27,school district (unified),18570,"Madelia Public School District, Minnesota",1338,955,3633,55183,2735,87,20,723,652
2019,27,school district (unified),18660,"Mahnomen Public School District, Minnesota",1367,840,3851,41194,1551,3,12,178,643
2019,27,school district (unified),18780,"Mankato Public School District, Minnesota",26192,15650,66450,56844,57415,3060,1565,2466,8541
2019,27,school district (unified),23880,"Northfield Public School District, Minnesota",9360,7055,28905,78384,24905,443,834,2004,4354
2019,27,school district (unified),25050,"Onamia Public School District, Minnesota",2198,1645,5355,48147,3817,58,21,158,1196
2019,27,school district (unified),25080,"Orono Public School District, Minnesota",4781,3984,12278,118237,11120,271,279,278,2233
2019,27,school district (unified),25140,"Osakis Public School District, Minnesota",1703,1387,3992,55392,3914,0,2,36,952
2019,27,school district (unified),25200,"Osseo Public School District, Minnesota",54618,42488,146643,88580,92406,24894,18077,5611,18947
2019,27,school district (unified),28050,"Owatonna Public School District, Minnesota",12003,8824,29481,64293,25415,1099,407,2119,5065
2019,27,school district (unified),18810,"Maple Lake Public School District, Minnesota",1925,1659,5118,77226,4904,23,6,35,746
2019,27,school district (unified),18920,"Grygla Public School District, Minnesota",396,353,965,56667,926,0,23,4,183
2019,27,school district (unified),18940,"Marshall Public School District, Minnesota",5931,3484,15539,53890,12301,838,846,1296,2185
2019,27,school district (unified),19170,"McGregor Public School District, Minnesota",2004,1671,4127,48681,3826,9,17,50,1252
2019,27,school district (unified),19320,"Medford Public School District, Minnesota",1123,954,3189,76445,2581,21,14,559,348
2019,27,school district (unified),20550,"Melrose Public School District, Minnesota",3441,2845,9210,66315,8291,26,9,782,1593
2019,27,school district (unified),20580,"Menahga Public School District, Minnesota",1399,1188,3744,52466,3575,7,47,29,681
2019,27,school district (unified),20670,"Milaca Public School District, Minnesota",4441,3598,11754,61657,11103,34,77,217,1782
2019,27,school district (unified),21240,"Minneapolis Public School District, Minnesota",176952,83579,420280,62582,252154,79434,24794,40432,41996
2019,27,school district (unified),00007,"Kingsland Public School District, Minnesota",2166,1802,5023,59087,4760,7,66,57,1021
2019,27,school district (unified),00001,"Mountain Iron-Buhl School District, Minnesota",2108,1498,4545,50550,4232,63,81,20,938
2019,27,school district (unified),00005,"United South Central School District, Minnesota",2452,2061,5790,53699,5227,10,43,338,1191
2019,27,school district (unified),00006,"Maple River School District, Minnesota",2423,1945,5991,64451,5657,26,17,192,1110
2019,27,school district (unified),00008,"St. Louis County School District, Minnesota",8015,7021,17435,57221,15671,71,49,126,4483
2019,27,school district (unified),00017,"Chisago Lakes School District, Minnesota",8263,7101,21544,88003,20425,40,230,451,3636
2019,27,school district (unified),00019,"Minnewaska School District, Minnesota",4311,3308,9502,61484,9141,32,54,142,2311
2019,27,school district (unified),00021,"Eveleth-Gilbert School District, Minnesota",3931,3032,8811,56009,8621,30,12,17,1774
2019,27,school district (unified),00022,"Wadena-Deer Creek School District, Minnesota",3269,2355,7953,44847,7449,68,0,206,1521
2019,27,school district (unified),00024,"Warren-Alvarado-Oslo School District, Minnesota",1566,1181,3732,61103,3376,23,7,264,765
2019,27,school district (unified),00088,"Lakeview School District, Minnesota",1096,894,2812,62353,2605,17,39,124,372
2019,27,school district (unified),00089,"NRHEG School District, Minnesota",2089,1680,5006,60731,4780,36,33,109,991
2019,27,school district (unified),00090,"Murray County Central School District, Minnesota",2111,1663,4665,57361,4379,24,32,204,1148
2019,27,school district (unified),00101,"Norman County East School District, Minnesota",876,743,2101,59286,1953,28,14,26,453
2019,27,school district (unified),00102,"Sibley East School District, Minnesota",3086,2379,7595,62706,6315,102,81,1023,1390
2019,27,school district (unified),00103,"Clearbrook-Gonvick School District, Minnesota",1099,945,2665,49178,2431,0,25,42,630
2019,27,school district (unified),00107,"Greenbush-Middle River School District, Minnesota",1079,925,2702,54178,2557,80,1,17,590
2019,27,school district (unified),00108,"Pipestone Area School District, Minnesota",3130,2305,7036,51250,6079,50,11,522,1403
2019,27,school district (unified),32850,"Sauk Centre Public School District, Minnesota",3117,2272,7767,61474,7226,80,13,318,1487
2019,27,school district (unified),32700,"South Koochiching School District, Minnesota",576,522,1331,47188,1269,3,15,9,383
2019,27,school district (unified),32820,"Sartell-St. Stephen School District, Minnesota",6902,5016,18542,84069,17420,59,362,419,1788
2019,27,school district (unified),32970,"Sebeka Public School District, Minnesota",1247,1067,3104,51685,3019,7,5,27,602
2019,27,school district (unified),33000,"Shakopee Public School District, Minnesota",15458,11865,46239,90705,31985,3219,4477,3890,4074
2019,27,school district (unified),33210,"Sleepy Eye Public School District, Minnesota",2280,1863,5363,58750,4937,16,1,397,1088
2019,27,school district (unified),33270,"South St. Paul Public School District, Minnesota",7927,5266,19886,64159,14959,616,395,2766,2569
2019,27,school district (unified),33300,"Spring Grove School District, Minnesota",923,706,2138,54135,2098,14,0,7,574
2019,27,school district (unified),33330,"Spring Lake Park Public Schools, Minnesota",12196,9579,31804,73207,23332,1808,2323,2718,4341
2019,27,school district (unified),33390,"Springfield Public School District, Minnesota",1362,1086,3198,58010,3065,0,9,82,745
2019,27,school district (unified),33420,"St. Anthony-New Brighton Schools, Minnesota",4892,2973,11232,72411,8647,1101,547,345,2663
2019,27,school district (unified),33450,"St. Charles Public School District, Minnesota",2097,1636,6087,76280,5436,2,399,121,883
2019,27,school district (unified),33480,"St. Clair Public School District, Minnesota",1005,900,2550,79708,2445,30,12,38,347
2019,27,school district (unified),33510,"St. Cloud Public School District, Minnesota",38336,21107,101729,52586,79824,12198,3194,3109,13411
2019,27,school district (unified),33540,"St. Francis Public School District, Minnesota",11530,10730,33061,92107,30314,233,829,742,3815
2019,27,school district (unified),33600,"St. James Public School District, Minnesota",2545,1989,6239,54816,4349,4,4,1874,1299
2019,27,school district (unified),33780,"St. Louis Park Public School District, Minnesota",22149,12544,46804,81246,37892,3132,2020,2055,7022
2019,27,school district (unified),33790,"St. Michael-Albertville School District, Minnesota",8127,6597,24348,104656,21872,939,624,444,1831
2019,27,school district (unified),33810,"South Washington County School District, Minnesota",35562,29314,101208,103307,79870,4934,8439,4722,12114
2019,27,school district (unified),33840,"St. Paul Public School District, Minnesota",113154,56928,304547,57876,156607,48134,56744,28157,32046
2019,27,school district (unified),33870,"St. Peter Public School District, Minnesota",5261,3753,15419,60611,13316,454,392,972,2407
2019,27,school district (unified),33900,"Staples-Motley School District, Minnesota",4071,3200,9567,48555,9065,40,8,220,2157
2019,27,school district (unified),38160,"Stewartville Public School District, Minnesota",3507,2881,9211,74063,8954,2,31,114,1400
2019,27,school district (unified),38190,"Stillwater Area Public School District, Minnesota",23965,19882,64623,101671,56042,2507,1832,2427,10567
2019,27,school district (unified),38280,"Swanville Public School District, Minnesota",701,599,1759,68281,1681,0,8,57,346
2019,27,school district (unified),38850,"Thief River Falls School District, Minnesota",5847,4250,13675,60895,12387,143,157,525,2502
2019,27,school district (unified),38880,"Esko Public School District, Minnesota",1979,1852,5152,82961,5043,9,0,36,669
2019,27,school district (unified),00383,"Morris Area Public Schools, Minnesota",3037,1996,7715,59160,6846,131,157,371,1366
2019,27,school district (unified),00125,"Lac Qui Parle Valley School District, Minnesota",2972,2276,6251,50000,5679,52,42,201,1697
2019,27,school district (unified),00326,"Tracy Area Public School District, Minnesota",2191,1806,5301,57688,4809,1,215,154,1230
2019,27,school district (unified),03030,"Alden-Conger Public School District, Minnesota",580,497,1324,62708,1261,0,3,53,275
2019,27,school district (unified),22950,"Mounds View Public School District, Minnesota",30277,22506,79549,83289,62790,4099,6090,3673,14726
2019,27,school district (unified),23010,"Mountain Lake Public Schools, Minnesota",1230,865,2952,49194,2281,32,307,232,620
2019,27,school district (unified),23310,"Nashwauk-Keewatin School District, Minnesota",1865,1547,4070,54240,3771,28,18,94,840
2019,27,school district (unified),23370,"Nevis Public School District, Minnesota",1101,1011,2602,58015,2558,20,0,11,813
2019,27,school district (unified),23400,"New London-Spicer School District, Minnesota",3835,3349,9294,73772,8989,16,34,178,2058
2019,27,school district (unified),23430,"New Prague Area Schools, Minnesota",6903,6010,20541,99579,19120,137,335,461,2389
2019,27,school district (unified),23490,"New Ulm Public School District, Minnesota",8075,6437,19103,67412,17878,153,167,687,3822
2019,27,school district (unified),23520,"New York Mills Public School District, Minnesota",1391,1110,3645,58207,3526,10,1,69,612
2019,27,school district (unified),23550,"Marshall County Central Schools, Minnesota",861,737,2109,62583,2021,0,11,22,371
2019,27,school district (unified),23580,"Nicollet Public School District, Minnesota",949,802,2466,79258,2290,0,3,173,414
2019,27,school district (unified),40920,"Verndale Public School District, Minnesota",719,589,1671,49688,1582,2,8,28,341
2019,27,school district (unified),41040,"Virginia Public School District, Minnesota",5364,3318,10812,45000,10026,65,14,172,2471
2019,27,school district (unified),41060,"Wabasha-Kellogg Public School District, Minnesota",2235,1824,5077,60321,4925,0,17,55,1506
2019,27,school district (unified),41430,"Wabasso Public School District, Minnesota",981,828,2435,56607,2303,16,19,42,538
2019,27,school district (unified),41460,"Waconia Public School District, Minnesota",7420,6295,21216,102405,19968,128,292,506,2631
2019,27,school district (unified),41850,"Warroad Public School District, Minnesota",2238,1824,5829,60833,5103,0,338,77,792
2019,27,school district (unified),41880,"Waseca Public School District, Minnesota",4807,3534,12001,53412,10338,355,83,942,2072
2019,27,school district (unified),28200,"Pequot Lakes Public Schools, Minnesota",4299,3701,10085,62484,9935,26,9,79,2590
2019,27,school district (unified),28230,"Perham-Dent Public School District, Minnesota",4910,3901,11041,58302,10369,63,47,390,2772
2019,27,school district (unified),32390,"Rosemount-Apple Valley-Eagan, Minnesota",56936,44617,153845,96642,118252,11691,9938,8590,19001
2019,27,school district (unified),32880,"Sauk Rapids-Rice Public Schools, Minnesota",10083,7059,24598,60058,22858,212,332,642,3653
2019,27,school district (unified),42120,"Waubun-Ogema-White Earth Public Schools, Minnesota",1202,941,3344,50096,1477,9,27,102,631
2019,27,school district (unified),42270,"West St. Paul-Mendota Heights-Eagan, Minnesota",18591,11716,43486,71592,31570,2745,2348,5542,8555
2019,27,school district (unified),42330,"Wheaton Area Public School District, Minnesota",1087,909,2106,48197,1972,17,0,77,541
2019,27,school district (unified),91445,"Lake Crystal-Wellcome Memorial, Minnesota",2594,2131,6373,69521,6197,20,10,107,1122
2019,27,school district (unified),91451,"Janesville-Waldorf-Pemberton, Minnesota",1939,1692,5135,71581,4849,90,30,118,813
2019,27,school district (unified),28080,"Park Rapids Public School District, Minnesota",5175,3866,12305,53882,11431,92,19,362,3189
2019,27,school district (unified),28110,"Parkers Prairie Public School District, Minnesota",1171,1026,2916,62539,2895,0,1,5,648
2019,27,school district (unified),28140,"Paynesville Public School District, Minnesota",2488,2053,6088,63475,5681,27,53,236,1300
2019,27,school district (unified),28170,"Pelican Rapids Public School District, Minnesota",3017,2552,7416,66884,5862,316,166,912,1670
2019,27,school district (unified),28290,"Rushford-Peterson Public Schools, Minnesota",1578,1313,3923,60676,3744,4,10,122,920
2019,27,school district (unified),28320,"Pierz Public School District, Minnesota",2033,1686,5613,61847,5477,4,21,58,983
2019,27,school district (unified),28350,"Pillager Public School District, Minnesota",2226,1976,5184,66786,4934,8,3,185,1003
2019,27,school district (unified),28380,"Pine City Public School District, Minnesota",4101,3330,10846,57847,10315,78,57,142,2178
2019,27,school district (unified),28950,"Pine Island Public School District, Minnesota",2580,2087,6702,81929,6434,81,64,32,969
2019,27,school district (unified),28970,"Pine River-Backus Public School District, Minnesota",3531,2879,7859,47589,7435,47,81,125,1918
2019,27,school district (unified),00382,"Brandon-Evansville Public Schools, Minnesota",1448,1241,3375,68953,3307,10,3,4,797
2019,27,school district (unified),00183,"Westbrook-Walnut Grove Schools, Minnesota",1178,964,2807,57500,2472,3,296,5,683
2019,27,school district (unified),00231,"Jackson County Central School District, Minnesota",3378,2715,7404,57138,6850,39,195,198,1622
2019,27,school district (unified),02640,"Lester Prairie Public School District, Minnesota",1179,1024,3123,64006,2765,5,2,311,448
2019,27,school district (unified),02720,"Southland Public School District, Minnesota",1337,1161,3484,67383,3360,1,16,91,767
2019,27,school district (unified),02730,"Adrian Public School District, Minnesota",929,765,2353,61205,2121,7,28,152,395
2019,27,school district (unified),02760,"Aitkin Public School District, Minnesota",4583,3749,9418,50395,8927,49,36,142,3205
2019,27,school district (unified),02910,"Walker-Hackensack-Akeley School District, Minnesota",3362,2732,7148,51654,5995,33,38,70,2335
2019,27,school district (unified),02930,"Albany Public School District, Minnesota",3483,2975,9510,76725,9197,92,27,92,1499
2019,27,school district (unified),23820,"North Branch Public Schools, Minnesota",7598,6769,20816,82279,19415,145,321,447,2743
2019,27,school district (unified),15510,"Isle Public School District, Minnesota",1500,1238,3130,46833,2834,3,2,48,950
2019,27,school district (unified),15750,"Jordan Public School District, Minnesota",3443,2713,9981,86267,8596,188,114,946,956
2019,27,school district (unified),16830,"Prinsburg Public School District, Minnesota",290,248,804,65000,772,6,3,14,192
2019,27,school district (unified),16980,"Kasson-Mantorville School District, Minnesota",3728,3273,10170,84429,9635,16,129,197,1307
2019,27,school district (unified),17010,"Kelliher Public School District, Minnesota",401,357,1094,49583,974,21,4,3,219
2019,27,school district (unified),17100,"Kenyon-Wanamingo School District, Minnesota",2294,1861,5606,70927,5289,40,44,164,1041
2019,27,school district (unified),17220,"Kimball Public School District, Minnesota",1763,1598,4804,75912,4673,10,8,28,673
2019,27,school district (unified),17250,"La Crescent-Hokah School District, Minnesota",3769,3010,8492,68490,7967,135,47,181,1633
2019,27,school district (unified),17520,"Lake City Public School District, Minnesota",3939,3007,9049,65138,8423,105,95,244,2246
2019,27,school district (unified),17570,"Lake of the Woods School District, Minnesota",1300,1052,3361,48953,3096,2,3,3,837
2019,27,school district (unified),17780,"Lakeville Public School District, Minnesota",20350,17150,57959,111246,49842,1493,2670,2293,6366
2019,27,school district (unified),17880,"Lancaster Public School District, Minnesota",311,245,738,62411,718,0,0,17,170
2019,27,school district (unified),17910,"Lanesboro Public School District, Minnesota",650,548,1561,60882,1531,5,0,22,373
2019,27,school district (unified),17940,"Laporte Public School District, Minnesota",685,607,1642,58015,1471,1,5,19,364
2019,27,school district (unified),18090,"Lewiston-Altura Public School District, Minnesota",1518,1216,4337,71357,3944,30,22,222,634
2019,27,school district (unified),18210,"Litchfield Public School District, Minnesota",4701,3682,11492,62549,10584,75,17,707,2392
2019,27,school district (unified),18240,"Little Falls Public School District, Minnesota",7129,5207,17127,52722,16239,171,100,354,3372
2019,27,school district (unified),18270,"Littlefork-Big Falls School District, Minnesota",761,655,1647,52750,1606,0,1,23,420
2019,27,school district (unified),02970,"Albert Lea Public School District, Minnesota",9904,7306,23200,50433,18978,295,716,2749,5213
2019,27,school district (unified),03060,"Alexandria Public School District, Minnesota",13605,9840,30393,64896,29014,132,110,585,6738
2019,27,school district (unified),03150,"Annandale Public School District, Minnesota",4509,3889,11068,74045,10585,47,24,358,2289
2019,27,school district (unified),03180,"Anoka-Hennepin Public School District, Minnesota",86851,70537,241076,85112,193271,17803,12985,9630,32377
2019,27,school district (unified),03300,"Ashby Public School District, Minnesota",596,463,1528,62000,1441,2,2,49,372
2019,27,school district (unified),03450,"Austin Public School District, Minnesota",11258,7719,28565,50128,20539,1527,1409,4370,5134
2019,27,school district (unified),03540,"Badger Public School District, Minnesota",490,405,1153,53036,1108,1,14,6,219
2019,27,school district (unified),03570,"Bagley Public School District, Minnesota",2361,1873,6312,50974,5224,16,17,139,1204
2019,27,school district (unified),03660,"Barnesville Public School District, Minnesota",1774,1491,4572,80500,4258,40,13,119,709
2019,27,school district (unified),03690,"Barnum Public School District, Minnesota",1536,1360,3790,68700,3655,2,27,62,740
2019,27,school district (unified),03750,"Battle Lake Public School District, Minnesota",1781,1562,3820,58644,3678,15,1,31,1513
2019,27,school district (unified),03870,"Becker Public School District, Minnesota",4052,3714,12049,93302,11577,58,53,38,1133
