state_fips,place_fips5,name,homeown,share65,frac,medinc,pop
06,09948,"Callender CDP, California",0.4784,0.1687,0.5066,85769,1215
06,09990,"Calpella CDP, California",0.6422,0.4047,0.4998,83542,682
06,10004,"Calpine CDP, California",0.8471,0.1538,0.0000,72969,182
06,10042,"Camanche North Shore CDP, California",0.6485,0.0808,0.2965,40924,1139
06,10044,"Camanche Village CDP, California",0.9578,0.1872,0.1970,76765,903
06,10270,"Camino CDP, California",0.8293,0.2207,0.2813,117625,1903
06,68028,"San Juan Capistrano city, California",0.7437,0.1813,0.5401,91600,35922
06,78750,"Tipton CDP, California",0.4852,0.0763,0.1312,33894,3238
06,86482,"Woodville CDP, California",0.5732,0.0703,0.1380,30446,1763
06,59587,"Rancho Santa Margarita city, California",0.7076,0.0919,0.5729,121017,48503
06,53714,"Olivehurst CDP, California",0.6000,0.1110,0.6181,48598,13464
06,06434,"Big Bear Lake city, California",0.5324,0.2093,0.4798,51060,5241
06,29392,"Gerber CDP, California",0.6265,0.1982,0.5741,47557,1140
06,29420,"Geyserville CDP, California",0.4612,0.1111,0.5467,84444,765
06,30339,"Gold Mountain CDP, California",,,,,
06,30410,"Good Hope CDP, California",0.4365,0.0681,0.1815,47927,9195
06,30420,"Goodyears Bar CDP, California",1.0000,1.0000,0.0000,,26
06,30686,"Grangeville CDP, California",0.8222,0.1879,0.2924,79917,346
06,30714,"Graniteville CDP, California",1.0000,0.0000,0.4734,,13
06,30900,"Greeley Hill CDP, California",0.7167,0.4659,0.2317,32471,747
06,30938,"Greenacres CDP, California",0.7041,0.1485,0.4483,71053,5911
06,30944,"Green Acres CDP, California",0.6631,0.1185,0.5188,53073,2607
06,30987,"Greenfield CDP, California",0.6464,0.1305,0.4212,44375,3899
06,31092,"Green Valley CDP (Los Angeles County), California",0.7581,0.1548,0.3930,82961,1124
06,31099,"Green Valley CDP (Solano County), California",0.9425,0.3030,0.2964,119615,1472
06,31288,"Grimes CDP, California",0.3868,0.0951,0.5361,26111,305
06,31302,"Grizzly Flats CDP, California",1.0000,0.3548,0.4217,50757,1195
06,31372,"Groveland CDP, California",0.7342,0.3239,0.0474,,247
06,31540,"Guinda CDP, California",0.6341,0.2236,0.4230,53810,237
06,32030,"Happy Camp CDP, California",0.5831,0.2263,0.5731,35224,844
06,32156,"Hardwick CDP, California",0.4250,0.0580,0.3263,56042,138
06,32324,"Hartland CDP, California",,,,,
06,32340,"Hartley CDP, California",0.8725,0.2311,0.6299,108510,2960
06,32385,"Hasley Canyon CDP, California",0.9345,0.1144,0.4066,127250,1145
06,33294,"Herald CDP, California",0.9026,0.2720,0.5207,92708,967
06,33336,"Herlong CDP, California",0.0000,0.0193,0.7112,52500,1295
06,33935,"Hiouchi CDP, California",1.0000,0.6066,0.2211,97629,244
06,34392,"Homestead Valley CDP, California",0.8009,0.2660,0.4168,31864,2865
06,34405,"Homewood Canyon CDP, California",0.8043,0.6522,0.0000,,69
06,34428,"Honcut CDP, California",0.5610,0.0603,0.6167,19479,116
06,34484,"Hood CDP, California",0.3883,0.0607,0.4916,58869,313
06,34652,"Hopland CDP, California",0.5124,0.1185,0.5138,41595,920
06,34708,"Hornitos CDP, California",1.0000,0.1515,0.4835,,66
06,32408,"Hat Creek CDP, California",1.0000,0.7287,0.3271,74167,129
06,36098,"Hyampom CDP, California",0.5263,0.2348,0.0000,,115
06,36168,"Idlewild CDP, California",,,,,
06,36910,"Ivanhoe CDP, California",0.6019,0.1262,0.2449,38859,4215
06,36420,"Indianola CDP, California",0.7293,0.1962,0.2463,41667,739
06,36452,"Indio Hills CDP, California",0.8718,0.0742,0.3199,45729,782
06,37022,"Jacumba CDP, California",1.0000,0.5277,0.5852,,307
06,37134,"Janesville CDP, California",0.6344,0.2058,0.2511,71346,1409
06,34928,"Humboldt Hill CDP, California",0.7742,0.1312,0.4756,71642,4315
06,78148,"Temple City city, California",0.5932,0.1728,0.5497,78516,36042
06,82422,"Vernon city, California",0.0930,0.0385,0.3729,67917,130
06,82667,"View Park-Windsor Hills CDP, California",0.7524,0.2259,0.3783,92625,11756
06,10301,"Camino Tassajara CDP, California",0.8528,0.0896,0.6363,230313,4721
06,10494,"Camp Nelson CDP, California",,,,,
06,10508,"Campo CDP, California",0.6272,0.0974,0.5322,53702,3408
06,10676,"Camptonville CDP, California",0.7179,0.1976,0.5599,98189,339
06,10732,"Canby CDP, California",0.0000,0.7979,0.6113,,282
06,11376,"Carmet CDP, California",,,,,
06,11418,"Carnelian Bay CDP, California",0.7380,0.3614,0.3144,77841,451
06,11754,"Casmalia CDP, California",0.6812,0.6528,0.1292,47404,144
06,11768,"Caspar CDP, California",0.5304,0.2878,0.2235,105625,608
06,11796,"Castaic CDP, California",0.8314,0.0987,0.6197,117031,19400
06,11915,"Castle Hill CDP, California",0.9630,0.1746,0.2737,204879,1426
06,12062,"Catheys Valley CDP, California",0.8043,0.2517,0.1011,50000,604
06,12146,"Cazadero CDP, California",0.6350,0.2471,0.1893,49688,340
06,12300,"Cedar Ridge CDP, California",0.7878,0.2916,0.2230,63529,1015
06,12314,"Cedar Slope CDP, California",,,,,
06,01416,"Alto CDP, California",0.5690,0.0556,0.2276,185395,611
06,02028,"Anchor Bay CDP, California",0.8729,0.7358,0.1791,69851,352
06,02294,"Anza CDP, California",0.7773,0.1551,0.4125,42962,3076
06,03205,"Auburn Lake Trails CDP, California",0.8728,0.2290,0.1069,100541,3664
06,03694,"Ballard CDP, California",0.7337,0.1569,0.3324,124375,529
06,02910,"Artois CDP, California",0.3981,0.3408,0.0000,43452,311
06,03026,"Aspen Springs CDP, California",1.0000,0.6522,0.0000,,23
06,03512,"Baker CDP, California",0.2713,0.0370,0.3722,27308,541
06,03708,"Ballico CDP, California",0.3407,0.0446,0.5966,62500,538
06,03792,"Bangor CDP, California",0.9506,0.2681,0.2009,61875,429
06,04198,"Bass Lake CDP, California",1.0000,0.4076,0.1804,96833,449
06,04470,"Bayview CDP (Contra Costa County), California",0.9250,0.1762,0.6659,90984,1862
06,04478,"Bayview CDP (Humboldt County), California",0.6572,0.1252,0.3688,39750,2811
06,04632,"Bear Creek CDP, California",0.3115,0.1554,0.4890,43750,148
06,04938,"Bell Canyon CDP, California",0.9387,0.1536,0.5433,212045,2109
06,05262,"Benbow CDP, California",0.5536,0.3390,0.0000,,118
06,05276,"Bend CDP, California",0.9487,0.5542,0.2884,48365,498
06,05346,"Benton CDP, California",0.8846,0.2713,0.4239,40735,328
06,06070,"Berry Creek CDP, California",0.8167,0.2757,0.2407,34495,1313
06,06336,"Bieber CDP, California",0.7250,0.2308,0.0000,42692,156
06,04716,"Bear Valley CDP (Alpine County), California",0.6154,0.1695,0.0000,,59
06,14736,"Colma town, California",0.4872,0.1751,0.6990,95357,1302
06,22587,"Emerald Lake Hills CDP, California",0.9036,0.2161,0.3724,229167,4721
06,84116,"West Athens CDP, California",0.6001,0.1426,0.5234,60299,9706
06,02168,"Angwin CDP, California",0.5388,0.0953,0.6925,72625,3179
06,09892,"Calistoga city, California",0.6083,0.2212,0.4906,67119,5271
06,14904,"Columbia CDP, California",0.7254,0.3059,0.2006,38679,2226
06,37106,"Jamestown CDP, California",0.7536,0.3058,0.1977,45547,3107
06,80763,"Tuolumne City CDP, California",0.3298,0.1017,0.4714,36250,1583
06,47724,"Millville CDP, California",0.7464,0.2198,0.1425,67222,678
06,63134,"Round Mountain CDP, California",0.8542,0.1461,0.5752,28750,89
06,00156,"Acampo CDP, California",0.8182,0.5392,0.1769,143070,204
06,00135,"Acalanes Ridge CDP, California",0.9756,0.1402,0.1279,,1134
06,00310,"Adin CDP, California",0.7821,0.4327,0.4301,57625,171
06,00450,"Agua Dulce CDP, California",0.9329,0.1777,0.4374,106875,3742
06,00464,"Aguanga CDP, California",0.5100,0.1901,0.4043,77857,805
06,00478,"Ahwahnee CDP, California",0.6755,0.3076,0.1846,71336,2513
06,00535,"Airport CDP, California",0.3683,0.0277,0.2933,29489,1479
06,00898,"Alhambra Valley CDP, California",0.8498,0.2299,0.2750,151125,783
06,02210,"Antelope CDP, California",0.6821,0.0845,0.6045,80998,48398
06,00716,"Albion CDP, California",1.0000,0.1181,0.6885,,254
06,00786,"Alderpoint CDP, California",1.0000,0.0000,0.4381,38787,156
06,00982,"Alleghany CDP, California",1.0000,0.3974,0.0000,,78
06,00996,"Allendale CDP, California",0.9617,0.2190,0.3581,121081,1388
06,01010,"Allensworth CDP, California",0.3529,0.0887,0.0643,33214,575
06,01276,"Alta CDP, California",0.8670,0.3339,0.2352,99141,566
06,06560,"Biggs city, California",0.7520,0.1416,0.5753,54188,2175
06,54386,"Oroville city, California",0.4580,0.1489,0.5515,34428,19393
06,55086,"Palermo CDP, California",0.7884,0.2089,0.5724,42227,5395
06,73178,"South Oroville CDP, California",0.5216,0.1228,0.6538,46917,2906
06,78470,"Thermalito CDP, California",0.6372,0.1825,0.5754,36964,6894
06,07596,"Borrego Springs CDP, California",0.8658,0.4517,0.4649,49570,2145
06,07624,"Bostonia CDP, California",0.3878,0.1269,0.6170,55368,16603
06,18506,"Del Mar city, California",0.5289,0.2731,0.3034,129063,4331
06,21712,"El Cajon city, California",0.3975,0.1168,0.5740,55309,103186
06,11978,"Castroville CDP, California",0.3400,0.0954,0.1993,57656,6521
06,18688,"Del Rey Oaks city, California",0.7123,0.2321,0.4567,95000,1525
06,22034,"Elkhorn CDP, California",0.8731,0.1735,0.4351,97105,1153
06,65112,"Sand City city, California",0.1712,0.1065,0.5680,63333,310
06,05290,"Benicia city, California",0.7175,0.1979,0.5409,103413,28192
06,19402,"Dixon city, California",0.6991,0.1301,0.6113,82570,20084
06,02868,"Arroyo Grande city, California",0.6751,0.2178,0.3907,80833,18033
06,03064,"Atascadero city, California",0.6248,0.1556,0.3944,79658,30130
06,53294,"Oceano CDP, California",0.5486,0.1887,0.5895,67742,7487
06,71134,"Shandon CDP, California",0.5388,0.0857,0.4846,51518,1085
06,11481,"Carrick CDP, California",1.0000,0.7283,0.0000,14427,92
06,59248,"Rainbow CDP, California",0.7449,0.2263,0.5226,64637,2360
06,82590,"Victorville city, California",0.5406,0.0928,0.6268,53957,121902
06,37918,"Keeler CDP, California",1.0000,0.5000,0.0000,,10
06,06994,"Blairsden CDP, California",0.0000,0.5000,0.0000,,18
06,57876,"Point Arena city, California",0.4205,0.2518,0.5790,31719,421
06,17106,"Crest CDP, California",0.7872,0.1787,0.4036,93386,2765
06,59550,"Rancho San Diego CDP, California",0.6907,0.1943,0.4500,95892,21799
06,70336,"Sattley CDP, California",1.0000,0.4651,0.4024,,86
06,70518,"Scotia CDP, California",0.0625,0.0769,0.3719,36250,546
06,70644,"Seacliff CDP, California",0.5885,0.1884,0.3880,77896,3286
06,70712,"Sea Ranch CDP, California",0.8510,0.5370,0.2888,81833,1134
06,70966,"Sequoia Crest CDP, California",1.0000,1.0000,0.0000,,38
06,71000,"Sereno del Mar CDP, California",0.4681,0.4625,0.0000,,80
06,71078,"Seville CDP, California",0.3596,0.0326,0.0508,38438,614
06,66004,"San Diego Country Estates CDP, California",0.8880,0.1398,0.3042,120446,10514
06,02000,"Anaheim city, California",0.4487,0.1163,0.6181,71763,349964
06,28000,"Fullerton city, California",0.5220,0.1329,0.6948,79978,139611
06,08100,"Brea city, California",0.6226,0.1405,0.6770,94492,42678
06,17750,"Cypress city, California",0.6704,0.1512,0.7020,93137,48893
06,17946,"Dana Point city, California",0.6380,0.2381,0.4175,99409,33769
06,36000,"Huntington Beach city, California",0.5667,0.1760,0.5644,95046,200259
06,71218,"Shasta CDP, California",0.8835,0.2346,0.2524,58229,1573
06,71362,"Shell Ridge CDP, California",0.9323,0.1498,0.6329,214740,1342
06,71372,"Shelter Cove CDP, California",0.7374,0.3638,0.0000,,580
06,71414,"Sheridan CDP, California",0.8341,0.1860,0.2225,42404,1355
06,33308,"Hercules city, California",0.8164,0.1515,0.7151,117018,25616
06,53070,"Oakley city, California",0.7626,0.0929,0.6841,104893,41324
06,62490,"Rodeo CDP, California",0.5765,0.1351,0.7716,74688,10409
06,14274,"Coalinga city, California",0.5462,0.0797,0.5554,62522,16906
06,27000,"Fresno city, California",0.4672,0.1115,0.6575,50432,525010
06,84816,"West Sacramento city, California",0.5688,0.1146,0.6774,70699,53151
06,36613,"Interlaken CDP, California",0.6879,0.0770,0.3985,75488,7817
06,41922,"Live Oak CDP, California",0.5930,0.1675,0.5393,83750,16837
06,60928,"Rio del Mar CDP, California",0.7267,0.2549,0.3092,104416,9657
06,51476,"Nipomo CDP, California",0.7321,0.1725,0.5591,82543,17601
06,53322,"Oceanside city, California",0.5762,0.1595,0.6399,72697,175622
06,45988,"Markleeville CDP, California",0.9722,0.6742,0.0000,89688,132
06,49362,"Morro Bay city, California",0.5911,0.3101,0.3417,68262,10578
06,25128,"Fort Jones city, California",0.6642,0.1567,0.4623,29327,689
06,81638,"Valinda CDP, California",0.7256,0.1183,0.3822,84134,23705
06,40032,"La Mirada city, California",0.7729,0.1738,0.6755,95685,48764
06,40830,"La Verne city, California",0.7412,0.2000,0.6140,88131,32211
06,40886,"Lawndale city, California",0.3434,0.1029,0.5777,62013,32819
06,41880,"Littlerock CDP, California",0.6167,0.0573,0.5070,38973,786
06,45806,"Marina del Rey CDP, California",0.0571,0.1037,0.5262,118162,9852
06,66070,"San Dimas city, California",0.7086,0.1922,0.6465,86410,34048
06,67042,"San Gabriel city, California",0.4415,0.1695,0.5460,62541,40143
06,00562,"Alameda city, California",0.4796,0.1574,0.7011,104756,78522
06,00674,"Albany city, California",0.4696,0.1199,0.6898,95400,19804
06,44574,"Lynwood city, California",0.4582,0.0752,0.2170,52213,70635
06,23350,"Fairview CDP, California",0.8219,0.2076,0.7589,114306,10532
06,68112,"San Lorenzo CDP, California",0.7402,0.1487,0.6982,97286,25569
06,86174,"Wofford Heights CDP, California",0.7570,0.3574,0.2407,29718,2336
06,20697,"East Hemet CDP, California",0.5965,0.1128,0.5888,53964,20211
06,34316,"Homeland CDP, California",0.6330,0.1486,0.5180,49180,7086
06,81708,"Valle Vista CDP, California",0.7610,0.1790,0.5868,53327,17663
06,04415,"Bay Point CDP, California",0.5527,0.0802,0.5520,65098,25808
06,17274,"Crockett CDP, California",0.5442,0.1541,0.5409,79951,3265
06,21796,"El Cerrito city, California",0.5949,0.1980,0.6646,108298,25398
06,57288,"Pinole city, California",0.6686,0.1994,0.7552,100315,19279
06,62700,"Rollingwood CDP, California",0.5667,0.0722,0.4394,70217,3449
06,53476,"Ojai city, California",0.5528,0.2794,0.3288,73605,7534
06,58296,"Port Hueneme city, California",0.4901,0.1243,0.5497,64126,22156
06,70042,"Santa Paula city, California",0.5407,0.1171,0.3059,60468,30098
06,36616,"Inverness CDP, California",0.7373,0.4512,0.1142,97059,1097
06,57960,"Point Reyes Station CDP, California",0.2896,0.5764,0.3090,,288
06,39425,"Lake Almanor West CDP, California",0.6389,0.4464,0.2315,,224
06,58352,"Portola city, California",0.5556,0.1866,0.3496,50956,1913
06,75168,"Storrie CDP, California",,,,,
06,80952,"Twain CDP, California",0.5039,0.1254,0.4921,,327
06,42006,"Livingston city, California",0.5329,0.1068,0.4125,54886,14228
06,55506,"Panorama Heights CDP, California",0.9474,0.8367,0.0000,25833,49
06,55528,"Paradise CDP, California",0.9375,0.2616,0.5654,93000,172
06,55604,"Paradise Park CDP, California",0.9544,0.2927,0.2429,81420,550
06,55728,"Parklawn CDP, California",0.6695,0.1173,0.1126,,1040
06,55800,"Parkway CDP, California",0.4432,0.1027,0.7369,44097,15818
06,56028,"Pasatiempo CDP, California",0.8791,0.2181,0.3129,,1206
06,56042,"Paskenta CDP, California",0.5238,0.1275,0.3893,43000,102
06,56120,"Patterson Tract CDP, California",0.7401,0.1300,0.2375,48648,2085
06,56140,"Patton Village CDP, California",0.5382,0.1635,0.4384,48996,630
06,56196,"Paynes Creek CDP, California",1.0000,0.3590,0.2423,,78
06,56476,"Penngrove CDP, California",0.6831,0.2575,0.5004,92843,2808
06,59506,"Rancho Murieta CDP, California",0.8938,0.3007,0.3884,108625,5744
06,22412,"El Segundo city, California",0.4351,0.1050,0.5713,109577,16731
06,36826,"Irwindale city, California",0.7194,0.1549,0.1771,72500,1394
06,42468,"Lomita city, California",0.4730,0.1732,0.7013,71606,20514
06,43000,"Long Beach city, California",0.3984,0.1142,0.7060,63017,466776
06,56000,"Pasadena city, California",0.4197,0.1595,0.7124,83068,141258
06,58072,"Pomona city, California",0.5274,0.1059,0.4607,60598,152209
06,73290,"South San Jose Hills CDP, California",0.7467,0.1235,0.2429,70218,19977
06,81967,"Val Verde CDP, California",0.8127,0.1006,0.4871,88947,2734
06,83332,"Walnut city, California",0.8486,0.2041,0.5546,108669,29903
06,84144,"West Carson CDP, California",0.7198,0.2379,0.7189,73472,22079
06,84921,"West Whittier-Los Nietos CDP, California",0.7195,0.1338,0.1974,76397,26654
06,16210,"Copperopolis CDP, California",0.8523,0.2472,0.2962,82043,4361
06,56546,"Penryn CDP, California",0.8324,0.2335,0.3930,61905,818
06,56756,"Pescadero CDP, California",0.2877,0.1963,0.4174,120139,219
06,56798,"Peters CDP, California",0.9198,0.2119,0.6775,107321,623
06,56826,"Phelan CDP, California",0.7755,0.1203,0.5566,59375,15987
06,56854,"Phillipsville CDP, California",0.2857,0.2000,0.0000,2499,70
06,56868,"Philo CDP, California",0.4051,0.2286,0.6242,38523,175
06,56870,"Phoenix Lake CDP, California",0.8056,0.2917,0.2032,71397,4511
06,57011,"Pierpoint CDP, California",1.0000,0.4615,0.4970,,39
06,57036,"Pike CDP, California",0.7460,0.0000,0.0000,,159
06,57070,"Pine Canyon CDP, California",0.8975,0.1528,0.5194,71591,2369
06,57134,"Pine Flat CDP, California",0.8689,0.3356,0.2264,,146
06,57148,"Pine Grove CDP, California",0.8090,0.3990,0.3060,60901,1762
06,57244,"Pine Mountain Lake CDP, California",0.8126,0.4704,0.2383,56667,2772
06,57330,"Pioneer CDP, California",0.9016,0.2677,0.3500,72610,1386
06,57568,"Plainview CDP, California",0.4333,0.1251,0.1511,20556,887
06,57829,"Plumas Lake CDP, California",0.8757,0.0673,0.6088,101995,7573
06,58134,"Ponderosa CDP, California",1.0000,1.0000,0.0000,,18
06,58422,"Posey CDP, California",,,,,
06,58436,"Poso Park CDP, California",1.0000,1.0000,0.0000,,3
06,58478,"Potrero CDP, California",0.8017,0.0880,0.3536,,841
06,00947,"Aliso Viejo city, California",0.6015,0.0898,0.5937,112689,50663
06,86930,"Yountville city, California",0.6305,0.4818,0.4265,69300,2987
06,30378,"Goleta city, California",0.5151,0.1628,0.6172,98005,30975
06,21230,"Eastvale city, California",0.7735,0.0761,0.7234,119213,62046
06,23150,"Fairbanks Ranch CDP, California",0.9251,0.1607,0.0913,185551,2085
06,36294,"Imperial Beach city, California",0.3080,0.1136,0.6325,53690,27315
06,58520,"Poway city, California",0.7429,0.1687,0.5362,107902,49701
06,81736,"Valley Center CDP, California",0.7980,0.1584,0.5469,101331,11077
06,16035,"Concow CDP, California",0.6595,0.1627,0.5411,31250,553
06,30994,"Greenfield city, California",0.4903,0.0642,0.1667,59595,17373
06,54848,"Pacific Grove city, California",0.4641,0.2745,0.3597,88250,15522
06,64476,"San Ardo CDP, California",0.3056,0.0645,0.2486,44167,543
06,70742,"Seaside city, California",0.4034,0.1104,0.6911,63575,33956
