unit9,year,ltd_iss_k,ltd_out_k
145011005,2023,,883.0
145011008,2023,975.0,1745.0
145011010,2023,,22650.0
145012001,2023,,3294.0
145012002,2023,203.0,11458.0
145012003,2023,,2138.0
145013015,2023,,12461.0
145013005,2023,546.0,6577.0
145014006,2023,,1595.0
145014003,2023,6371.0,6619.0
145014007,2023,,670.0
145014501,2023,100.0,6034.0
145014008,2023,869.0,3789.0
145014001,2023,27.0,143.0
145015003,2023,,1585.0
145015002,2023,,18642.0
145016006,2023,112.0,7873.0
145016009,2023,,15657.0
145016025,2023,11225.0,31665.0
145016039,2023,,21370.0
145016047,2023,,15122.0
145016117,2023,,14455.0
145016128,2023,2325.0,21150.0
145016145,2023,2800.0,24422.0
145016012,2023,,19925.0
145016013,2023,,30000.0
145016017,2023,,50000.0
145016019,2023,,38070.0
145016028,2023,,4445.0
145016037,2023,3330.0,48606.0
145016044,2023,,7070.0
145016053,2023,,45020.0
145016054,2023,,16243.0
145016060,2023,,1200.0
145016073,2023,,23152.0
145016076,2023,,24110.0
145016078,2023,,26084.0
145016083,2023,,5762.0
145016085,2023,,158100.0
145016088,2023,,48160.0
145016094,2023,,4945.0
145016097,2023,,6845.0
145016102,2023,,29145.0
145016111,2023,4749.0,9208.0
145016116,2023,2700.0,2700.0
145016130,2023,,1340.0
145016137,2023,,11067.0
145016144,2023,,852.0
145016152,2023,,90446.0
145016156,2023,38491.0,38779.0
145016096,2023,66796.0,134874.0
145016003,2023,56045.0,91112.0
145016008,2023,,33505.0
145016010,2023,3625.0,90766.0
145016015,2023,140.0,13479.0
145016022,2023,,30625.0
145016024,2023,,2197.0
145016029,2023,828.0,51018.0
145016032,2023,,14682.0
145016034,2023,655.0,15210.0
145016038,2023,,41585.0
145016042,2023,,106210.0
145016048,2023,,1165.0
145016050,2023,,3360.0
145016052,2023,,11765.0
145016064,2023,,16261.0
145016071,2023,79.0,399.0
145016072,2023,150.0,24167.0
145016077,2023,,9931.0
145016079,2023,,84380.0
145016080,2023,,17920.0
145016093,2023,,1495.0
145016098,2023,,590.0
145016100,2023,,14850.0
145016101,2023,,9575.0
145016108,2023,45700.0,80949.0
145016113,2023,6.0,25818.0
145016115,2023,14820.0,15420.0
145016118,2023,2485.0,11327.0
145016121,2023,,4850.0
145016125,2023,,5950.0
145016136,2023,,40715.0
145016141,2023,,1550.0
145016146,2023,52.0,18338.0
145016148,2023,,12364.0
145016151,2023,140.0,10764.0
145016154,2023,10770.0,27305.0
145016501,2023,,32165.0
145016502,2023,,16605.0
145016701,2023,6452.0,264717.0
145016157,2023,58.0,1130.0
145016036,2023,1962.0,14719.0
145016081,2023,5329.0,5319.0
145016126,2023,,32301.0
145016067,2023,,73689.0
145016120,2023,,62300.0
145016138,2023,,57055.0
145016020,2023,,10701.0
145016031,2023,,10470.0
145016040,2023,,78708.0
145016046,2023,,12711.0
145016065,2023,2575.0,16935.0
145016070,2023,,5650.0
145016114,2023,,4075.0
145016122,2023,,110011.0
145016123,2023,8660.0,5700.0
145016133,2023,,47851.0
145016143,2023,172.0,15006.0
145016147,2023,,1932.0
145016001,2023,1044.0,18340.0
145016005,2023,,1075.0
145016014,2023,,34450.0
145016055,2023,9500.0,115686.0
145016068,2023,27.0,1194.0
145016074,2023,289.0,16464.0
145016086,2023,,28820.0
145016089,2023,10408.0,43328.0
145016124,2023,,2923.0
145016134,2023,,21520.0
145016142,2023,,18525.0
145016149,2023,,18685.0
145016153,2023,,820.0
145016057,2023,109.0,68.0
145016107,2023,8553.0,14275.0
145016140,2023,417.0,19788.0
145016056,2023,,5506.0
145016069,2023,,9000.0
145016087,2023,,39760.0
145016104,2023,,43322.0
145017011,2023,,132.0
145017002,2023,,4524.0
145018001,2023,2986.0,3993.0
145018002,2023,3500.0,3857.0
145019008,2023,,2234.0
145019005,2023,1228.0,8466.0
145019015,2023,1675.0,1675.0
145019001,2023,,81736.0
145019007,2023,,3680.0
145019013,2023,,2553.0
145019016,2023,,5618.0
145019018,2023,,79799.0
145020001,2023,289.0,10048.0
145020601,2023,358.0,8736.0
145021001,2023,,2690.0
145021004,2023,,19025.0
145021005,2023,,3775.0
145022002,2023,,3440.0
145022004,2023,,34216.0
145022008,2023,,15210.0
145022013,2023,3030.0,114749.0
145022016,2023,1384.0,85040.0
145022022,2023,2003.0,66116.0
145022044,2023,76.0,10870.0
145022056,2023,,5187.0
145022018,2023,,22656.0
145022026,2023,,23510.0
145022031,2023,,9535.0
145022032,2023,,15507.0
145022036,2023,,4715.0
145022043,2023,7695.0,17090.0
145022051,2023,,25369.0
145022057,2023,,2083.0
145022001,2023,140.0,107.0
145022003,2023,,8055.0
145022006,2023,,2045.0
145022010,2023,,12145.0
145022012,2023,,9438.0
145022014,2023,124995.0,135958.0
145022017,2023,,44701.0
145022023,2023,,141932.0
145022028,2023,389.0,5603.0
145022034,2023,,33028.0
145022038,2023,,6610.0
145022047,2023,18180.0,18524.0
145022046,2023,,54485.0
145022009,2023,4490.0,9175.0
145022052,2023,5770.0,12482.0
145022058,2023,,53365.0
145022701,2023,49833.0,113400.0
145022035,2023,,32790.0
145022039,2023,1299.0,10060.0
145022045,2023,,296.0
145022053,2023,,59563.0
145022011,2023,28331.0,211395.0
145022020,2023,,14950.0
145022050,2023,,28440.0
145023005,2023,,6709.0
145023004,2023,5797.0,5646.0
145025002,2023,59.0,676.0
145025005,2023,,6650.0
145025003,2023,,8515.0
145025004,2023,733.0,20110.0
145026004,2023,,142.0
145026006,2023,,10085.0
145026001,2023,1262.0,3914.0
145027002,2023,,11099.0
145027006,2023,,28515.0
145028032,2023,180.0,3021.0
145028302,2023,56.0,4580.0
145029004,2023,5400.0,9400.0
145029021,2023,,403.0
145029011,2023,,1905.0
145029001,2023,,1855.0
145029008,2023,,3400.0
145029023,2023,,2289.0
145030401,2023,,58.0
145031002,2023,2825.0,5380.0
145031004,2023,,2422.0
145032018,2023,,15130.0
145032006,2023,,135.0
145032014,2023,89.0,3663.0
145032002,2023,100.0,23233.0
145032001,2023,,350.0
145032015,2023,6165.0,50089.0
145032016,2023,,36515.0
145032023,2023,,30.0
145032022,2023,,16365.0
145032007,2023,,820.0
145032017,2023,1520.0,5175.0
145033011,2023,,2567.0
145034010,2023,371.0,371.0
145034023,2023,,6295.0
145034040,2023,820.0,1153.0
145034505,2023,,1590.0
145034032,2023,,1000.0
145035001,2023,,1434.0
145037002,2023,,1415.0
145037011,2023,,4633.0
145037010,2023,,8291.0
145037008,2023,,31351.0
145037005,2023,,1595.0
145037006,2023,,788.0
145037001,2023,,465.0
145038003,2023,,5926.0
145038007,2023,,165.0
145038004,2023,,170.0
145038018,2023,2000.0,2000.0
145038101,2023,,15310.0
145039001,2023,,356.0
145039002,2023,1700.0,4945.0
145039023,2023,,4723.0
145039503,2023,,10578.0
145039008,2023,,420.0
145039004,2023,,751.0
145039011,2023,,1847.0
145040006,2023,3100.0,7353.0
145041002,2023,22.0,218.0
145041010,2023,,2725.0
145041018,2023,72.0,475.0
145041001,2023,,285.0
145041019,2023,,6144.0
145041025,2023,250.0,250.0
145041020,2023,,13428.0
145041028,2023,,343.0
145042001,2023,3834.0,32075.0
145044018,2023,,97.0
145044025,2023,600.0,2475.0
145045001,2023,,21349.0
145045003,2023,60375.0,241975.0
145045005,2023,12205.0,170615.0
145045009,2023,,95556.0
145045801,2023,457.0,146967.0
145045002,2023,726.0,34070.0
145045004,2023,,130548.0
145045008,2023,1623.0,91130.0
145045007,2023,,22896.0
145045006,2023,1300.0,62883.0
145046002,2023,,6568.0
145046012,2023,,20332.0
145046018,2023,,8913.0
145046003,2023,,13490.0
145046004,2023,302.0,1772.0
145046013,2023,,8383.0
145046017,2023,,3138.0
145046014,2023,,515.0
145047501,2023,,276468.0
145047007,2023,,1226.0
145047011,2023,,39068.0
145047016,2023,727.0,52462.0
145048003,2023,,10615.0
145049002,2023,,7.0
145049008,2023,226.0,2792.0
145049033,2023,,872.0
145049062,2023,,26309.0
145049802,2023,115.0,12200.0
145049003,2023,,16355.0
145049013,2023,394.0,12587.0
145049017,2023,485.0,5478.0
145049021,2023,,11.0
145049023,2023,312.0,9784.0
145049030,2023,,114990.0
145049035,2023,,31267.0
145049038,2023,,70134.0
145049042,2023,,1603.0
145049043,2023,4360.0,11471.0
145049059,2023,,77835.0
145049066,2023,,92239.0
145049501,2023,518.0,18595.0
145049702,2023,,2514.0
145049069,2023,172.0,8364.0
145049007,2023,39.0,19077.0
145049015,2023,,5924.0
145049016,2023,,10300.0
145049018,2023,,5390.0
145049020,2023,,178.0
145049034,2023,,14045.0
145049037,2023,,18495.0
145049040,2023,,53814.0
145049053,2023,33725.0,37970.0
145049065,2023,,5794.0
145049901,2023,217.0,121295.0
145049026,2023,,76917.0
145049001,2023,,14325.0
145049012,2023,,17500.0
145049029,2023,54045.0,99916.0
145049068,2023,,3937.0
145049024,2023,,27490.0
145049701,2023,208.0,43719.0
145049022,2023,7141.0,31842.0
145050018,2023,1230.0,6320.0
145050201,2023,,1750.0
145050019,2023,12262.0,50681.0
145050020,2023,1175.0,2180.0
145050033,2023,3714.0,8847.0
145050026,2023,,520.0
145050039,2023,,307.0
145050040,2023,82.0,84.0
145050011,2023,,5985.0
145050025,2023,3000.0,5620.0
145050036,2023,,11480.0
145050042,2023,13060.0,13910.0
145050052,2023,,7195.0
145051012,2023,,10740.0
145052001,2023,,15728.0
145052003,2023,13.0,35717.0
145052005,2023,,2030.0
145052002,2023,860.0,8497.0
145053012,2023,,4317.0
145053016,2023,,450.0
145053021,2023,,3324.0
145053023,2023,,49.0
145053014,2023,,6935.0
145053019,2023,2950.0,4381.0
145053602,2023,,3655.0
145053007,2023,,29.0
145054020,2023,510.0,11068.0
145054403,2023,231.0,978.0
145054007,2023,,1672.0
145054015,2023,,8435.0
145054026,2023,,650.0
145055004,2023,,7432.0
145055003,2023,,4193.0
145056022,2023,1362.0,681.0
145056016,2023,1100.0,1829.0
145056018,2023,,92.0
145056019,2023,,2255.0
145056001,2023,,300.0
145056003,2023,,6258.0
145056006,2023,,19380.0
145056011,2023,,16930.0
145056014,2023,,35673.0
145056021,2023,,10133.0
145056031,2023,,70735.0
145056304,2023,,79.0
145056013,2023,11954.0,97424.0
145056017,2023,,38857.0
145056008,2023,211.0,166.0
145057012,2023,6485.0,8845.0
145057403,2023,56.0,3363.0
145057008,2023,,17924.0
145057010,2023,,11138.0
145057011,2023,,12790.0
145057014,2023,259.0,89370.0
145057801,2023,,22529.0
145058003,2023,,122290.0
145058005,2023,,40832.0
145058007,2023,,28190.0
145058009,2023,3610.0,9495.0
145058901,2023,,43898.0
145058001,2023,,13770.0
145059004,2023,407.0,10894.0
145059009,2023,115.0,3606.0
145059002,2023,2025.0,3931.0
145059003,2023,,3858.0
145059006,2023,47.0,425.0
145059007,2023,235.0,374.0
145059101,2023,2370.0,25345.0
145060003,2023,,10755.0
145060011,2023,60.0,15324.0
145060005,2023,,2777.0
145060008,2023,39710.0,48013.0
145060012,2023,509.0,36139.0
145060006,2023,133380.0,170894.0
145060007,2023,,3503.0
145060002,2023,3899.0,32751.0
145060004,2023,70.0,3548.0
145060001,2023,,51955.0
145061005,2023,289.0,388.0
145061020,2023,,1724.0
145061006,2023,,4296.0
145061007,2023,,4234.0
145061017,2023,,3294.0
145061021,2023,84.0,3409.0
145061024,2023,3.0,10497.0
145061028,2023,27.0,204.0
145061014,2023,,30.0
145061025,2023,234.0,6816.0
145061026,2023,,650.0
145062301,2023,,7555.0
145063502,2023,,4995.0
145063401,2023,221.0,760.0
145064002,2023,,2395.0
145065001,2023,,13561.0
145065003,2023,,10764.0
145066011,2023,,12970.0
145066001,2023,,18181.0
145067003,2023,,34225.0
145067002,2023,1615.0,4874.0
145067001,2023,,5485.0
145068001,2023,7205.0,9955.0
145068003,2023,333.0,3910.0
145068004,2023,,1805.0
145068002,2023,5430.0,26168.0
145069003,2023,133.0,49901.0
145069004,2023,300.0,1564.0
145069002,2023,325.0,3571.0
145070300,2023,2014.0,3286.0
145070003,2023,3095.0,12072.0
145071028,2023,,17733.0
145071034,2023,,14158.0
145071006,2023,,339.0
145071035,2023,,6642.0
145071038,2023,919.0,9413.0
145071801,2023,12678.0,60815.0
145071003,2023,3128.0,10079.0
145072018,2023,,709.0
145072008,2023,,37885.0
145072012,2023,,10363.0
145072027,2023,40.0,637.0
145072038,2023,,5217.0
145072043,2023,,12475.0
145072037,2023,,1617.0
145072020,2023,,8345.0
145072003,2023,831.0,8720.0
145073008,2023,,189.0
145073003,2023,,6331.0
145073014,2023,1235.0,4560.0
145074003,2023,,11358.0
145074002,2023,,3183.0
145074701,2023,167.0,5201.0
145074006,2023,496.0,31531.0
145075006,2023,4942.0,5655.0
145077018,2023,,2340.0
145079003,2023,,800.0
145079010,2023,,10795.0
145079013,2023,,2300.0
145080001,2023,,40080.0
145081016,2023,19683.0,47955.0
145081013,2023,364.0,3478.0
145081015,2023,,950.0
145081003,2023,,730.0
145081007,2023,,34621.0
145081017,2023,,4135.0
145082002,2023,,25344.0
145082006,2023,,1699.0
145082009,2023,8850.0,15475.0
145082036,2023,24.0,790.0
145082010,2023,,7735.0
145082017,2023,10190.0,14120.0
145082023,2023,145.0,9728.0
145082034,2023,269.0,24723.0
145082043,2023,4500.0,4500.0
145082001,2023,,31074.0
145082007,2023,,51350.0
145082031,2023,673.0,4175.0
145082033,2023,,891.0
145082039,2023,,2125.0
145082044,2023,4968.0,9453.0
145082041,2023,,4720.0
145082019,2023,,1766.0
145082029,2023,255.0,59400.0
145082003,2023,2965.0,42901.0
145082012,2023,9610.0,9621.0
145082035,2023,7105.0,21505.0
145082021,2023,,2402.0
145083017,2023,,30015.0
145083001,2023,,2778.0
145084001,2023,,6677.0
145084006,2023,32440.0,34714.0
145084015,2023,,152385.0
145084012,2023,21310.0,51905.0
145084013,2023,,6905.0
145084002,2023,,29045.0
145084009,2023,7905.0,20355.0
145084010,2023,552.0,14892.0
145084014,2023,,52674.0
145086501,2023,2135.0,3600.0
145086001,2023,54.0,3841.0
145087011,2023,68.0,199.0
145087007,2023,194.0,2604.0
145087008,2023,,1100.0
145088012,2023,,13410.0
145089002,2023,,11116.0
145089006,2023,56.0,5573.0
145089005,2023,243.0,2495.0
145089007,2023,,1328.0
145089801,2023,9402.0,15931.0
145090006,2023,416.0,8099.0
145090029,2023,,5347.0
145090028,2023,,15919.0
145090039,2023,,16895.0
145090003,2023,,20430.0
145090025,2023,279.0,1958.0
145090027,2023,60.0,1613.0
145090034,2023,,500.0
145090035,2023,85.0,61.0
145090040,2023,229.0,2254.0
145090007,2023,,5849.0
145090032,2023,,2786.0
145090038,2023,,4052.0
145091003,2023,,372.0
145091013,2023,,147.0
145091012,2023,,512.0
145091010,2023,,633.0
145091009,2023,,7271.0
145092002,2023,,384.0
145092006,2023,2449.0,5777.0
145092026,2023,1800.0,1800.0
145092056,2023,,5225.0
145092003,2023,,1416.0
145092011,2023,335.0,23571.0
145092048,2023,,3348.0
145092042,2023,,899.0
145093002,2023,6061.0,6061.0
145094014,2023,,8079.0
145094010,2023,,19273.0
145095012,2023,,20.0
145095015,2023,,907.0
145095901,2023,,9396.0
145096005,2023,,895.0
145096021,2023,,11767.0
145097018,2023,,453.0
145098042,2023,3011.0,10367.0
145098051,2023,,2500.0
145098058,2023,,30800.0
145099012,2023,,7985.0
145099007,2023,18825.0,135344.0
145099010,2023,,800.0
145099017,2023,1615.0,77098.0
145099021,2023,,5880.0
145099032,2023,,1500.0
145099035,2023,,3120.0
145099004,2023,,3324.0
145099018,2023,104.0,26186.0
145099020,2023,754.0,1952.0
145099023,2023,83234.0,96360.0
145099027,2023,,4620.0
145099036,2023,,38765.0
145099037,2023,,824.0
145099041,2023,10345.0,26140.0
145099034,2023,,24830.0
145099028,2023,1122.0,136873.0
145099022,2023,,14040.0
145099501,2023,,6177.0
145099019,2023,132781.0,201373.0
145099025,2023,,5565.0
145099038,2023,5019.0,203793.0
145099026,2023,1930.0,124816.0
145099042,2023,,12580.0
145099016,2023,,26131.0
145100007,2023,,2208.0
145100003,2023,,33775.0
145100017,2023,,17470.0
145100012,2023,1260.0,25047.0
145101014,2023,7660.0,12325.0
145101008,2023,,21.0
145101032,2023,5500.0,10372.0
145101038,2023,,12605.0
145101016,2023,,17530.0
145101039,2023,59330.0,163534.0
145101029,2023,2555.0,2627.0
145101025,2023,,1915.0
145101017,2023,4644.0,6086.0
145101027,2023,,4804.0
145102007,2023,405.0,34301.0
145102005,2023,,10183.0
145102001,2023,,21647.0
145102003,2023,6985.0,8850.0
145102006,2023,1500.0,3540.0
145102010,2023,,303.0
145102002,2023,,11240.0
145102009,2023,312.0,5336.0
151030030,2023,,56895.0
151041041,2023,2075.0,37902.0
152041004,2023,17143.0,169332.0
154041001,2023,,6330.0
155001701,2023,2500.0,32810.0
155002702,2023,5500.0,85325.0
155002801,2023,,159810.0
155002701,2023,11515.0,102402.0
155002004,2023,4609.0,209519.0
155003701,2023,20330.0,95113.0
155004701,2023,,8149.0
155006007,2023,73500.0,75817.0
155006003,2023,23145.0,161129.0
155006701,2023,16511.0,37569.0
155007001,2023,,10139.0
155008005,2023,483.0,16054.0
155010006,2023,44900.0,186345.0
155012501,2023,,2433.0
155012003,2023,,30940.0
155012503,2023,,18185.0
155014010,2023,,8645.0
155014001,2023,,18422.0
155016701,2023,,44320.0
155017701,2023,,13835.0
155018009,2023,5815.0,26125.0
155019004,2023,56.0,7734.0
155019007,2023,610.0,14256.0
155019801,2023,,9505.0
155020006,2023,2511.0,80367.0
155020008,2023,5810.0,92090.0
155020014,2023,,59695.0
155020005,2023,3250.0,53045.0
155022002,2023,,112495.0
155028401,2023,,7872.0
155029703,2023,28445.0,220915.0
155029006,2023,16390.0,167991.0
155029001,2023,,31565.0
155029007,2023,25710.0,164415.0
155029701,2023,98828.0,219182.0
155030703,2023,4000.0,63585.0
155030702,2023,84250.0,196834.0
155031003,2023,,3664.0
155032003,2023,5731.0,16285.0
155032701,2023,,236520.0
155032001,2023,66210.0,266671.0
155033001,2023,900.0,3775.0
155034004,2023,7060.0,87575.0
155035003,2023,25200.0,67518.0
155036401,2023,,919.0
155036010,2023,3260.0,6805.0
155037011,2023,,15376.0
155039004,2023,3365.0,23495.0
155041010,2023,69055.0,135785.0
155041004,2023,16365.0,62410.0
155041003,2023,2880.0,3594.0
155041701,2023,32630.0,174604.0
155043015,2023,5675.0,114213.0
155043702,2023,,19995.0
155043701,2023,5635.0,67156.0
155044703,2023,,3693.0
155045004,2023,37910.0,304806.0
155045007,2023,1560.0,13125.0
155045010,2023,2347.0,180161.0
155045018,2023,1838.0,161292.0
155045011,2023,5857.0,118982.0
155045014,2023,313.0,7513.0
155045020,2023,,3625.0
155045006,2023,,17943.0
155045008,2023,,62589.0
155045009,2023,12705.0,19823.0
155045013,2023,6550.0,92265.0
155045016,2023,4000.0,65050.0
155045701,2023,20850.0,42721.0
155045019,2023,9449.0,82942.0
155046701,2023,,6923.0
155046016,2023,17565.0,62348.0
155048006,2023,1680.0,16186.0
155048003,2023,,99045.0
155048002,2023,,18727.0
155049005,2023,41865.0,367210.0
155049011,2023,48435.0,117321.0
155049003,2023,5585.0,67885.0
155049006,2023,190993.0,407522.0
155049009,2023,11500.0,38110.0
155049012,2023,47885.0,311406.0
155049001,2023,2276.0,62338.0
155049004,2023,27325.0,224855.0
155049007,2023,21773.0,266856.0
155049010,2023,,810.0
155049008,2023,17300.0,76285.0
155050006,2023,5365.0,57710.0
155050001,2023,7530.0,10758.0
155050701,2023,,9065.0
155050002,2023,3435.0,7435.0
155052503,2023,3964.0,19383.0
155053003,2023,12910.0,106705.0
155054004,2023,677.0,35983.0
155055001,2023,,559.0
155057501,2023,,31850.0
155057701,2023,2102.0,13337.0
155058004,2023,,6648.0
