state,source_dataset,referendum_row_id,jurisdiction_raw,jurisdiction_norm,referendum_type,election_date,unit_id,census_name,census_type,county,match_status,match_lane,evidence_strength,score,matched_vintage,basis,notes
MA,ma_dls,MA:100,Holliston,HOLLISTON,debt_exclusion,1984-04-01,22300901800000,TOWN OF HOLLISTON,township,MIDDLESEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Holliston' == CoG township (exact normalized),
MA,ma_dls,MA:101,Nantucket,NANTUCKET,debt_exclusion,1984-04-01,22301000100000,TOWN OF NANTUCKET,township,NANTUCKET,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Nantucket' == CoG township (exact normalized),
MA,ma_dls,MA:102,Oak Bluffs,OAK BLUFFS,debt_exclusion,1984-04-01,22300400500000,TOWN OF OAK BLUFFS,township,DUKES,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Oak Bluffs' == CoG township (exact normalized),
MA,ma_dls,MA:103,Wellfleet,WELLFLEET,debt_exclusion,1984-04-01,22300101400000,TOWN OF WELLFLEET,township,BARNSTABLE,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Wellfleet' == CoG township (exact normalized),
MA,ma_dls,MA:104,Westminster,WESTMINSTER,debt_exclusion,1984-04-01,22301405500000,TOWN OF WESTMINSTER,township,WORCESTER,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Westminster' == CoG township (exact normalized),
MA,ma_dls,MA:105,Wilmington,WILMINGTON,debt_exclusion,1984-04-01,22300904200000,TOWN OF WILMINGTON,township,MIDDLESEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Wilmington' == CoG township (exact normalized),
MA,ma_dls,MA:106,Easton,EASTON,debt_exclusion,1984-04-23,22300300500000,TOWN OF EASTON,township,BRISTOL,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Easton' == CoG township (exact normalized),
MA,ma_dls,MA:107,Easton,EASTON,debt_exclusion,1984-04-23,22300300500000,TOWN OF EASTON,township,BRISTOL,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Easton' == CoG township (exact normalized),
MA,ma_dls,MA:108,Brewster,BREWSTER,debt_exclusion,1984-05-01,22300100300000,TOWN OF BREWSTER,township,BARNSTABLE,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Brewster' == CoG township (exact normalized),
MA,ma_dls,MA:109,Chatham,CHATHAM,debt_exclusion,1984-05-01,22300100400000,TOWN OF CHATHAM,township,BARNSTABLE,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Chatham' == CoG township (exact normalized),
MA,ma_dls,MA:110,Foxborough,FOXBOROUGH,debt_exclusion,1984-05-01,22301100900000,TOWN OF FOXBOROUGH,township,NORFOLK,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Foxborough' == CoG township (exact normalized),
MA,ma_dls,MA:111,Hubbardston,HUBBARDSTON,debt_exclusion,1984-05-01,22301402000000,TOWN OF HUBBARDSTON,township,WORCESTER,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Hubbardston' == CoG township (exact normalized),
MA,ma_dls,MA:112,Kingston,KINGSTON,debt_exclusion,1984-05-01,22301201100000,TOWN OF KINGSTON,township,PLYMOUTH,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Kingston' == CoG township (exact normalized),
MA,ma_dls,MA:113,Kingston,KINGSTON,debt_exclusion,1984-05-01,22301201100000,TOWN OF KINGSTON,township,PLYMOUTH,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Kingston' == CoG township (exact normalized),
MA,ma_dls,MA:114,Lunenburg,LUNENBURG,debt_exclusion,1984-05-01,22301402300000,TOWN OF LUNENBURG,township,WORCESTER,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Lunenburg' == CoG township (exact normalized),
MA,ma_dls,MA:115,Millis,MILLIS,debt_exclusion,1984-05-01,22301101400000,TOWN OF MILLIS,township,NORFOLK,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Millis' == CoG township (exact normalized),
MA,ma_dls,MA:116,Norfolk,NORFOLK,debt_exclusion,1984-05-01,22301101700000,TOWN OF NORFOLK,township,NORFOLK,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Norfolk' == CoG township (exact normalized),
MA,ma_dls,MA:117,Norfolk,NORFOLK,debt_exclusion,1984-05-01,22301101700000,TOWN OF NORFOLK,township,NORFOLK,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Norfolk' == CoG township (exact normalized),
MA,ma_dls,MA:118,Orleans,ORLEANS,debt_exclusion,1984-05-01,22300101000000,TOWN OF ORLEANS,township,BARNSTABLE,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Orleans' == CoG township (exact normalized),
MA,ma_dls,MA:119,Otis,OTIS,debt_exclusion,1984-05-01,22300201900000,TOWN OF OTIS,township,BERKSHIRE,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Otis' == CoG township (exact normalized),
MA,ma_dls,MA:120,Princeton,PRINCETON,debt_exclusion,1984-05-01,22301403700000,TOWN OF PRINCETON,township,WORCESTER,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Princeton' == CoG township (exact normalized),
MA,ma_dls,MA:121,Rowley,ROWLEY,debt_exclusion,1984-05-01,22300502000000,TOWN OF ROWLEY,township,ESSEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Rowley' == CoG township (exact normalized),
MA,ma_dls,MA:122,Shrewsbury,SHREWSBURY,debt_exclusion,1984-05-01,22301404000000,TOWN OF SHREWSBURY,township,WORCESTER,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Shrewsbury' == CoG township (exact normalized),
MA,ma_dls,MA:123,Stow,STOW,debt_exclusion,1984-05-01,22300903200000,TOWN OF STOW,township,MIDDLESEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Stow' == CoG township (exact normalized),
MA,ma_dls,MA:124,Stow,STOW,debt_exclusion,1984-05-01,22300903200000,TOWN OF STOW,township,MIDDLESEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Stow' == CoG township (exact normalized),
MA,ma_dls,MA:125,Weston,WESTON,debt_exclusion,1984-05-01,22300904100000,TOWN OF WESTON,township,MIDDLESEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Weston' == CoG township (exact normalized),
MA,ma_dls,MA:126,Whitman,WHITMAN,debt_exclusion,1984-05-01,22301202600000,TOWN OF WHITMAN,township,PLYMOUTH,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Whitman' == CoG township (exact normalized),
MA,ma_dls,MA:127,Harwich,HARWICH,debt_exclusion,1984-06-01,22300100800000,TOWN OF HARWICH,township,BARNSTABLE,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Harwich' == CoG township (exact normalized),
MA,ma_dls,MA:128,Harwich,HARWICH,debt_exclusion,1984-06-01,22300100800000,TOWN OF HARWICH,township,BARNSTABLE,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Harwich' == CoG township (exact normalized),
MA,ma_dls,MA:129,Phillipston,PHILLIPSTON,debt_exclusion,1984-06-01,22301403600000,TOWN OF PHILLIPSTON,township,WORCESTER,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Phillipston' == CoG township (exact normalized),
MA,ma_dls,MA:130,Plymouth,PLYMOUTH,debt_exclusion,1984-06-01,22301201900000,TOWN OF PLYMOUTH,township,PLYMOUTH,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Plymouth' == CoG township (exact normalized),
MA,ma_dls,MA:131,Plymouth,PLYMOUTH,debt_exclusion,1984-07-01,22301201900000,TOWN OF PLYMOUTH,township,PLYMOUTH,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Plymouth' == CoG township (exact normalized),
MA,ma_dls,MA:132,Billerica,BILLERICA,debt_exclusion,1984-09-01,22300900800000,TOWN OF BILLERICA,township,MIDDLESEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Billerica' == CoG township (exact normalized),
MA,ma_dls,MA:133,Athol,ATHOL,debt_exclusion,1984-11-01,22301400200000,TOWN OF ATHOL,township,WORCESTER,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Athol' == CoG township (exact normalized),
MA,ma_dls,MA:134,Chelmsford,CHELMSFORD,debt_exclusion,1984-11-01,22300901200000,TOWN OF CHELMSFORD,township,MIDDLESEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Chelmsford' == CoG township (exact normalized),
MA,ma_dls,MA:135,New Marlborough,NEW MARLBOROUGH,debt_exclusion,1984-11-01,22300201800000,TOWN OF NEW MARLBOROUGH,township,BERKSHIRE,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'New Marlborough' == CoG township (exact normalized),
MA,ma_dls,MA:136,Sandwich,SANDWICH,debt_exclusion,1984-11-01,22300101200000,TOWN OF SANDWICH,township,BARNSTABLE,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Sandwich' == CoG township (exact normalized),
MA,ma_dls,MA:137,Southbridge,SOUTHBRIDGE,debt_exclusion,1984-11-01,22201410100000,CITY OF SOUTHBRIDGE TOWN,municipal,WORCESTER,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,2012-2022,DLS municipality 'Southbridge' == CoG municipal (exact normalized) (best of 2 vintage records),referendum_predates_unit_first_seen
MA,ma_dls,MA:138,Dennis,DENNIS,debt_exclusion,1985-01-01,22300100500000,TOWN OF DENNIS,township,BARNSTABLE,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Dennis' == CoG township (exact normalized),
MA,ma_dls,MA:139,Hadley,HADLEY,debt_exclusion,1985-03-01,22300800800000,TOWN OF HADLEY,township,HAMPSHIRE,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Hadley' == CoG township (exact normalized),
MA,ma_dls,MA:140,West Tisbury,WEST TISBURY,debt_exclusion,1985-03-01,22300400700000,TOWN OF WEST TISBURY,township,DUKES,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'West Tisbury' == CoG township (exact normalized),
MA,ma_dls,MA:141,Ashburnham,ASHBURNHAM,debt_exclusion,1985-04-01,22301400100000,TOWN OF ASHBURNHAM,township,WORCESTER,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Ashburnham' == CoG township (exact normalized),
MA,ma_dls,MA:142,Ashburnham,ASHBURNHAM,debt_exclusion,1985-04-01,22301400100000,TOWN OF ASHBURNHAM,township,WORCESTER,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Ashburnham' == CoG township (exact normalized),
MA,ma_dls,MA:143,Ashburnham,ASHBURNHAM,debt_exclusion,1985-04-01,22301400100000,TOWN OF ASHBURNHAM,township,WORCESTER,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Ashburnham' == CoG township (exact normalized),
MA,ma_dls,MA:144,Ashburnham,ASHBURNHAM,debt_exclusion,1985-04-01,22301400100000,TOWN OF ASHBURNHAM,township,WORCESTER,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Ashburnham' == CoG township (exact normalized),
MA,ma_dls,MA:145,Carlisle,CARLISLE,debt_exclusion,1985-04-01,22300901100000,TOWN OF CARLISLE,township,MIDDLESEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Carlisle' == CoG township (exact normalized),
MA,ma_dls,MA:146,Carlisle,CARLISLE,debt_exclusion,1985-04-01,22300901100000,TOWN OF CARLISLE,township,MIDDLESEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Carlisle' == CoG township (exact normalized),
MA,ma_dls,MA:147,Chilmark,CHILMARK,debt_exclusion,1985-04-01,22300400100000,TOWN OF CHILMARK,township,DUKES,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Chilmark' == CoG township (exact normalized),
MA,ma_dls,MA:148,Chilmark,CHILMARK,debt_exclusion,1985-04-01,22300400100000,TOWN OF CHILMARK,township,DUKES,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Chilmark' == CoG township (exact normalized),
MA,ma_dls,MA:149,Edgartown,EDGARTOWN,debt_exclusion,1985-04-01,22300400200000,TOWN OF EDGARTOWN,township,DUKES,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Edgartown' == CoG township (exact normalized),
MA,ma_dls,MA:150,Edgartown,EDGARTOWN,debt_exclusion,1985-04-01,22300400200000,TOWN OF EDGARTOWN,township,DUKES,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Edgartown' == CoG township (exact normalized),
MA,ma_dls,MA:151,Edgartown,EDGARTOWN,debt_exclusion,1985-04-01,22300400200000,TOWN OF EDGARTOWN,township,DUKES,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Edgartown' == CoG township (exact normalized),
MA,ma_dls,MA:152,Groton,GROTON,debt_exclusion,1985-04-01,22300901700000,TOWN OF GROTON,township,MIDDLESEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Groton' == CoG township (exact normalized),
MA,ma_dls,MA:153,Nantucket,NANTUCKET,debt_exclusion,1985-04-01,22301000100000,TOWN OF NANTUCKET,township,NANTUCKET,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Nantucket' == CoG township (exact normalized),
MA,ma_dls,MA:154,Nantucket,NANTUCKET,debt_exclusion,1985-04-01,22301000100000,TOWN OF NANTUCKET,township,NANTUCKET,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Nantucket' == CoG township (exact normalized),
MA,ma_dls,MA:155,Wayland,WAYLAND,debt_exclusion,1985-04-01,22300903900000,TOWN OF WAYLAND,township,MIDDLESEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Wayland' == CoG township (exact normalized),
MA,ma_dls,MA:156,Ashland,ASHLAND,debt_exclusion,1985-05-01,22300900400000,TOWN OF ASHLAND,township,MIDDLESEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Ashland' == CoG township (exact normalized),
MA,ma_dls,MA:157,Bedford,BEDFORD,debt_exclusion,1985-05-01,22300900600000,TOWN OF BEDFORD,township,MIDDLESEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Bedford' == CoG township (exact normalized),
MA,ma_dls,MA:158,Bellingham,BELLINGHAM,debt_exclusion,1985-05-01,22301100200000,TOWN OF BELLINGHAM,township,NORFOLK,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Bellingham' == CoG township (exact normalized),
MA,ma_dls,MA:159,Boxford,BOXFORD,debt_exclusion,1985-05-01,22300500300000,TOWN OF BOXFORD,township,ESSEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Boxford' == CoG township (exact normalized),
MA,ma_dls,MA:160,Boxford,BOXFORD,debt_exclusion,1985-05-01,22300500300000,TOWN OF BOXFORD,township,ESSEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Boxford' == CoG township (exact normalized),
MA,ma_dls,MA:161,Boxford,BOXFORD,debt_exclusion,1985-05-01,22300500300000,TOWN OF BOXFORD,township,ESSEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Boxford' == CoG township (exact normalized),
MA,ma_dls,MA:162,Cheshire,CHESHIRE,debt_exclusion,1985-05-01,22300200400000,TOWN OF CHESHIRE,township,BERKSHIRE,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Cheshire' == CoG township (exact normalized),
MA,ma_dls,MA:163,Chester,CHESTER,debt_exclusion,1985-05-01,22300700400000,TOWN OF CHESTER,township,HAMPDEN,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Chester' == CoG township (exact normalized),
MA,ma_dls,MA:164,Douglas,DOUGLAS,debt_exclusion,1985-05-01,22301401200000,TOWN OF DOUGLAS,township,WORCESTER,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Douglas' == CoG township (exact normalized),
MA,ma_dls,MA:165,Lunenburg,LUNENBURG,debt_exclusion,1985-05-01,22301402300000,TOWN OF LUNENBURG,township,WORCESTER,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Lunenburg' == CoG township (exact normalized),
MA,ma_dls,MA:166,Mashpee,MASHPEE,debt_exclusion,1985-05-01,22300100900000,TOWN OF MASHPEE,township,BARNSTABLE,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Mashpee' == CoG township (exact normalized),
MA,ma_dls,MA:167,Orleans,ORLEANS,debt_exclusion,1985-05-01,22300101000000,TOWN OF ORLEANS,township,BARNSTABLE,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Orleans' == CoG township (exact normalized),
MA,ma_dls,MA:168,Sherborn,SHERBORN,debt_exclusion,1985-05-01,22300902900000,TOWN OF SHERBORN,township,MIDDLESEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Sherborn' == CoG township (exact normalized),
MA,ma_dls,MA:169,Stow,STOW,debt_exclusion,1985-05-01,22300903200000,TOWN OF STOW,township,MIDDLESEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Stow' == CoG township (exact normalized),
MA,ma_dls,MA:170,Stow,STOW,debt_exclusion,1985-05-01,22300903200000,TOWN OF STOW,township,MIDDLESEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Stow' == CoG township (exact normalized),
MA,ma_dls,MA:171,Tyngsborough,TYNGSBOROUGH,debt_exclusion,1985-05-01,22300903600000,TOWN OF TYNGSBOROUGH,township,MIDDLESEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Tyngsborough' == CoG township (exact normalized),
MA,ma_dls,MA:172,Weston,WESTON,debt_exclusion,1985-05-01,22300904100000,TOWN OF WESTON,township,MIDDLESEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Weston' == CoG township (exact normalized),
MA,ma_dls,MA:173,Weston,WESTON,debt_exclusion,1985-05-01,22300904100000,TOWN OF WESTON,township,MIDDLESEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Weston' == CoG township (exact normalized),
MA,ma_dls,MA:174,Harwich,HARWICH,debt_exclusion,1985-06-01,22300100800000,TOWN OF HARWICH,township,BARNSTABLE,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Harwich' == CoG township (exact normalized),
MA,ma_dls,MA:175,Harwich,HARWICH,debt_exclusion,1985-06-01,22300100800000,TOWN OF HARWICH,township,BARNSTABLE,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Harwich' == CoG township (exact normalized),
MA,ma_dls,MA:176,Shutesbury,SHUTESBURY,debt_exclusion,1985-06-01,22300602200000,TOWN OF SHUTESBURY,township,FRANKLIN,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Shutesbury' == CoG township (exact normalized),
MA,ma_dls,MA:177,Avon,AVON,debt_exclusion,1985-07-01,22301100100000,TOWN OF AVON,township,NORFOLK,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Avon' == CoG township (exact normalized),
MA,ma_dls,MA:178,Barre,BARRE,debt_exclusion,1985-07-01,22301400400000,TOWN OF BARRE,township,WORCESTER,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Barre' == CoG township (exact normalized),
MA,ma_dls,MA:179,Kingston,KINGSTON,debt_exclusion,1985-07-01,22301201100000,TOWN OF KINGSTON,township,PLYMOUTH,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Kingston' == CoG township (exact normalized),
MA,ma_dls,MA:180,Windsor,WINDSOR,debt_exclusion,1985-07-01,22300203000000,TOWN OF WINDSOR,township,BERKSHIRE,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Windsor' == CoG township (exact normalized),
MA,ma_dls,MA:181,Tisbury,TISBURY,debt_exclusion,1985-08-01,22300400600000,TOWN OF TISBURY,township,DUKES,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Tisbury' == CoG township (exact normalized),
MA,ma_dls,MA:182,Tisbury,TISBURY,debt_exclusion,1985-08-01,22300400600000,TOWN OF TISBURY,township,DUKES,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Tisbury' == CoG township (exact normalized),
MA,ma_dls,MA:183,Tisbury,TISBURY,debt_exclusion,1985-08-01,22300400600000,TOWN OF TISBURY,township,DUKES,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Tisbury' == CoG township (exact normalized),
MA,ma_dls,MA:184,Tisbury,TISBURY,debt_exclusion,1985-08-01,22300400600000,TOWN OF TISBURY,township,DUKES,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Tisbury' == CoG township (exact normalized),
MA,ma_dls,MA:185,Westminster,WESTMINSTER,debt_exclusion,1985-08-01,22301405500000,TOWN OF WESTMINSTER,township,WORCESTER,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Westminster' == CoG township (exact normalized),
MA,ma_dls,MA:186,Chatham,CHATHAM,debt_exclusion,1985-10-01,22300100400000,TOWN OF CHATHAM,township,BARNSTABLE,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Chatham' == CoG township (exact normalized),
MA,ma_dls,MA:187,Weston,WESTON,debt_exclusion,1985-10-01,22300904100000,TOWN OF WESTON,township,MIDDLESEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Weston' == CoG township (exact normalized),
MA,ma_dls,MA:188,Barnstable,BARNSTABLE,debt_exclusion,1985-12-01,22200120100000,CITY OF BARNSTABLE,municipal,BARNSTABLE,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Barnstable' == CoG municipal (exact normalized),
MA,ma_dls,MA:189,Mashpee,MASHPEE,debt_exclusion,1985-12-01,22300100900000,TOWN OF MASHPEE,township,BARNSTABLE,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Mashpee' == CoG township (exact normalized),
MA,ma_dls,MA:190,Tisbury,TISBURY,debt_exclusion,1985-12-01,22300400600000,TOWN OF TISBURY,township,DUKES,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Tisbury' == CoG township (exact normalized),
MA,ma_dls,MA:191,West Tisbury,WEST TISBURY,debt_exclusion,1986-01-01,22300400700000,TOWN OF WEST TISBURY,township,DUKES,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'West Tisbury' == CoG township (exact normalized),
MA,ma_dls,MA:192,Acton,ACTON,debt_exclusion,1986-02-01,22300900100000,TOWN OF ACTON,township,MIDDLESEX,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Acton' == CoG township (exact normalized),
MA,ma_dls,MA:193,Hadley,HADLEY,debt_exclusion,1986-03-01,22300800800000,TOWN OF HADLEY,township,HAMPSHIRE,ASSIGNED,ma_muni_name_exact,3b_NAME_EXACT,1.0,1997-2022,DLS municipality 'Hadley' == CoG township (exact normalized),
