election_name,election_year,election_month,jurisdiction_county,gov_unit_name,gov_type,referendum_type,result,amount,amount_verbatim,description
2011 Consolidated Election,2011,04,"MERCER, *WARREN",Village of Alexis,village,Miscellaneous,Fail,,,Shall the Village of Alexis become a home rule municipality?
2011 Consolidated Election,2011,04,"MONROE, ST. CLAIR",Columbia Rural Fire Protection District,fire,Miscellaneous,Pass,,,"For/Against joining the Columbia Rural Fire Protection District and assuming a proportionate share of bonded indebtedness, if any."
2011 Consolidated Election,2011,04,MORGAN,Alexander Fire Protection District,fire,Miscellaneous,Pass,,,For/Against Fire Protection District?
2011 Consolidated Election,2011,04,McHENRY,City of Harvard,city,Miscellaneous,Pass,,,Shall the City of Harvard have the authority to arrange for the supply of electricity for its residential and small commercial retail customers who have not opted out of such program?
2011 Consolidated Election,2011,04,McHENRY,City of McHenry,city,Miscellaneous,Fail,,,"Shall the Mayor, with the advice and consent of the Corporate Authorities, appoint the City Treasurer of the City of McHenry by a majority vote of the Corporate Authorities for an indefinite term?"
2011 Consolidated Election,2011,04,McLEAN,Village of Cooksville,village,Miscellaneous,Fail,,,"Shall the Board of Trustees of the Village of Cooksville, McLean County, Illinois, be comprised of 4 members rather than 6 members?"
2011 Consolidated Election,2011,04,McLEAN,Village of Heyworth,village,Miscellaneous,Fail,,,"Shall the Village of Heyworth, McLean County, Illinois become a Home Rule Unit of Local Government pursuant to Article VII, Section 6(a) of the Constitution of the State of Illinois?"
2011 Consolidated Election,2011,04,OGLE,City of Oregon,city,Miscellaneous,Fail,,,Shall the City of Oregon have the authority to arrange for the supply of electricity for its residential and small commercial retail customers who have not opted out of such program?
2011 Consolidated Election,2011,04,OGLE,City of Polo,city,Miscellaneous,Pass,,,Shall the City of Polo have the authority to arrange for the supply of electricity for its residential and small commercial retail customers who have not opted out of such program?
2011 Consolidated Election,2011,04,OGLE,Village of Mt. Morris,village,Miscellaneous,Pass,,,Shall the Village of Mt. Morris have the authority to arrange for the supply of electricity for its residential and small commercial retail customers who have not opted out of such program?
2011 Consolidated Election,2011,04,PIKE,North Pike District Library,library,Miscellaneous,Pass,,,Shall a North Pike District Library be established in part of Pike County?
2011 Consolidated Election,2011,04,ROCK ISLAND,Cordova Township Park District,park,Miscellaneous,Pass,,,For/Against Park District
2011 Consolidated Election,2011,04,ST. CLAIR,City of Fairview Heights,city,Miscellaneous,Pass,,,"Shall the City of Fairview Heights amend Ordinance No. 190, ""The Revised Code,"" Chapter 3, Administration, to limit to three the number of consecutive, full terms which one person may serve in any one..."
2011 Consolidated Election,2011,04,"STEPHENSON, *WINNEBAGO",Pecatonica Commuity Unit School District No. 321,school,Miscellaneous,Pass,,,"Shall the unserved territory in the Pecatonica Community Unit School District No. 321 in Winnebago County be annexed to the Pecatonica Public Library District, Winnebago and Stephenson Counties, Illin..."
2011 Consolidated Election,2011,04,TAZEWELL,County of Tazewell,county,Miscellaneous,Pass,,,Shall the County Recorder of Deeds Office be abolished and its responsibilities assumed by the County Clerk's Office?
2011 Consolidated Election,2011,04,VERMILION,Rossville-Alvin Community Unit School District No. 7,school,Miscellaneous,Pass,,,Shall the Board of Education of Rossville-Alvin Community Unit School District No. 7 be authorized to reactivate the Rossville-Alvin High School facility and to discontinue sending pupils of Rossvill...
2011 Consolidated Election,2011,04,WABASH,Village of Keensburg,village,Miscellaneous,Pass,,,Shall the package sale at retail of alcoholic liquor (or the sale at retail of alcoholic liquor other than beer containing more than 4% of alcohol by weight) (or alchoholic liquor containing more than...
2011 Consolidated Election,2011,04,WARREN,Village of Roseville,village,Miscellaneous,Fail,,,Shall the Village of Roseville allow the sale of alcoholic beverages on Sundays?
2011 Consolidated Election,2011,04,WHITESIDE,Village of Erie,village,Miscellaneous,Pass,,,Shall the Village of Erie have the authority to arrange for the supply of electricity for its residential and small commercial retail customers who have not opted out of such program?
2011 Consolidated Election,2011,04,WHITESIDE,Village of Lyndon,village,Miscellaneous,Pass,,,"Shall the Clerk in the Village of Lyndon be elected, rather than appointed?"
2011 Consolidated Election,2011,04,WILL,City of Crest Hill,city,Miscellaneous,Pass,,,Shall the City of Crest Hill have the authority to arrange for the supply of electricity for its residential and small commercial retail customers who have not opted out of such program?
2011 Consolidated Election,2011,04,WILL,Village of New Lenox,village,Miscellaneous,Pass,,,Shall the Village of New Lenox have the authority to arrange for the supply of electricity for its residential and small commercial retail customers who have not opted out of such program?
2011 Consolidated Election,2011,04,WINNEBAGO,North Park Fire Protection District; Edgebrook Bradley Heights Fire Protect,park,Miscellaneous,Pass,,,Shall North Park Fire Protection District be consolidate with Edgebrook Bradley Heights Fire Protection District to organize North Park Fire Protection District and shall the maximum allowable tax rat...
2011 Consolidated Election,2011,04,BROWN,County of Brown,county,Tax,Pass,,,"Shall the County of Brown impose a surcharge of up to $3.00 per month per network connection, which surcharge will be added to the monthly bill you receive for telephone or telecommunications charges ..."
2011 Consolidated Election,2011,04,BUREAU,Arlington Fire Protection District,fire,Tax,Pass,,,Shall the Arlington Fire Protection District levy a special tax at a rate not to exceed .30% of the value of all taxable property within the District as equalized or assessed by the Department of Reve...
2011 Consolidated Election,2011,04,BUREAU,Bureau Township Road District,township,Tax,Pass,,,"Shall the present maximum rate of .05% of the value, as equalized or assessed by the Department of Revenue, on the taxable property of the Bureau Township Road District for the purpose of constructing..."
2011 Consolidated Election,2011,04,CARROLL,City of Lanark,city,Tax,Fail,,,Shall Division 73 of the Illinois Municipal Code permitting municipalities to levy an additional annual tax of not to exceed 0.05% for the establishment and maintenance of a long term forestry program...
2011 Consolidated Election,2011,04,CARROLL,County of Carroll,county,Tax,Fail,,,"Shall Carroll County, Illinois, be authorized to impose a retailers' occupation tax and a service occupation tax (commonly referred to as a ""sales tax"") at a rate of 1% to be used exclusively for scho..."
2011 Consolidated Election,2011,04,CHAMPAIGN,Mahomet Public Library District,library,Tax,Fail,,,"Shall the limiting rate under the Property Tax Extension Limitation Law for the Mahomet Public Library District, Champaign County, Illinois, be increased by an additional amount equal to .05% above th..."
2011 Consolidated Election,2011,04,CHAMPAIGN,St. Joseph-Stanton Fire Protection District,fire,Tax,Fail,,,"Shall the limiting rate under the Property Tax Extension Limitation Law for St. Joseph-Stanton Fire Protection District, in Champaign County, Illinois be increased by an additional amount equal to 0.0..."
2011 Consolidated Election,2011,04,CHAMPAIGN,Urbana Park District,park,Tax,Pass,,,"Shall the limiting rate under the Property Tax Extension Limitation Law for the Urbana Park District, Champaign County, Illinois, be increased by an additional amount equal to .11% above the limiting ..."
2011 Consolidated Election,2011,04,"CHAMPAIGN, *DOUGLAS",Villa Grove Community Unit School District No. 302,school,Tax,Fail,,,"Shall the maximum annual tax rate for educational purposes of Villa Grove Community Unit School District No. 302, Douglas and Champaign Counties, Illinois be increased and established at 2.57 percent ..."
2011 Consolidated Election,2011,04,"CHAMPAIGN, DOUGLAS, MOULTRIE, *PIATT",Atwood-Hammond Community Unit School District No. 39,school,Tax,Fail,,,"Shall the maximum annual tax rate for educational purposes of Atwood-Hammond Community Unit School Distict No. 39, Counties of Piatt, Champaign, Douglas and Moultrie, State of Illinois be increased an..."
2011 Consolidated Election,2011,04,CITY OF ROCKFORD,City of Rockford,city,Tax,Pass,,,"Shall the City of Rockford, Illinois impose a tax, for expenditure on public infrastructure, of 1% of gross receipts on persons engaged in the business of selling or transferring personal property oth..."
2011 Consolidated Election,2011,04,CLINTON,City of Trenton,city,Tax,Fail,,,"Shall the City of Trenton be authorized to levy a tax at a rate of .25% for expenditures on municipal operations, expenditures on public infrastructure, or property tax relief?"
2011 Consolidated Election,2011,04,COOK,Arbor Park School District Number 145,school,Tax,Fail,,,"""Shall the limiting rate under the Property Tax Extension Limitation Law for Arbor Park School District Number 145, Cook County, Illinois, be increased by an additional amount equal to 0.600% above th..."
2011 Consolidated Election,2011,04,COOK,City of Prospect Heights (1),city,Tax,Fail,,,"""Shall the corporate authorities of the City of Prospect Heights be authorized to increase the city's non-home rule municipal Retailers Occupation Tax and the Service Occupation Tax by 1/2 of 1% so as..."
2011 Consolidated Election,2011,04,COOK,Lan Oak Park District,park,Tax,Fail,,,"""Shall the limiting rate under the Property Tax Extension Limitation Law for the Lan-Oak Park District, Cook County, Illinois, be increased by an additional amount equal to .100% above the limiting ra..."
2011 Consolidated Election,2011,04,COOK,Oak Park Elementary School District Number 97,school,Tax,Pass,,,"""Shall the limiting rate under the Property Tax Extension Limitation Law for Oak Park Elementary School District Number 97, Cook County, Illinois, be increased by an additional amount equal to .374% a..."
2011 Consolidated Election,2011,04,COOK,Olympia Field Park District,park,Tax,Fail,,,"""Shall the limiting rate under the Property Tax Extension Limitation Law for the Olympia Fields Park District, Cook County, Illinois, be increased by an additional amount equal to 0.136% above the lim..."
