state,referendum_row_id,unit_id,census_name,census_type,county,election_date,pct_yes,threshold_centered_margin,passed,issued_6y,n_issues_6y,par_6y,go_share_6y,voter_auth_share_6y,os_confirms_election,entity_type,rule_threshold,op_referendum_strict,op_codable,rd_sample
TX,TX:6692,44505780100000,DALLAS COLLEGE,school_district,DALLAS,2020-11-03,53.02,3.02,1,1,1,325845000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6693,44524900400000,BRIDGEPORT IND SCH DIST 903,school_district,WISE,2020-11-03,,,,0,0,,,,0,school_district,50.0,1,1,0
TX,TX:6694,44518300300000,CARTHAGE IND SCH DIST 902,school_district,PANOLA,2020-11-03,64.21,14.21,1,1,3,55835000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6695,44205701600000,CITY OF IRVING,municipal,DALLAS,2020-11-03,,,,1,15,782345000,0.600,0.467,0,municipality,50.0,1,1,0
TX,TX:6696,44100400400000,COUNTY OF ARANSAS,county,ARANSAS,2020-11-03,78.65,28.65,1,0,0,,,,0,county,50.0,1,1,1
TX,TX:6697,44512500500000,ORANGE GROVE IND SCH DIST 903,school_district,JIM WELLS,2020-11-03,,,,0,0,,,,0,school_district,50.0,1,1,0
TX,TX:6698,44506101100000,PONDER IND SCH DISTRICT 906,school_district,DENTON,2020-11-03,45.37,-4.63,0,1,3,86915000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6699,44204301100000,TOWN OF PROSPER,municipal,COLLIN,2020-11-03,78.49,28.49,1,1,10,328730000,0.700,0.600,0,municipality,50.0,1,1,1
TX,TX:6700,44501501700000,SOUTHSIDE IND SCH DIST 917,school_district,BEXAR,2020-11-03,,,,0,0,,,,0,school_district,50.0,1,1,0
TX,TX:6701,44521201400000,TROUP IND SCH DIST 904,school_district,SMITH,2020-11-03,41.16,-8.84,0,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:6702,44517801300000,PORT ARANSAS IND SCH DIST 908,school_district,NUECES,2020-11-03,58.55,8.55,1,1,1,35280000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6703,44512350100000,HAMSHIRE FANNETT IND SCH DISTRICT 914,school_district,JEFFERSON,2020-11-03,44.06,-5.94,0,1,2,34090000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6705,44511000700000,SUNDOWN IND SCH DIST 907,school_district,HOCKLEY,2020-11-03,,,,1,2,6280000,1.000,1.000,0,school_district,50.0,1,1,0
TX,TX:6706,44501400700000,KILLEEN IND SCH DIST 906,school_district,BELL,2020-11-03,,,,0,0,,,,0,school_district,50.0,1,1,0
TX,TX:6707,44506100900000,NORTHWEST IND SCH DISTRICT 911,school_district,DENTON,2020-11-03,43.93,-6.07,0,1,8,1988394904,0.875,0.750,0,school_district,50.0,1,1,1
TX,TX:6708,44217800300000,CITY OF CORPUS CHRISTI,municipal,NUECES,2020-11-03,70.08,20.08,1,1,15,1404122000,0.667,0.467,0,municipality,50.0,1,1,1
TX,TX:6709,44217800300000,CITY OF CORPUS CHRISTI,municipal,NUECES,2020-11-03,73.35,23.35,1,1,15,1404122000,0.667,0.467,0,municipality,50.0,1,1,1
TX,TX:6710,44407053900000,ELLIS COUNTY FWSD 1,special_district,ELLIS,2020-11-03,100.00,50.00,1,0,0,,,,0,special_district,50.0,1,1,1
TX,TX:6711,44217800300000,CITY OF CORPUS CHRISTI,municipal,NUECES,2020-11-03,74.93,24.93,1,1,15,1404122000,0.667,0.467,0,municipality,50.0,1,1,1
TX,TX:6712,44407053900000,ELLIS COUNTY FWSD 1,special_district,ELLIS,2020-11-03,100.00,50.00,1,0,0,,,,0,special_district,50.0,1,1,1
TX,TX:6713,44515600200000,MCMULLEN COUNTY IND SCHOOL DIST,school_district,MCMULLEN,2020-11-03,60.53,10.53,1,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:6715,44512800200000,KARNES CITY IND SCH DIST 901,school_district,KARNES,2020-11-03,45.39,-4.61,0,1,2,35190000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6716,44524300800000,WICHITA FALLS IND SCH DISTRICT 905,school_district,WICHITA,2020-11-03,50.65,0.65,1,1,4,305930000,1.000,0.500,0,school_district,50.0,1,1,1
TX,TX:6717,44417091000000,MONTGOMERY COUNTY MUD 16,special_district,MONTGOMERY,2020-11-03,63.18,13.18,1,0,0,,,,0,special_district,50.0,1,1,1
TX,TX:6718,44107907900000,COUNTY OF FORT BEND,county,FORT BEND,2020-11-03,75.33,25.33,1,1,11,1407195000,0.636,0.545,0,county,50.0,1,1,1
TX,TX:6721,44214680100000,CITY OF DAISETTA,municipal,LIBERTY,2020-11-03,51.28,1.28,1,1,1,1085000,1.000,0.000,0,municipality,50.0,1,1,1
TX,TX:6723,44513500200000,GUTHRIE COMM SCH DIST 901,school_district,KING,2020-11-03,78.08,28.08,1,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:6724,44410153700000,NEWPORT MUD,special_district,HARRIS,2020-11-03,67.01,17.01,1,1,5,56470000,0.600,0.800,0,special_district,50.0,1,1,1
TX,TX:6725,44202600200000,CITY OF SOMERVILLE,municipal,BURLESON,2020-11-03,69.45,19.45,1,1,1,1300000,0.000,0.000,0,municipality,50.0,1,1,1
TX,TX:6726,44504300200000,ALLEN IND SCH DIST 901,school_district,COLLIN,2020-11-03,50.05,0.05,1,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:6728,44520500600000,SINTON IND SCH DIST 906,school_district,SAN PATRICIO,2020-11-03,51.76,1.76,1,1,5,199490000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6729,44520500600000,SINTON IND SCH DIST 906,school_district,SAN PATRICIO,2020-11-03,54.66,4.66,1,1,5,199490000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6730,44508400300000,FRIENDSWOOD IND SCH DISTRICT 911,school_district,GALVESTON,2020-11-03,52.06,2.06,1,1,2,124445000,1.000,0.500,0,school_district,50.0,1,1,1
TX,TX:6732,44202600200000,CITY OF SOMERVILLE,municipal,BURLESON,2020-11-03,68.72,18.72,1,1,1,1300000,0.000,0.000,0,municipality,50.0,1,1,1
TX,TX:6733,44515600200000,MCMULLEN COUNTY IND SCHOOL DIST,school_district,MCMULLEN,2020-11-03,60.48,10.48,1,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:6734,44513500200000,GUTHRIE COMM SCH DIST 901,school_district,KING,2020-11-03,74.65,24.65,1,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:6735,44510000800000,HARDIN-JEFFERSON IND SCHOOL DIST 905,school_district,HARDIN,2020-11-03,68.30,18.30,1,1,1,25000000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6736,44222001300000,CITY OF HALTOM CITY,municipal,TARRANT,2020-11-03,75.34,25.34,1,1,5,73710000,0.800,0.400,0,municipality,50.0,1,1,1
TX,TX:6737,44410133000000,NORTHWEST FREEWAY MUD,special_district,HARRIS,2020-11-03,48.29,-1.71,0,0,0,,,,0,special_district,50.0,1,1,1
TX,TX:6738,44410133000000,NORTHWEST FREEWAY MUD,special_district,HARRIS,2020-11-03,50.62,0.62,1,0,0,,,,0,special_district,50.0,1,1,1
TX,TX:6740,44511000700000,SUNDOWN IND SCH DIST 907,school_district,HOCKLEY,2021-05-01,77.37,27.37,1,1,2,6280000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6741,44511000700000,SUNDOWN IND SCH DIST 907,school_district,HOCKLEY,2021-05-01,75.65,25.65,1,1,2,6280000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6742,44511000700000,SUNDOWN IND SCH DIST 907,school_district,HOCKLEY,2021-05-01,66.32,16.32,1,1,2,6280000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6743,44511000700000,SUNDOWN IND SCH DIST 907,school_district,HOCKLEY,2021-05-01,77.25,27.25,1,1,2,6280000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6744,44511100300000,LIPAN IND SCH DIST 902,school_district,HOOD,2021-05-01,59.81,9.81,1,1,1,8855000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6746,44407932100000,FORT BEND COUNTY MUD 116,special_district,FORT BEND,2021-05-01,63.33,13.33,1,0,0,,,,0,special_district,50.0,1,1,1
TX,TX:6747,44410193200000,EMERALD FOREST UTILITY DISTRICT,special_district,HARRIS,2021-05-01,58.33,8.33,1,1,2,14980000,1.000,1.000,0,special_district,50.0,1,1,1
TX,TX:6748,44407940300000,FORT BEND COUNTY MUD 24,special_district,FORT BEND,2021-05-01,72.22,22.22,1,1,1,4810000,1.000,1.000,0,special_district,50.0,1,1,1
TX,TX:6750,44502700300000,BURNET CONS IND SCH DISTRICT 903,school_district,BURNET,2021-05-01,67.16,17.16,1,1,2,57280000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6751,44507800100000,CROWELL IND SCH DIST 901,school_district,FOARD,2021-05-01,56.15,6.15,1,1,1,3545000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6752,44417061700000,PORTER MUNICIPAL UTILITY DISTRICT,special_district,MONTGOMERY,2021-05-01,100.00,50.00,1,1,5,54485000,0.400,0.800,0,special_district,50.0,1,1,1
TX,TX:6753,44407931000000,BIG OAKS MUNICIPAL UTILITY DISTRICT,special_district,FORT BEND,2021-05-01,31.58,-18.42,0,0,0,,,,0,special_district,50.0,1,1,1
TX,TX:6754,44517600300000,DEWEYVILLE IND SCH DIST 903,school_district,NEWTON,2021-05-01,81.03,31.03,1,1,1,6410000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6755,44501401200000,ROGERS IND SCH DIST 907,school_district,BELL,2021-05-01,37.50,-12.50,0,1,1,31130000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6756,44510500300000,HAYS CONS IND SCH DISTRICT 906,school_district,HAYS,2021-05-01,47.20,-2.80,0,1,4,1083460000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6757,44518400900000,PEASTER IND SCH DIST 908,school_district,PARKER,2021-05-01,65.74,15.74,1,1,2,27785000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6758,44205701600000,CITY OF IRVING,municipal,DALLAS,2021-05-01,75.17,25.17,1,1,15,782345000,0.600,0.467,0,municipality,50.0,1,1,1
TX,TX:6759,44417061200000,MONTGOMERY COUNTY MUD 42,special_district,MONTGOMERY,2021-05-01,72.13,22.13,1,1,3,15310000,0.667,1.000,0,special_district,50.0,1,1,1
TX,TX:6760,44518200300000,GORDON IND SCH DIST 901,school_district,PALO PINTO,2021-05-01,45.50,-4.50,0,1,2,11735000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6761,44524800200000,WINK LOVING IND SCHOOL DIST 902,school_district,WINKLER,2021-05-01,82.74,32.74,1,1,5,157920000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6762,44410125900000,NORTHWEST HARRIS COUNTY MUD 5,special_district,HARRIS,2021-05-01,33.08,-16.92,0,1,5,82285000,1.000,1.000,0,special_district,50.0,1,1,1
TX,TX:6763,44510101500000,KATY IND SCH DIST 914,school_district,HARRIS,2021-05-01,63.72,13.72,1,1,10,1776944838,1.000,0.700,0,school_district,50.0,1,1,1
TX,TX:6764,44207000600000,CITY OF MIDLOTHIAN,municipal,ELLIS,2021-05-01,53.89,3.89,1,1,14,252108000,0.857,0.643,0,municipality,50.0,1,1,1
TX,TX:6765,44407940300000,FORT BEND COUNTY MUD 24,special_district,FORT BEND,2021-05-01,75.00,25.00,1,1,1,4810000,1.000,1.000,0,special_district,50.0,1,1,1
TX,TX:6766,44515501100000,MART IND SCH DIST 908,school_district,MCLENNAN,2021-05-01,90.11,40.11,1,1,6,32905000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6767,44504301100000,FARMERSVILLE IND SCH DIST 904,school_district,COLLIN,2021-05-01,77.11,27.11,1,1,3,103580000,0.667,0.667,0,school_district,50.0,1,1,1
TX,TX:6768,44512100600000,JASPER IND SCH DIST 904,school_district,JASPER,2021-05-01,67.03,17.03,1,1,1,18165000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6769,44516100300000,PALACIOS IND SCH DIST 905,school_district,MATAGORDA,2021-05-01,54.44,4.44,1,1,2,109795000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6771,44523600300000,HUNTSVILLE IND SCH DIST 902,school_district,WALKER,2021-05-01,71.09,21.09,1,1,2,120835000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6772,44518401200000,SPRINGTOWN IND SCH DIST 902,school_district,PARKER,2021-05-01,39.50,-10.50,0,1,2,110745000,1.000,0.500,0,school_district,50.0,1,1,1
TX,TX:6773,44407931000000,BIG OAKS MUNICIPAL UTILITY DISTRICT,special_district,FORT BEND,2021-05-01,25.00,-25.00,0,0,0,,,,0,special_district,50.0,1,1,1
TX,TX:6774,44204300200000,CITY OF ANNA,municipal,COLLIN,2021-05-01,71.27,21.27,1,0,0,,,,0,municipality,50.0,1,1,1
TX,TX:6775,44513901200000,NORTH LAMAR IND SCH DISTRICT 911,school_district,LAMAR,2021-05-01,56.92,6.92,1,1,1,44005000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6776,44417061700000,PORTER MUNICIPAL UTILITY DISTRICT,special_district,MONTGOMERY,2021-05-01,100.00,50.00,1,1,5,54485000,0.400,0.800,0,special_district,50.0,1,1,1
TX,TX:6777,44522000200000,AZLE IND SCH DIST 915,school_district,TARRANT,2021-05-01,38.67,-11.33,0,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:6778,44512600700000,GODLEY IND SCH DIST 911,school_district,JOHNSON,2021-05-01,71.35,21.35,1,1,4,177390000,1.000,0.750,0,school_district,50.0,1,1,1
TX,TX:6779,44513901200000,NORTH LAMAR IND SCH DISTRICT 911,school_district,LAMAR,2021-05-01,64.61,14.61,1,1,1,44005000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6780,44205701600000,CITY OF IRVING,municipal,DALLAS,2021-05-01,58.56,8.56,1,1,15,782345000,0.600,0.467,0,municipality,50.0,1,1,1
TX,TX:6781,44523600300000,HUNTSVILLE IND SCH DIST 902,school_district,WALKER,2021-05-01,77.72,27.72,1,1,2,120835000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6782,44512500500000,ORANGE GROVE IND SCH DIST 903,school_district,JIM WELLS,2021-05-01,17.87,-32.13,0,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:6783,44105005000000,COUNTY OF CORYELL,county,CORYELL,2021-05-01,26.85,-23.15,0,0,0,,,,0,county,50.0,1,1,1
TX,TX:6784,44202000500000,CITY OF LAKE JACKSON,municipal,BRAZORIA,2021-05-01,64.13,14.13,1,1,7,79190000,0.714,0.429,0,municipality,50.0,1,1,1
TX,TX:6785,44207200200000,CITY OF STEPHENVILLE,municipal,ERATH,2021-05-01,36.77,-13.23,0,1,2,41480000,0.000,0.000,0,municipality,50.0,1,1,1
TX,TX:6786,44202000500000,CITY OF LAKE JACKSON,municipal,BRAZORIA,2021-05-01,73.72,23.72,1,1,7,79190000,0.714,0.429,0,municipality,50.0,1,1,1
TX,TX:6787,44407933100000,GRAND LAKES MUD 4,special_district,FORT BEND,2021-05-01,53.95,3.95,1,0,0,,,,0,special_district,50.0,1,1,1
TX,TX:6788,44510101500000,KATY IND SCH DIST 914,school_district,HARRIS,2021-05-01,63.81,13.81,1,1,10,1776944838,1.000,0.700,0,school_district,50.0,1,1,1
TX,TX:6789,44524600900000,JARRELL IND SCH DIST 907,school_district,WILLIAMSON,2021-05-01,72.93,22.93,1,1,6,357670000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6790,44512600400000,CLEBURNE IND SCH DIST 903,school_district,JOHNSON,2021-05-01,52.49,2.49,1,1,2,77599984,1.000,0.500,0,school_district,50.0,1,1,1
TX,TX:6791,44501401200000,ROGERS IND SCH DIST 907,school_district,BELL,2021-05-01,42.15,-7.85,0,1,1,31130000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6792,44501401200000,ROGERS IND SCH DIST 907,school_district,BELL,2021-05-01,65.15,15.15,1,1,1,31130000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6793,44510801700000,SHARYLAND IND SCH DIST 911,school_district,HIDALGO,2021-05-01,49.84,-0.16,0,1,2,53380000,1.000,0.000,0,school_district,50.0,1,1,1
TX,TX:6794,44202000500000,CITY OF LAKE JACKSON,municipal,BRAZORIA,2021-05-01,69.80,19.80,1,1,7,79190000,0.714,0.429,0,municipality,50.0,1,1,1
TX,TX:6795,44512500600000,PREMONT IND SCH DIST 905,school_district,JIM WELLS,2021-05-01,61.76,11.76,1,1,1,4035000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6796,44205701600000,CITY OF IRVING,municipal,DALLAS,2021-05-01,78.29,28.29,1,1,15,782345000,0.600,0.467,0,municipality,50.0,1,1,1
TX,TX:6797,44424655200000,SONTERRA MUD,special_district,WILLIAMSON,2021-05-01,66.53,16.53,1,1,3,25130000,1.000,1.000,1,special_district,50.0,1,1,1
TX,TX:6799,44516100300000,PALACIOS IND SCH DIST 905,school_district,MATAGORDA,2021-05-01,51.89,1.89,1,1,2,109795000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6800,44202000500000,CITY OF LAKE JACKSON,municipal,BRAZORIA,2021-05-01,79.19,29.19,1,1,7,79190000,0.714,0.429,0,municipality,50.0,1,1,1
TX,TX:6801,44519500200000,PECOS BARSTOW TOYAH IND SCH DIST 901,school_district,REEVES,2021-05-01,50.10,0.10,1,1,4,595385000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6802,44205701300000,CITY OF GRAND PRAIRIE,municipal,DALLAS,2021-05-01,58.89,8.89,1,1,12,414130000,0.167,0.167,0,municipality,50.0,1,1,1
TX,TX:6803,44506200300000,NORDHEIM IND SCH DISTRICT 902,school_district,DEWITT,2021-05-01,79.81,29.81,1,1,1,7975000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6804,44512600400000,CLEBURNE IND SCH DIST 903,school_district,JOHNSON,2021-05-01,51.28,1.28,1,1,2,77599984,1.000,0.500,0,school_district,50.0,1,1,1
TX,TX:6805,44510500300000,HAYS CONS IND SCH DISTRICT 906,school_district,HAYS,2021-05-01,62.68,12.68,1,1,4,1083460000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6806,44210100400000,CITY OF DEER PARK,municipal,HARRIS,2021-05-01,63.67,13.67,1,1,5,109275000,0.600,0.600,0,municipality,50.0,1,1,1
TX,TX:6807,44410125900000,NORTHWEST HARRIS COUNTY MUD 5,special_district,HARRIS,2021-05-01,35.52,-14.48,0,1,5,82285000,1.000,1.000,0,special_district,50.0,1,1,1
TX,TX:6808,44205701600000,CITY OF IRVING,municipal,DALLAS,2021-05-01,61.50,11.50,1,1,15,782345000,0.600,0.467,0,municipality,50.0,1,1,1
TX,TX:6809,44207200200000,CITY OF STEPHENVILLE,municipal,ERATH,2021-05-01,38.63,-11.37,0,1,2,41480000,0.000,0.000,0,municipality,50.0,1,1,1
TX,TX:6810,44524600900000,JARRELL IND SCH DIST 907,school_district,WILLIAMSON,2021-05-01,63.78,13.78,1,1,6,357670000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6811,44510101500000,KATY IND SCH DIST 914,school_district,HARRIS,2021-05-01,71.76,21.76,1,1,10,1776944838,1.000,0.700,0,school_district,50.0,1,1,1
TX,TX:6812,44515300200000,NEW HOME IND SCH DIST 905,school_district,LYNN,2021-05-01,64.66,14.66,1,1,1,17005000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6813,44407932100000,FORT BEND COUNTY MUD 116,special_district,FORT BEND,2021-05-01,60.00,10.00,1,0,0,,,,0,special_district,50.0,1,1,1
TX,TX:6814,44205701600000,CITY OF IRVING,municipal,DALLAS,2021-05-01,62.90,12.90,1,1,15,782345000,0.600,0.467,0,municipality,50.0,1,1,1
TX,TX:6815,44407900500000,FORT BEND COUNTY WCID 2,special_district,FORT BEND,2021-05-01,71.38,21.38,1,0,0,,,,0,special_district,50.0,1,1,1
TX,TX:6816,44510801400000,PROGRESO IND SCH DIST 910,school_district,HIDALGO,2021-05-01,69.68,19.68,1,1,1,9790000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6817,44524601200000,LIBERTY HILL IND SCH DIST 908,school_district,WILLIAMSON,2021-05-01,51.17,1.17,1,1,6,784530000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6818,44525000500000,HAWKINS IND SCH DIST 902,school_district,WOOD,2021-05-01,58.17,8.17,1,1,1,10750000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6819,44210100400000,CITY OF DEER PARK,municipal,HARRIS,2021-05-01,76.42,26.42,1,1,5,109275000,0.600,0.600,0,municipality,50.0,1,1,1
TX,TX:6820,44410144100000,HARRIS COUNTY MUD 170,special_district,HARRIS,2021-05-01,66.67,16.67,1,0,0,,,,0,special_district,50.0,1,1,1
TX,TX:6821,44407940300000,FORT BEND COUNTY MUD 24,special_district,FORT BEND,2021-05-01,75.00,25.00,1,1,1,4810000,1.000,1.000,0,special_district,50.0,1,1,1
TX,TX:6823,44522000200000,AZLE IND SCH DIST 915,school_district,TARRANT,2021-05-01,52.33,2.33,1,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:6824,44207200200000,CITY OF STEPHENVILLE,municipal,ERATH,2021-05-01,37.53,-12.47,0,1,2,41480000,0.000,0.000,0,municipality,50.0,1,1,1
TX,TX:6825,44524200200000,FORT ELLIOTT IND SCH DIST 906,school_district,WHEELER,2021-05-01,94.44,44.44,1,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:6826,44515501100000,MART IND SCH DIST 908,school_district,MCLENNAN,2021-05-01,88.89,38.89,1,1,6,32905000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6827,44518200300000,GORDON IND SCH DIST 901,school_district,PALO PINTO,2021-05-01,48.54,-1.46,0,1,2,11735000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6828,44524800200000,WINK LOVING IND SCHOOL DIST 902,school_district,WINKLER,2021-05-01,83.64,33.64,1,1,5,157920000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6829,44424655200000,SONTERRA MUD,special_district,WILLIAMSON,2021-05-01,66.80,16.80,1,1,3,25130000,1.000,1.000,1,special_district,50.0,1,1,1
TX,TX:6830,44205701600000,CITY OF IRVING,municipal,DALLAS,2021-05-01,59.28,9.28,1,1,15,782345000,0.600,0.467,0,municipality,50.0,1,1,1
TX,TX:6831,44519900200000,ROYSE CITY IND SCH DIST 902,school_district,ROCKWALL,2021-05-01,67.75,17.75,1,1,6,600202618,1.000,0.833,0,school_district,50.0,1,1,1
TX,TX:6832,44515700400000,NORTH ZULCH IND SCH DIST 903,school_district,MADISON,2021-05-01,79.04,29.04,1,1,2,4490000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6833,44504301500000,MCKINNEY IND SCH DISTRICT 907,school_district,COLLIN,2021-05-01,65.47,15.47,1,1,5,446025000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6834,44407900500000,FORT BEND COUNTY WCID 2,special_district,FORT BEND,2021-05-01,68.56,18.56,1,0,0,,,,0,special_district,50.0,1,1,1
TX,TX:6835,44410171800000,HARRIS COUNTY WATER CONTROL AND IMPROVEMENT DISTRICT 70,special_district,HARRIS,2021-05-01,86.36,36.36,1,0,0,,,,0,special_district,50.0,1,1,1
TX,TX:6836,44501401200000,ROGERS IND SCH DIST 907,school_district,BELL,2021-05-01,49.07,-0.93,0,1,1,31130000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6837,44509102200000,VAN ALSTYNE IND SCH DISTRICT 908,school_district,GRAYSON,2021-05-01,80.28,30.28,1,1,6,211580000,1.000,0.833,0,school_district,50.0,1,1,1
TX,TX:6838,44410182200000,HARRIS COUNTY UTILITY DISTRICT 6,special_district,HARRIS,2021-05-01,60.00,10.00,1,1,2,11330000,1.000,1.000,1,special_district,50.0,1,1,1
TX,TX:6839,44510500300000,HAYS CONS IND SCH DISTRICT 906,school_district,HAYS,2021-05-01,58.31,8.31,1,1,4,1083460000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6840,44207200200000,CITY OF STEPHENVILLE,municipal,ERATH,2021-05-01,36.49,-13.51,0,1,2,41480000,0.000,0.000,0,municipality,50.0,1,1,1
TX,TX:6841,44503101500000,SANTA MARIA IND SCH DIST 913,school_district,CAMERON,2021-05-01,68.80,18.80,1,1,1,3360000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6842,44222000300000,CITY OF BENBROOK,municipal,TARRANT,2021-05-01,73.20,23.20,1,0,0,,,,0,municipality,50.0,1,1,1
TX,TX:6843,44512600400000,CLEBURNE IND SCH DIST 903,school_district,JOHNSON,2021-05-01,46.18,-3.82,0,1,2,77599984,1.000,0.500,0,school_district,50.0,1,1,1
TX,TX:6844,44512500500000,ORANGE GROVE IND SCH DIST 903,school_district,JIM WELLS,2021-05-01,13.63,-36.37,0,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:6845,44505701500000,RICHARDSON IND SCH DISTRICT 916,school_district,DALLAS,2021-05-01,63.17,13.17,1,1,6,753960000,1.000,0.833,1,school_district,50.0,1,1,1
TX,TX:6846,44504301600000,MELISSA IND SCH DIST 908,school_district,COLLIN,2021-05-01,79.80,29.80,1,1,6,361135000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6847,44520300100000,BROADDUS IND SCH DIST 902,school_district,SAN AUGUSTINE,2021-05-01,83.81,33.81,1,1,4,22360000,1.000,0.750,0,school_district,50.0,1,1,1
TX,TX:6848,44222002400000,CITY OF SAGINAW,municipal,TARRANT,2021-05-01,56.97,6.97,1,1,5,71080000,0.800,0.400,0,municipality,50.0,1,1,1
TX,TX:6849,44514501000000,OAKWOOD IND SCH DIST 907,school_district,LEON,2021-05-01,86.78,36.78,1,1,1,3800000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6850,44202000500000,CITY OF LAKE JACKSON,municipal,BRAZORIA,2021-05-01,72.58,22.58,1,1,7,79190000,0.714,0.429,0,municipality,50.0,1,1,1
TX,TX:6851,44515500400000,CHINA SPRING IND SCH DISTRICT 920,school_district,MCLENNAN,2021-05-01,69.90,19.90,1,1,1,49715000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6852,44410185400000,TIMBER LANE UTILITY DISTRICT,special_district,HARRIS,2021-05-01,70.19,20.19,1,1,4,42275000,1.000,0.500,0,special_district,50.0,1,1,1
TX,TX:6853,44507001400000,WAXAHACHIE IND SCH DIST 912,school_district,ELLIS,2021-05-01,42.87,-7.13,0,1,5,381870000,1.000,0.400,0,school_district,50.0,1,1,1
TX,TX:6854,44505701500000,RICHARDSON IND SCH DISTRICT 916,school_district,DALLAS,2021-05-01,63.04,13.04,1,1,6,753960000,1.000,0.833,1,school_district,50.0,1,1,1
TX,TX:6855,44513901200000,NORTH LAMAR IND SCH DISTRICT 911,school_district,LAMAR,2021-05-01,59.52,9.52,1,1,1,44005000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6856,44506101100000,PONDER IND SCH DISTRICT 906,school_district,DENTON,2021-05-01,78.40,28.40,1,1,3,86915000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:6857,44518400500000,GARNER IND SCH DIST 911,school_district,PARKER,2021-05-01,43.35,-6.65,0,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:6858,44523200400000,SABINAL IND SCH DIST 902,school_district,UVALDE,2021-05-01,69.71,19.71,1,1,1,7315000,1.000,1.000,0,school_district,50.0,1,1,1
