state,referendum_row_id,unit_id,census_name,census_type,county,election_date,pct_yes,threshold_centered_margin,passed,issued_6y,n_issues_6y,par_6y,go_share_6y,voter_auth_share_6y,os_confirms_election,entity_type,rule_threshold,op_referendum_strict,op_codable,rd_sample,purpose_class,is_resubmission,prior_fail_4y,resubmitted_4y,gfd_year,gfd_pop,gfd_enrollment,gfd_total_rev,gfd_property_tax,gfd_debt_out,gfd_ltd_out,gfd_rev_pc,gfd_debt_pc
LA,LA:6021,19101201200000,PARISH OF CAMERON,county,CAMERON,2023-11-18,56.14,6.14,1,0,0,,,,0,county,50.0,1,1,1,tax,1,1,,2022,7003,,31798,23549,1383,1383,4540.6,197.5
LA,LA:6022,19101201200000,PARISH OF CAMERON,county,CAMERON,2023-11-18,74.84,24.84,1,0,0,,,,0,county,50.0,1,1,1,tax,1,1,,2022,7003,,31798,23549,1383,1383,4540.6,197.5
LA,LA:6023,19501300100000,CATAHOULA PARISH SCHOOL DISTRICT,school_district,CATAHOULA,2023-11-18,60.43,10.43,1,0,0,,,,0,school_district,50.0,1,1,1,tax,0,0,,2022,,1050,20218,1033,900,900,,
LA,LA:6024,19501300100000,CATAHOULA PARISH SCHOOL DISTRICT,school_district,CATAHOULA,2023-11-18,59.17,9.17,1,0,0,,,,0,school_district,50.0,1,1,1,tax,0,0,,2022,,1050,20218,1033,900,900,,
LA,LA:6025,19101501500000,PARISH OF CONCORDIA,county,CONCORDIA,2023-11-18,54.75,4.75,1,0,0,,,,0,county,50.0,1,1,1,tax,1,1,,2022,18914,,58796,8843,64630,64531,3108.6,3417.0
LA,LA:6026,19501500100000,CONCORDIA PARISH SCHOOL DISTRICT,school_district,CONCORDIA,2023-11-18,62.56,12.56,1,0,0,,,,0,school_district,50.0,1,1,1,tax,0,0,,2022,,3192,49051,6166,241,241,,
LA,LA:6027,19201600100000,VILLAGE OF GRAND CANE,municipal,DE SOTO,2023-11-18,74.12,24.12,1,0,0,,,,0,municipality,50.0,1,1,1,tax,0,0,,2022,238,,378,35,177,177,1588.2,743.7
LA,LA:6028,19501600100000,DE SOTO PARISH SCHOOL DISTRICT,school_district,DE SOTO,2023-11-18,52.22,2.22,1,1,1,23000000,1.000,0.000,0,school_district,50.0,1,1,1,bond_go,0,0,,2022,,5126,111940,45316,40200,40200,,
LA,LA:6029,19501600100000,DE SOTO PARISH SCHOOL DISTRICT,school_district,DE SOTO,2023-11-18,32.89,-17.11,0,1,1,23000000,1.000,0.000,0,school_district,50.0,1,1,1,bond_go,0,0,1,2022,,5126,111940,45316,40200,40200,,
LA,LA:6030,19201600400000,CITY OF MANSFIELD,municipal,DE SOTO,2023-11-18,65.00,15.00,1,1,1,2710000,0.000,0.000,0,municipality,50.0,1,1,1,tax,0,0,,2022,4579,,7164,465,3365,3365,1564.5,734.9
LA,LA:6031,19201700200000,CITY-PARISH OF BATON ROUGE-EAST BATON ROUGE,municipal,EAST BATON ROUGE,2023-11-18,68.57,18.57,1,1,2,319800000,0.000,0.500,0,municipality,50.0,1,1,1,tax,1,1,,2022,219052,,1544023,254112,1936944,1936944,7048.7,8842.4
LA,LA:6032,19201700200000,CITY-PARISH OF BATON ROUGE-EAST BATON ROUGE,municipal,EAST BATON ROUGE,2023-11-18,74.97,24.97,1,1,2,319800000,0.000,0.500,0,municipality,50.0,1,1,1,tax,1,1,,2022,219052,,1544023,254112,1936944,1936944,7048.7,8842.4
LA,LA:6033,19201700200000,CITY-PARISH OF BATON ROUGE-EAST BATON ROUGE,municipal,EAST BATON ROUGE,2023-11-18,68.43,18.43,1,1,2,319800000,0.000,0.500,0,municipality,50.0,1,1,1,tax,1,1,,2022,219052,,1544023,254112,1936944,1936944,7048.7,8842.4
LA,LA:6034,19201700200000,CITY-PARISH OF BATON ROUGE-EAST BATON ROUGE,municipal,EAST BATON ROUGE,2023-11-18,74.52,24.52,1,1,2,319800000,0.000,0.500,0,municipality,50.0,1,1,1,tax,1,1,,2022,219052,,1544023,254112,1936944,1936944,7048.7,8842.4
LA,LA:6035,19201700200000,CITY-PARISH OF BATON ROUGE-EAST BATON ROUGE,municipal,EAST BATON ROUGE,2023-11-18,58.16,8.16,1,1,2,319800000,0.000,0.500,0,municipality,50.0,1,1,1,tax,1,1,,2022,219052,,1544023,254112,1936944,1936944,7048.7,8842.4
LA,LA:6036,19201700200000,CITY-PARISH OF BATON ROUGE-EAST BATON ROUGE,municipal,EAST BATON ROUGE,2023-11-18,68.51,18.51,1,1,2,319800000,0.000,0.500,0,municipality,50.0,1,1,1,tax,1,1,,2022,219052,,1544023,254112,1936944,1936944,7048.7,8842.4
LA,LA:6037,19101801700000,PARISH OF EAST CARROLL,county,EAST CARROLL,2023-11-18,72.64,22.64,1,0,0,,,,0,county,50.0,1,1,1,tax,0,0,,2022,6589,,19580,3200,1300,1300,2971.6,197.3
LA,LA:6038,19101801700000,PARISH OF EAST CARROLL,county,EAST CARROLL,2023-11-18,73.69,23.69,1,0,0,,,,0,county,50.0,1,1,1,tax,0,0,,2022,6589,,19580,3200,1300,1300,2971.6,197.3
LA,LA:6039,19101801700000,PARISH OF EAST CARROLL,county,EAST CARROLL,2023-11-18,78.94,28.94,1,0,0,,,,0,county,50.0,1,1,1,tax,0,0,,2022,6589,,19580,3200,1300,1300,2971.6,197.3
LA,LA:6040,19101801700000,PARISH OF EAST CARROLL,county,EAST CARROLL,2023-11-18,75.09,25.09,1,0,0,,,,0,county,50.0,1,1,1,tax,0,0,,2022,6589,,19580,3200,1300,1300,2971.6,197.3
LA,LA:6041,19101901800000,PARISH OF EAST FELICIANA,county,EAST FELICIANA,2023-11-18,61.92,11.92,1,0,0,,,,0,county,50.0,1,1,1,tax,0,0,,2022,18882,,21013,7086,1134,1111,1112.9,60.1
LA,LA:6042,19101901800000,PARISH OF EAST FELICIANA,county,EAST FELICIANA,2023-11-18,63.00,13.00,1,0,0,,,,0,county,50.0,1,1,1,tax,0,0,,2022,18882,,21013,7086,1134,1111,1112.9,60.1
LA,LA:6043,19101901800000,PARISH OF EAST FELICIANA,county,EAST FELICIANA,2023-11-18,62.81,12.81,1,0,0,,,,0,county,50.0,1,1,1,tax,0,0,,2022,18882,,21013,7086,1134,1111,1112.9,60.1
LA,LA:6044,19101901800000,PARISH OF EAST FELICIANA,county,EAST FELICIANA,2023-11-18,60.22,10.22,1,0,0,,,,0,county,50.0,1,1,1,tax,0,0,,2022,18882,,21013,7086,1134,1111,1112.9,60.1
LA,LA:6045,19201900400000,VILLAGE OF SLAUGHTER,municipal,EAST FELICIANA,2023-11-18,37.50,-12.50,0,0,0,,,,0,municipality,50.0,1,1,1,other,0,0,0,2022,882,,1559,41,1197,1197,1767.6,1357.1
LA,LA:6046,19102001900000,PARISH OF EVANGELINE,county,EVANGELINE,2023-11-18,67.42,17.42,1,0,0,,,,0,county,50.0,1,1,1,tax,1,1,,2022,33276,,25475,9438,7045,7045,765.6,211.7
LA,LA:6047,19102001900000,PARISH OF EVANGELINE,county,EVANGELINE,2023-11-18,68.69,18.69,1,0,0,,,,0,county,50.0,1,1,1,tax,1,1,,2022,33276,,25475,9438,7045,7045,765.6,211.7
LA,LA:6048,19102001900000,PARISH OF EVANGELINE,county,EVANGELINE,2023-11-18,69.78,19.78,1,0,0,,,,0,county,50.0,1,1,1,tax,1,1,,2022,33276,,25475,9438,7045,7045,765.6,211.7
LA,LA:6049,19102001900000,PARISH OF EVANGELINE,county,EVANGELINE,2023-11-18,63.28,13.28,1,0,0,,,,0,county,50.0,1,1,1,tax,1,1,,2022,33276,,25475,9438,7045,7045,765.6,211.7
LA,LA:6050,19502200100000,GRANT PARISH SCHOOL DISTRICT,school_district,GRANT,2023-11-18,65.34,15.34,1,0,0,,,,0,school_district,50.0,1,1,1,tax,0,0,,2022,,2971,42175,3489,7262,7262,,
LA,LA:6051,19102202100000,PARISH OF GRANT,county,GRANT,2023-11-18,64.74,14.74,1,0,0,,,,0,county,50.0,1,1,1,tax,0,0,,2022,22254,,6228,2106,0,0,279.9,0.0
LA,LA:6052,19202200500000,TOWN OF POLLOCK,municipal,GRANT,2023-11-18,36.04,-13.96,0,0,0,,,,0,municipality,50.0,1,1,1,tax,0,0,0,2022,483,,3138,0,2907,2907,6496.9,6018.6
LA,LA:6053,19202600300000,CITY OF KENNER,municipal,JEFFERSON,2023-11-18,69.51,19.51,1,1,1,4915000,0.000,1.000,1,municipality,50.0,1,1,1,tax,0,0,,2022,66288,,49349,9499,78996,78996,744.5,1191.7
LA,LA:6054,19102702600000,PARISH OF JEFFERSON DAVIS,county,JEFFERSON DAVIS,2023-11-18,51.95,1.95,1,0,0,,,,0,county,50.0,1,1,1,tax,0,0,,2022,31208,,32661,11087,9719,9719,1046.6,311.4
LA,LA:6055,19102702600000,PARISH OF JEFFERSON DAVIS,county,JEFFERSON DAVIS,2023-11-18,62.62,12.62,1,0,0,,,,0,county,50.0,1,1,1,tax,0,0,,2022,31208,,32661,11087,9719,9719,1046.6,311.4
LA,LA:6056,19103002900000,PARISH OF LASALLE,county,LASALLE,2023-11-18,64.30,14.30,1,0,0,,,,0,county,50.0,1,1,1,tax,0,0,,2022,15021,,81696,9010,5079,4097,5438.8,338.1
LA,LA:6057,19203100400000,CITY OF RUSTON,municipal,LINCOLN,2023-11-18,71.35,21.35,1,1,1,15000000,0.000,0.000,0,municipality,50.0,1,1,1,other,0,0,,2022,21891,,63413,1132,89089,89089,2896.8,4069.7
LA,LA:6058,19103203100000,PARISH OF LIVINGSTON,county,LIVINGSTON,2023-11-18,50.46,0.46,1,1,1,73650000,0.000,0.000,0,county,50.0,1,1,1,tax,1,1,,2022,143737,,178470,42208,62177,60447,1241.6,432.6
LA,LA:6059,19103403300000,PARISH OF MOREHOUSE,county,MOREHOUSE,2023-11-18,62.12,12.12,1,0,0,,,,0,county,50.0,1,1,1,tax,0,0,,2022,24227,,145002,5721,8390,8213,5985.1,346.3
LA,LA:6062,19503500100000,NATCHITOCHES PARISH SCHOOL DISTRICT,school_district,NATCHITOCHES,2023-11-18,40.71,-9.29,0,0,0,,,,0,school_district,50.0,1,1,1,tax,0,0,1,2022,,5527,86329,10453,26140,26140,,
LA,LA:6063,19203600100000,CITY OF NEW ORLEANS,municipal,ORLEANS,2023-11-18,62.17,12.17,1,1,3,1006440000,0.667,0.667,0,municipality,50.0,1,1,1,tax,1,1,,2022,389476,,2239216,342166,1197419,1195523,5749.3,3074.4
LA,LA:6064,19203600100000,CITY OF NEW ORLEANS,municipal,ORLEANS,2023-11-18,79.39,29.39,1,1,3,1006440000,0.667,0.667,0,municipality,50.0,1,1,1,tax,1,1,,2022,389476,,2239216,342166,1197419,1195523,5749.3,3074.4
LA,LA:6065,19203600100000,CITY OF NEW ORLEANS,municipal,ORLEANS,2023-11-18,62.93,12.93,1,1,3,1006440000,0.667,0.667,0,municipality,50.0,1,1,1,tax,1,1,,2022,389476,,2239216,342166,1197419,1195523,5749.3,3074.4
LA,LA:6066,19203600100000,CITY OF NEW ORLEANS,municipal,ORLEANS,2023-11-18,44.99,-5.01,0,1,3,1006440000,0.667,0.667,0,municipality,50.0,1,1,1,tax,1,1,1,2022,389476,,2239216,342166,1197419,1195523,5749.3,3074.4
LA,LA:6067,19203600100000,CITY OF NEW ORLEANS,municipal,ORLEANS,2023-11-18,43.24,-6.76,0,1,3,1006440000,0.667,0.667,0,municipality,50.0,1,1,1,tax,1,1,1,2022,389476,,2239216,342166,1197419,1195523,5749.3,3074.4
LA,LA:6071,19103803600000,PARISH OF PLAQUEMINES,county,PLAQUEMINES,2023-11-18,59.94,9.94,1,0,0,,,,0,county,50.0,1,1,1,tax,1,1,,2022,23113,,95802,20920,100615,100615,4144.9,4353.2
LA,LA:6072,19103803600000,PARISH OF PLAQUEMINES,county,PLAQUEMINES,2023-11-18,59.86,9.86,1,0,0,,,,0,county,50.0,1,1,1,other,0,0,,2022,23113,,95802,20920,100615,100615,4144.9,4353.2
LA,LA:6073,19104003800000,PARISH OF RAPIDES,county,RAPIDES,2023-11-18,28.66,-21.34,0,0,0,,,,0,county,50.0,1,1,1,tax,1,1,1,2022,128567,,108517,47639,12152,11858,844.1,94.5
LA,LA:6074,19104304100000,PARISH OF SABINE,county,SABINE,2023-11-18,45.45,-4.55,0,0,0,,,,0,county,50.0,1,1,1,tax,1,1,1,2022,23803,,39870,11667,13979,13979,1675.0,587.3
LA,LA:6075,19504600100000,ST HELENA PARISH SCHOOL DISTRICT,school_district,ST HELENA,2023-11-18,49.84,-0.16,0,0,0,,,,0,school_district,50.0,1,1,1,tax,1,1,0,2022,,1119,17614,2278,11455,11455,,
LA,LA:6076,19504600100000,ST HELENA PARISH SCHOOL DISTRICT,school_district,ST HELENA,2023-11-18,48.40,-1.60,0,0,0,,,,0,school_district,50.0,1,1,1,tax,1,1,0,2022,,1119,17614,2278,11455,11455,,
LA,LA:6077,19104604400000,PARISH OF ST HELENA,county,ST HELENA,2023-11-18,57.19,7.19,1,0,0,,,,0,county,50.0,1,1,1,tax,1,1,,2022,10081,,32496,4608,9684,9684,3223.5,960.6
LA,LA:6078,19104604400000,PARISH OF ST HELENA,county,ST HELENA,2023-11-18,61.82,11.82,1,0,0,,,,0,county,50.0,1,1,1,tax,1,1,,2022,10081,,32496,4608,9684,9684,3223.5,960.6
LA,LA:6079,19104604400000,PARISH OF ST HELENA,county,ST HELENA,2023-11-18,73.47,23.47,1,0,0,,,,0,county,50.0,1,1,1,tax,1,1,,2022,10081,,32496,4608,9684,9684,3223.5,960.6
LA,LA:6080,19104604400000,PARISH OF ST HELENA,county,ST HELENA,2023-11-18,64.76,14.76,1,0,0,,,,0,county,50.0,1,1,1,tax,1,1,,2022,10081,,32496,4608,9684,9684,3223.5,960.6
LA,LA:6081,19104604400000,PARISH OF ST HELENA,county,ST HELENA,2023-11-18,68.72,18.72,1,0,0,,,,0,county,50.0,1,1,1,tax,1,1,,2022,10081,,32496,4608,9684,9684,3223.5,960.6
LA,LA:6082,19104904700000,PARISH OF ST LANDRY,county,ST LANDRY,2023-11-18,51.35,1.35,1,0,0,,,,0,county,50.0,1,1,1,tax,1,1,,2022,81440,,264103,17024,55601,55601,3242.9,682.7
LA,LA:6083,19104904700000,PARISH OF ST LANDRY,county,ST LANDRY,2023-11-18,45.49,-4.51,0,0,0,,,,0,county,50.0,1,1,1,tax,1,1,1,2022,81440,,264103,17024,55601,55601,3242.9,682.7
LA,LA:6084,19104904700000,PARISH OF ST LANDRY,county,ST LANDRY,2023-11-18,52.07,2.07,1,0,0,,,,0,county,50.0,1,1,1,tax,1,1,,2022,81440,,264103,17024,55601,55601,3242.9,682.7
LA,LA:6085,19104904700000,PARISH OF ST LANDRY,county,ST LANDRY,2023-11-18,75.89,25.89,1,0,0,,,,0,county,50.0,1,1,1,tax,1,1,,2022,81440,,264103,17024,55601,55601,3242.9,682.7
LA,LA:6086,19204900700000,CITY OF OPELOUSAS,municipal,ST LANDRY,2023-11-18,44.13,-5.87,0,0,0,,,,0,municipality,50.0,1,1,1,tax,0,0,1,2022,15562,,34676,1093,10462,10462,2228.2,672.3
LA,LA:6087,19205000300000,CITY OF ST MARTINVILLE,municipal,ST MARTIN,2023-11-18,70.05,20.05,1,0,0,,,,0,municipality,50.0,1,1,1,tax,0,0,,2022,5676,,14159,271,1006,1006,2494.5,177.2
LA,LA:6088,19205200600000,CITY OF SLIDELL,municipal,ST TAMMANY,2023-11-18,81.71,31.71,1,0,0,,,,0,municipality,50.0,1,1,1,other,0,0,,2022,27541,,59438,7446,0,0,2158.2,0.0
LA,LA:6089,19205200600000,CITY OF SLIDELL,municipal,ST TAMMANY,2023-11-18,81.21,31.21,1,0,0,,,,0,municipality,50.0,1,1,1,other,0,0,,2022,27541,,59438,7446,0,0,2158.2,0.0
LA,LA:6090,19205200600000,CITY OF SLIDELL,municipal,ST TAMMANY,2023-11-18,64.98,14.98,1,0,0,,,,0,municipality,50.0,1,1,1,other,0,0,,2022,27541,,59438,7446,0,0,2158.2,0.0
LA,LA:6091,19205200600000,CITY OF SLIDELL,municipal,ST TAMMANY,2023-11-18,71.78,21.78,1,0,0,,,,0,municipality,50.0,1,1,1,other,0,0,,2022,27541,,59438,7446,0,0,2158.2,0.0
LA,LA:6092,19205200600000,CITY OF SLIDELL,municipal,ST TAMMANY,2023-11-18,59.77,9.77,1,0,0,,,,0,municipality,50.0,1,1,1,other,0,0,,2022,27541,,59438,7446,0,0,2158.2,0.0
LA,LA:6093,19205200600000,CITY OF SLIDELL,municipal,ST TAMMANY,2023-11-18,61.16,11.16,1,0,0,,,,0,municipality,50.0,1,1,1,other,0,0,,2022,27541,,59438,7446,0,0,2158.2,0.0
LA,LA:6094,19205200600000,CITY OF SLIDELL,municipal,ST TAMMANY,2023-11-18,74.90,24.90,1,0,0,,,,0,municipality,50.0,1,1,1,other,0,0,,2022,27541,,59438,7446,0,0,2158.2,0.0
LA,LA:6095,19205200500000,TOWN OF PEARL RIVER,municipal,ST TAMMANY,2023-11-18,35.58,-14.42,0,0,0,,,,0,municipality,50.0,1,1,1,tax,1,1,1,2022,2618,,4316,365,3423,3219,1648.6,1307.5
LA,LA:6096,19105205000000,PARISH OF ST TAMMANY,county,ST TAMMANY,2023-11-18,48.67,-1.33,0,0,0,,,,0,county,50.0,1,1,1,tax,1,1,1,2022,263446,,411301,164745,220577,220577,1561.2,837.3
LA,LA:6097,19505300100000,TANGIPAHOA PARISH SCHOOL DISTRICT,school_district,TANGIPAHOA,2023-11-18,63.02,13.02,1,1,1,13465000,0.000,0.000,0,school_district,50.0,1,1,1,tax,0,0,,2022,,20700,308689,7603,34000,34000,,
LA,LA:6098,19105405200000,PARISH OF TENSAS,county,TENSAS,2023-11-18,56.07,6.07,1,0,0,,,,0,county,50.0,1,1,1,tax,0,0,,2022,4178,,7885,2314,3346,2813,1887.3,800.9
LA,LA:6099,19105705500000,PARISH OF VERMILION,county,VERMILION,2023-11-18,53.29,3.29,1,0,0,,,,0,county,50.0,1,1,1,tax,1,1,,2022,59378,,146855,26850,28858,28075,2473.2,486.0
LA,LA:6100,19105805600000,PARISH OF VERNON,county,VERNON,2023-11-18,65.01,15.01,1,0,0,,,,0,county,50.0,1,1,1,tax,1,1,,2022,47894,,46910,9410,15003,15001,979.5,313.3
LA,LA:6101,19105805600000,PARISH OF VERNON,county,VERNON,2023-11-18,64.07,14.07,1,0,0,,,,0,county,50.0,1,1,1,tax,1,1,,2022,47894,,46910,9410,15003,15001,979.5,313.3
LA,LA:6102,19105805600000,PARISH OF VERNON,county,VERNON,2023-11-18,55.60,5.60,1,0,0,,,,0,county,50.0,1,1,1,tax,1,1,,2022,47894,,46910,9410,15003,15001,979.5,313.3
LA,LA:6103,19105805600000,PARISH OF VERNON,county,VERNON,2023-11-18,53.82,3.82,1,0,0,,,,0,county,50.0,1,1,1,tax,1,1,,2022,47894,,46910,9410,15003,15001,979.5,313.3
LA,LA:6104,19105805600000,PARISH OF VERNON,county,VERNON,2023-11-18,56.21,6.21,1,0,0,,,,0,county,50.0,1,1,1,tax,1,1,,2022,47894,,46910,9410,15003,15001,979.5,313.3
LA,LA:6105,19505800100000,VERNON PARISH SCHOOL DISTRICT,school_district,VERNON,2023-11-18,53.91,3.91,1,0,0,,,,0,school_district,50.0,1,1,1,bond_go,0,0,,2022,,9037,125254,8782,19336,18966,,
LA,LA:6106,19105905700000,PARISH OF WASHINGTON,county,WASHINGTON,2023-11-18,61.96,11.96,1,0,0,,,,0,county,50.0,1,1,1,tax,1,1,,2022,45773,,134495,12010,7809,7366,2938.3,170.6
LA,LA:6107,19105905700000,PARISH OF WASHINGTON,county,WASHINGTON,2023-11-18,61.61,11.61,1,0,0,,,,0,county,50.0,1,1,1,tax,1,1,,2022,45773,,134495,12010,7809,7366,2938.3,170.6
LA,LA:6108,19106005800000,PARISH OF WEBSTER,county,WEBSTER,2023-11-18,78.77,28.77,1,0,0,,,,0,county,50.0,1,1,1,tax,1,1,,2022,37943,,31382,2888,810,810,827.1,21.3
LA,LA:6109,19106005800000,PARISH OF WEBSTER,county,WEBSTER,2023-11-18,55.06,5.06,1,0,0,,,,0,county,50.0,1,1,1,bond_go,0,0,,2022,37943,,31382,2888,810,810,827.1,21.3
LA,LA:6110,19500200100000,ALLEN PARISH SCHOOL DISTRICT,school_district,ALLEN,2024-03-23,74.65,24.65,1,0,0,,,,0,school_district,50.0,1,1,1,tax,0,0,,2023,,4136,66690,6221,20855,20855,,
LA,LA:6111,19500200100000,ALLEN PARISH SCHOOL DISTRICT,school_district,ALLEN,2024-03-23,58.56,8.56,1,0,0,,,,0,school_district,50.0,1,1,1,tax,0,0,,2023,,4136,66690,6221,20855,20855,,
LA,LA:6112,19500200100000,ALLEN PARISH SCHOOL DISTRICT,school_district,ALLEN,2024-03-23,76.68,26.68,1,0,0,,,,0,school_district,50.0,1,1,1,tax,0,0,,2023,,4136,66690,6221,20855,20855,,
LA,LA:6113,19500200100000,ALLEN PARISH SCHOOL DISTRICT,school_district,ALLEN,2024-03-23,77.85,27.85,1,0,0,,,,0,school_district,50.0,1,1,1,tax,0,0,,2023,,4136,66690,6221,20855,20855,,
LA,LA:6114,19500200100000,ALLEN PARISH SCHOOL DISTRICT,school_district,ALLEN,2024-03-23,76.64,26.64,1,0,0,,,,0,school_district,50.0,1,1,1,tax,0,0,,2023,,4136,66690,6221,20855,20855,,
LA,LA:6115,19500200100000,ALLEN PARISH SCHOOL DISTRICT,school_district,ALLEN,2024-03-23,67.01,17.01,1,0,0,,,,0,school_district,50.0,1,1,1,tax,0,0,,2023,,4136,66690,6221,20855,20855,,
LA,LA:6116,19202500100000,TOWN OF CHATHAM,municipal,JACKSON,2024-03-23,60.98,10.98,1,0,0,,,,0,municipality,50.0,1,1,1,other,0,0,,2023,479,,1021,19,232,232,2131.5,484.3
LA,LA:6117,19202600100000,CITY OF GRETNA,municipal,JEFFERSON,2024-03-23,65.83,15.83,1,0,0,,,,0,municipality,50.0,1,1,1,tax,0,0,,2022,17615,,25369,9318,47279,47279,1440.2,2684.0
LA,LA:6118,19202600100000,CITY OF GRETNA,municipal,JEFFERSON,2024-03-23,64.74,14.74,1,0,0,,,,0,municipality,50.0,1,1,1,tax,0,0,,2022,17615,,25369,9318,47279,47279,1440.2,2684.0
LA,LA:6119,19503500100000,NATCHITOCHES PARISH SCHOOL DISTRICT,school_district,NATCHITOCHES,2024-03-23,66.46,16.46,1,0,0,,,,0,school_district,50.0,1,1,1,tax,1,1,,2023,,5527,92209,10578,24340,24340,,
LA,LA:6120,19103803600000,PARISH OF PLAQUEMINES,county,PLAQUEMINES,2024-03-23,53.03,3.03,1,0,0,,,,0,county,50.0,1,1,1,tax,1,1,,2023,23303,,121304,21038,98673,98673,5205.5,4234.3
LA,LA:6121,19103803600000,PARISH OF PLAQUEMINES,county,PLAQUEMINES,2024-03-23,49.49,-0.51,0,0,0,,,,0,county,50.0,1,1,1,tax,1,1,1,2023,23303,,121304,21038,98673,98673,5205.5,4234.3
LA,LA:6122,19103803600000,PARISH OF PLAQUEMINES,county,PLAQUEMINES,2024-03-23,55.44,5.44,1,0,0,,,,0,county,50.0,1,1,1,tax,1,1,,2023,23303,,121304,21038,98673,98673,5205.5,4234.3
LA,LA:6123,19103803600000,PARISH OF PLAQUEMINES,county,PLAQUEMINES,2024-03-23,54.68,4.68,1,0,0,,,,0,county,50.0,1,1,1,tax,1,1,,2023,23303,,121304,21038,98673,98673,5205.5,4234.3
LA,LA:6124,19103803600000,PARISH OF PLAQUEMINES,county,PLAQUEMINES,2024-03-23,56.15,6.15,1,0,0,,,,0,county,50.0,1,1,1,tax,1,1,,2023,23303,,121304,21038,98673,98673,5205.5,4234.3
LA,LA:6125,19103803600000,PARISH OF PLAQUEMINES,county,PLAQUEMINES,2024-03-23,52.63,2.63,1,0,0,,,,0,county,50.0,1,1,1,tax,1,1,,2023,23303,,121304,21038,98673,98673,5205.5,4234.3
LA,LA:6126,19103803600000,PARISH OF PLAQUEMINES,county,PLAQUEMINES,2024-03-23,54.87,4.87,1,0,0,,,,0,county,50.0,1,1,1,tax,1,1,,2023,23303,,121304,21038,98673,98673,5205.5,4234.3
LA,LA:6127,19104003800000,PARISH OF RAPIDES,county,RAPIDES,2024-03-23,61.18,11.18,1,0,0,,,,0,county,50.0,1,1,1,tax,1,1,,2023,128654,,115693,50351,21045,20809,899.3,163.6
LA,LA:6128,19104204000000,PARISH OF RICHLAND,county,RICHLAND,2024-03-23,65.95,15.95,1,0,0,,,,0,county,50.0,1,1,1,tax,1,1,,2022,20014,,84862,3189,866,866,4240.1,43.3
LA,LA:6129,19104204000000,PARISH OF RICHLAND,county,RICHLAND,2024-03-23,65.30,15.30,1,0,0,,,,0,county,50.0,1,1,1,tax,1,1,,2022,20014,,84862,3189,866,866,4240.1,43.3
LA,LA:6130,19205300400000,TOWN OF KENTWOOD,municipal,TANGIPAHOA,2024-03-23,63.03,13.03,1,0,0,,,,0,municipality,50.0,1,1,1,tax,0,0,,2022,2452,,3504,122,639,639,1429.0,260.6
LA,LA:6131,19105705500000,PARISH OF VERMILION,county,VERMILION,2024-03-23,19.48,-30.52,0,0,0,,,,0,county,50.0,1,1,1,tax,1,1,1,2023,57204,,158736,26525,24702,23680,2774.9,431.8
LA,LA:6132,19200300200000,CITY OF GONZALES,municipal,ASCENSION,2024-04-27,77.47,27.47,1,0,0,,,,0,municipality,50.0,1,1,1,tax,0,0,,2023,12574,,31382,1841,12217,10205,2495.8,971.6
LA,LA:6133,19500300100000,ASCENSION PARISH SCHOOL DISTRICT,school_district,ASCENSION,2024-04-27,79.24,29.24,1,1,1,66000000,1.000,1.000,1,school_district,50.0,1,1,1,bond_go,0,0,,2023,,24769,409004,105333,316727,316727,,
LA,LA:6134,19100300300000,PARISH OF ASCENSION,county,ASCENSION,2024-04-27,89.80,39.80,1,0,0,,,,0,county,50.0,1,1,1,tax,0,0,,2023,128369,,234522,71290,103973,97708,1826.9,810.0
LA,LA:6135,19100400400000,PARISH OF ASSUMPTION,county,ASSUMPTION,2024-04-27,67.29,17.29,1,0,0,,,,0,county,50.0,1,1,1,tax,1,1,,2022,21621,,29290,7078,1315,1315,1354.7,60.8
LA,LA:6136,19100600600000,PARISH OF BEAUREGARD,county,BEAUREGARD,2024-04-27,82.73,32.73,1,0,0,,,,0,county,50.0,1,1,1,tax,1,1,,2023,36584,,85219,10929,19634,19630,2329.4,536.7
LA,LA:6137,19100600600000,PARISH OF BEAUREGARD,county,BEAUREGARD,2024-04-27,82.35,32.35,1,0,0,,,,0,county,50.0,1,1,1,tax,1,1,,2023,36584,,85219,10929,19634,19630,2329.4,536.7
LA,LA:6138,19100600600000,PARISH OF BEAUREGARD,county,BEAUREGARD,2024-04-27,62.96,12.96,1,0,0,,,,0,county,50.0,1,1,1,tax,1,1,,2023,36584,,85219,10929,19634,19630,2329.4,536.7
LA,LA:6139,19100700700000,PARISH OF BIENVILLE,county,BIENVILLE,2024-04-27,63.39,13.39,1,0,0,,,,0,county,50.0,1,1,1,tax,1,1,,2022,12983,,15895,6921,8370,8370,1224.3,644.7
LA,LA:6140,19100700700000,PARISH OF BIENVILLE,county,BIENVILLE,2024-04-27,73.22,23.22,1,0,0,,,,0,county,50.0,1,1,1,tax,1,1,,2022,12983,,15895,6921,8370,8370,1224.3,644.7
LA,LA:6141,19500700100000,BIENVILLE PARISH SCHOOL DISTRICT,school_district,BIENVILLE,2024-04-27,72.89,22.89,1,0,0,,,,0,school_district,50.0,1,1,1,tax,0,0,,2023,,1971,63698,23141,23160,23160,,
