fips,NAME,state_abb,year,dem_share2p,source,tier,measured,est_mad_pp,flag
4147000,Medford,OR,2016,0.4326,Fekrazad-RLCR,precinct,True,,
4147000,Medford,OR,2020,0.4767,Fekrazad-RLCR,precinct,True,,
4147000,Medford,OR,2024,0.4684,Metcalf+NYT,precinct,True,,
4159000,Portland,OR,2004,0.7898,county-rescale-BG16,estimated,False,3.15,
4159000,Portland,OR,2008,0.8291,rebuilt-HEDA-citymap,precinct,True,,
4159000,Portland,OR,2012,0.8386,county-rescale-BG16,estimated,False,1.74,
4159000,Portland,OR,2016,0.8596,Fekrazad-RLCR,precinct,True,,
4159000,Portland,OR,2020,0.8624,Fekrazad-RLCR,precinct,True,,
4159000,Portland,OR,2024,0.8724,Metcalf+NYT,precinct,True,,
4164900,Salem,OR,2004,0.5357,county-rescale-BG16,estimated,False,3.15,
4164900,Salem,OR,2008,0.5871,rebuilt-HEDA-citylist-partial,precinct,True,,
4164900,Salem,OR,2012,0.5673,county-rescale-BG16,estimated,False,1.74,
4164900,Salem,OR,2016,0.5596,Fekrazad-RLCR,precinct,True,,
4164900,Salem,OR,2020,0.5921,Fekrazad-RLCR,precinct,True,,
4164900,Salem,OR,2024,0.5887,Metcalf+NYT,precinct,True,,
4169600,Springfield,OR,2004,0.5281,county-rescale-BG16,estimated,False,3.15,
4169600,Springfield,OR,2008,0.6036,rebuilt-HEDA-citynamed,exact,True,,
4169600,Springfield,OR,2012,0.5612,county-rescale-BG16,estimated,False,1.74,
4169600,Springfield,OR,2016,0.5438,Fekrazad-RLCR,precinct,True,,
4169600,Springfield,OR,2020,0.5772,Fekrazad-RLCR,precinct,True,,
4169600,Springfield,OR,2024,0.5684,Metcalf+NYT,precinct,True,,
4202000,Allentown,PA,2004,0.6915,county-rescale-BG16-corr,estimated,False,3.15,
4202000,Allentown,PA,2008,0.7286,rebuilt-HEDA-precinct,precinct,True,,
4202000,Allentown,PA,2012,0.7181,precinct-2012,precinct,True,,
4202000,Allentown,PA,2016,0.7156,Fekrazad-RLCR,precinct,True,,
4202000,Allentown,PA,2020,0.6775,Fekrazad-RLCR,precinct,True,,
4202000,Allentown,PA,2024,0.6157,Metcalf+NYT,precinct,True,,
4206088,Bethlehem,PA,2004,0.6494,county-rescale-BG16-corr,estimated,False,3.15,
4206088,Bethlehem,PA,2008,0.6797,rebuilt-HEDA-precinct,precinct,True,,
4206088,Bethlehem,PA,2012,0.6481,precinct-2012,precinct,True,,
4206088,Bethlehem,PA,2016,0.6577,Fekrazad-RLCR,precinct,True,,
4206088,Bethlehem,PA,2020,0.6635,Fekrazad-RLCR,precinct,True,,
4206088,Bethlehem,PA,2024,0.6435,Metcalf+NYT,precinct,True,,
4224000,Erie,PA,2004,0.6846,county-rescale-BG16-corr,estimated,False,3.15,
4224000,Erie,PA,2008,0.725,rebuilt-HEDA-precinct,precinct,True,,
4224000,Erie,PA,2012,0.7265,precinct-2012,precinct,True,,
4224000,Erie,PA,2016,0.6482,Fekrazad-RLCR,precinct,True,,
4224000,Erie,PA,2020,0.648,Fekrazad-RLCR,precinct,True,,
4224000,Erie,PA,2024,0.6295,Metcalf+NYT,precinct,True,,
4232800,Harrisburg,PA,2004,0.838,county-rescale-BG16-corr,estimated,False,3.15,
4232800,Harrisburg,PA,2008,0.8726,rebuilt-HEDA-precinct,precinct,True,,
4232800,Harrisburg,PA,2012,0.8682,precinct-2012,precinct,True,,
4232800,Harrisburg,PA,2016,0.8717,Fekrazad-RLCR,precinct,True,,
4232800,Harrisburg,PA,2020,0.8543,Fekrazad-RLCR,precinct,True,,
4232800,Harrisburg,PA,2024,0.8173,Metcalf+NYT,precinct,True,,
4241216,Lancaster,PA,2004,0.7083,county-rescale-BG16-corr,estimated,False,3.15,
4241216,Lancaster,PA,2008,0.7682,rebuilt-HEDA-precinct,precinct,True,,
4241216,Lancaster,PA,2012,0.7608,county-rescale-BG16-corr,estimated,False,1.74,
4241216,Lancaster,PA,2016,0.7738,Fekrazad-RLCR,precinct,True,,
4241216,Lancaster,PA,2020,0.7428,Fekrazad-RLCR,precinct,True,,
4241216,Lancaster,PA,2024,0.7196,Metcalf+NYT,precinct,True,,
4260000,Philadelphia,PA,2004,0.8065,county-direct,exact,True,,
4260000,Philadelphia,PA,2008,0.8356,rebuilt-HEDA-precinct,precinct,True,,
4260000,Philadelphia,PA,2012,0.8592,county-direct,exact,True,,
4260000,Philadelphia,PA,2016,0.843,Fekrazad-RLCR,precinct,True,,
4260000,Philadelphia,PA,2020,0.8197,Fekrazad-RLCR,precinct,True,,
4260000,Philadelphia,PA,2024,0.7972,Metcalf+NYT,precinct,True,,
4261000,Pittsburgh,PA,2004,0.7686,county-rescale-BG16-corr,estimated,False,3.15,
4261000,Pittsburgh,PA,2008,0.7621,rebuilt-HEDA-precinct,precinct,True,,
4261000,Pittsburgh,PA,2012,0.7672,county-rescale-BG16-corr,estimated,False,1.74,
4261000,Pittsburgh,PA,2016,0.7842,Fekrazad-RLCR,precinct,True,,
4261000,Pittsburgh,PA,2020,0.7882,Fekrazad-RLCR,precinct,True,,
4261000,Pittsburgh,PA,2024,0.7815,Metcalf+NYT,precinct,True,,
4263624,Reading,PA,2004,0.7947,county-rescale-BG16-corr,estimated,False,3.15,
4263624,Reading,PA,2008,0.8151,rebuilt-HEDA-precinct,precinct,True,,
4263624,Reading,PA,2012,0.8109,county-rescale-BG16-corr,estimated,False,1.74,
4263624,Reading,PA,2016,0.8057,Fekrazad-RLCR,precinct,True,,
4263624,Reading,PA,2020,0.7283,Fekrazad-RLCR,precinct,True,,
4263624,Reading,PA,2024,0.6506,Metcalf+NYT,precinct,True,,
4269000,Scranton,PA,2004,0.6504,county-rescale-BG16-corr,estimated,False,3.15,
4269000,Scranton,PA,2008,0.6889,rebuilt-HEDA-precinct,precinct,True,,
4269000,Scranton,PA,2012,0.7184,precinct-2012,precinct,True,,
4269000,Scranton,PA,2016,0.6161,Fekrazad-RLCR,precinct,True,,
4269000,Scranton,PA,2020,0.6337,Fekrazad-RLCR,precinct,True,,
4269000,Scranton,PA,2024,0.5938,Metcalf+NYT,precinct,True,,
4419180,Cranston,RI,2004,0.5842,HEDA-town,exact,True,,
4419180,Cranston,RI,2008,0.617,rebuilt-HEDA-locality,exact,True,,
4419180,Cranston,RI,2012,0.6178,HEDA-town,exact,True,,
4419180,Cranston,RI,2016,0.5412,Fekrazad-RLCR,precinct,True,,
4419180,Cranston,RI,2020,0.5717,Fekrazad-RLCR,precinct,True,,
4419180,Cranston,RI,2024,0.5318,Metcalf+NYT,precinct,True,,
4454640,Pawtucket,RI,2004,0.7088,HEDA-town,exact,True,,
4454640,Pawtucket,RI,2008,0.752,rebuilt-HEDA-locality,exact,True,,
4454640,Pawtucket,RI,2012,0.7718,HEDA-town,exact,True,,
4454640,Pawtucket,RI,2016,0.7148,Fekrazad-RLCR,precinct,True,,
4454640,Pawtucket,RI,2020,0.7142,Fekrazad-RLCR,precinct,True,,
4454640,Pawtucket,RI,2024,0.6657,Metcalf+NYT,precinct,True,,
4459000,Providence,RI,2004,0.7859,HEDA-town,exact,True,,
4459000,Providence,RI,2008,0.8441,rebuilt-HEDA-locality,exact,True,,
4459000,Providence,RI,2012,0.8564,HEDA-town,exact,True,,
4459000,Providence,RI,2016,0.8535,Fekrazad-RLCR,precinct,True,,
4459000,Providence,RI,2020,0.8191,Fekrazad-RLCR,precinct,True,,
4459000,Providence,RI,2024,0.7662,Metcalf+NYT,precinct,True,,
4474300,Warwick,RI,2004,0.582,HEDA-town,exact,True,,
4474300,Warwick,RI,2008,0.6094,rebuilt-HEDA-locality,exact,True,,
4474300,Warwick,RI,2012,0.6176,HEDA-town,exact,True,,
4474300,Warwick,RI,2016,0.5224,Fekrazad-RLCR,precinct,True,,
4474300,Warwick,RI,2020,0.5696,Fekrazad-RLCR,precinct,True,,
4474300,Warwick,RI,2024,0.54,Metcalf+NYT,precinct,True,,
4513330,Charleston,SC,2004,0.5039,county-rescale-BG16-corr,estimated,False,3.15,
4513330,Charleston,SC,2008,0.5615,rebuilt-EDA-rescaled,precinct,True,,
4513330,Charleston,SC,2012,0.5396,county-rescale-BG16-corr,estimated,False,1.74,
4513330,Charleston,SC,2016,0.569,Fekrazad-RLCR,precinct,True,,
4513330,Charleston,SC,2020,0.5799,Fekrazad-RLCR,precinct,True,,
4513330,Charleston,SC,2024,0.5422,Metcalf+NYT,precinct,True,,
4516000,Columbia,SC,2004,0.6276,county-rescale-BG16-corr,estimated,False,3.15,
4516000,Columbia,SC,2008,0.693,rebuilt-EDA-rescaled,precinct,True,,
4516000,Columbia,SC,2012,0.6994,precinct-2012,precinct,True,,
4516000,Columbia,SC,2016,0.7179,Fekrazad-RLCR,precinct,True,,
4516000,Columbia,SC,2020,0.7173,Fekrazad-RLCR,precinct,True,,
4516000,Columbia,SC,2024,0.6954,Metcalf+NYT,precinct,True,,
4530850,Greenville,SC,2004,0.462,county-rescale-BG16-corr,estimated,False,3.15,
4530850,Greenville,SC,2008,0.4948,rebuilt-EDA-rescaled,precinct,True,,
4530850,Greenville,SC,2012,0.4918,county-rescale-BG16-corr,estimated,False,1.74,
4530850,Greenville,SC,2016,0.5202,Fekrazad-RLCR,precinct,True,,
4530850,Greenville,SC,2020,0.5518,Fekrazad-RLCR,precinct,True,,
4530850,Greenville,SC,2024,0.5238,Metcalf+NYT,precinct,True,,
4550875,North Charleston,SC,2004,0.5946,county-rescale-BG16-corr,estimated,False,3.15,
4550875,North Charleston,SC,2008,0.6606,rebuilt-EDA-rescaled,precinct,True,,
4550875,North Charleston,SC,2012,0.6287,county-rescale-BG16-corr,estimated,False,1.74,
4550875,North Charleston,SC,2016,0.6345,Fekrazad-RLCR,precinct,True,,
4550875,North Charleston,SC,2020,0.6716,Fekrazad-RLCR,precinct,True,,
4550875,North Charleston,SC,2024,0.6317,Metcalf+NYT,precinct,True,,
4652980,Rapid City,SD,2004,0.3559,county-rescale-BG16-corr,estimated,False,3.15,
4652980,Rapid City,SD,2008,0.4198,rebuilt-EDA-precinct,precinct,True,,
4652980,Rapid City,SD,2012,0.3847,county-rescale-BG16-corr,estimated,False,1.74,
4652980,Rapid City,SD,2016,0.365,Fekrazad-RLCR,precinct,True,,
4652980,Rapid City,SD,2020,0.4204,Fekrazad-RLCR,precinct,True,,
4652980,Rapid City,SD,2024,0.4139,Metcalf+NYT,precinct,True,,
4659020,Sioux Falls,SD,2004,0.4404,county-rescale-BG16-corr,estimated,False,3.15,
4659020,Sioux Falls,SD,2008,0.5121,rebuilt-EDA-precinct,precinct,True,,
4659020,Sioux Falls,SD,2012,0.477,county-rescale-BG16-corr,estimated,False,1.74,
4659020,Sioux Falls,SD,2016,0.4456,Fekrazad-RLCR,precinct,True,,
4659020,Sioux Falls,SD,2020,0.4818,Fekrazad-RLCR,precinct,True,,
4659020,Sioux Falls,SD,2024,0.4657,Metcalf+NYT,precinct,True,,
4703440,Bartlett,TN,2004,0.2791,county-rescale-BG16-corr,estimated,False,3.15,
4703440,Bartlett,TN,2008,0.3355,rebuilt-HEDA-precinct,precinct,True,,
4703440,Bartlett,TN,2012,0.2481,precinct-blkBAF-2012,precinct,True,,
4703440,Bartlett,TN,2016,0.3331,Fekrazad-RLCR,precinct,True,,
4703440,Bartlett,TN,2020,0.3887,Fekrazad-RLCR,precinct,True,,
4703440,Bartlett,TN,2024,0.3909,Metcalf+NYT,precinct,True,,
4714000,Chattanooga,TN,2004,0.5307,county-rescale-BG16-corr,estimated,False,3.15,
4714000,Chattanooga,TN,2008,0.508,rebuilt-HEDA-precinct,precinct,True,,
4714000,Chattanooga,TN,2012,0.574,precinct-citylist-2012,exact,True,,
4714000,Chattanooga,TN,2016,0.5624,Fekrazad-RLCR,precinct,True,,
4714000,Chattanooga,TN,2020,0.5914,Fekrazad-RLCR,precinct,True,,
4714000,Chattanooga,TN,2024,0.5682,Metcalf+NYT,precinct,True,,
4715160,Clarksville,TN,2004,0.4666,county-rescale-BG16-corr,estimated,False,3.15,
4715160,Clarksville,TN,2008,0.5082,rebuilt-HEDA-precinct,precinct,True,,
4715160,Clarksville,TN,2012,0.5028,county-rescale-BG16-corr,estimated,False,1.74,
4715160,Clarksville,TN,2016,0.463,Fekrazad-RLCR,precinct,True,,
4715160,Clarksville,TN,2020,0.4995,Fekrazad-RLCR,precinct,True,,
4715160,Clarksville,TN,2024,0.4708,Metcalf+NYT,precinct,True,,
4716420,Collierville,TN,2004,0.2382,county-rescale-BG16-corr,estimated,False,3.15,
4716420,Collierville,TN,2008,0.2843,rebuilt-HEDA-precinct,precinct,True,,
4716420,Collierville,TN,2012,0.2814,county-rescale-BG16-corr,estimated,False,1.74,
4716420,Collierville,TN,2016,0.294,Fekrazad-RLCR,precinct,True,,
4716420,Collierville,TN,2020,0.3523,Fekrazad-RLCR,precinct,True,,
4716420,Collierville,TN,2024,0.3516,Metcalf+NYT,precinct,True,,
4733280,Hendersonville,TN,2004,0.3542,county-rescale-BG16-corr,estimated,False,3.15,
4733280,Hendersonville,TN,2008,0.3053,rebuilt-HEDA-precinct,precinct,True,,
4733280,Hendersonville,TN,2012,0.2914,county-rescale-BG16-corr,estimated,False,1.74,
4733280,Hendersonville,TN,2016,0.2922,Fekrazad-RLCR,precinct,True,,
4733280,Hendersonville,TN,2020,0.3517,Fekrazad-RLCR,precinct,True,,
4733280,Hendersonville,TN,2024,0.3408,Metcalf+NYT,precinct,True,,
4737640,Jackson,TN,2004,0.522,county-rescale-BG16-corr,estimated,False,3.15,
4737640,Jackson,TN,2008,0.5501,rebuilt-HEDA-precinct,precinct,True,,
4737640,Jackson,TN,2012,0.54,county-rescale-BG16-corr,estimated,False,1.74,
4737640,Jackson,TN,2016,0.5036,Fekrazad-RLCR,precinct,True,,
4737640,Jackson,TN,2020,0.5163,Fekrazad-RLCR,precinct,True,,
4737640,Jackson,TN,2024,0.4931,Metcalf+NYT,precinct,True,,
4740000,Knoxville,TN,2004,0.5084,county-rescale-BG16-corr,estimated,False,3.15,
4740000,Knoxville,TN,2008,0.5098,rebuilt-HEDA-precinct,precinct,True,,
4740000,Knoxville,TN,2012,0.5182,precinct-blkBAF-2012,precinct,True,,
4740000,Knoxville,TN,2016,0.5169,Fekrazad-RLCR,precinct,True,,
4740000,Knoxville,TN,2020,0.5691,Fekrazad-RLCR,precinct,True,,
4740000,Knoxville,TN,2024,0.5483,Metcalf+NYT,precinct,True,,
4748000,Memphis,TN,2004,0.7229,county-rescale-BG16-corr,estimated,False,3.15,
4748000,Memphis,TN,2008,0.7641,rebuilt-HEDA-precinct,precinct,True,,
4748000,Memphis,TN,2012,0.7428,precinct-blkBAF-2012,precinct,True,,
4748000,Memphis,TN,2016,0.7788,Fekrazad-RLCR,precinct,True,,
4748000,Memphis,TN,2020,0.7813,Fekrazad-RLCR,precinct,True,,
4748000,Memphis,TN,2024,0.7616,Metcalf+NYT,precinct,True,,
4751560,Murfreesboro,TN,2004,0.4156,county-rescale-BG16-corr,estimated,False,3.15,
4751560,Murfreesboro,TN,2008,0.439,rebuilt-HEDA-precinct,precinct,True,,
4751560,Murfreesboro,TN,2012,0.4124,county-rescale-BG16-corr,estimated,False,1.74,
4751560,Murfreesboro,TN,2016,0.4032,Fekrazad-RLCR,precinct,True,,
4751560,Murfreesboro,TN,2020,0.4625,Fekrazad-RLCR,precinct,True,,
4751560,Murfreesboro,TN,2024,0.439,Metcalf+NYT,precinct,True,,
4752006,Davidson,TN,2004,0.5568,county-rescale-BG16-corr,estimated,False,3.15,
4752006,Davidson,TN,2008,0.6078,rebuilt-HEDA-precinct,precinct,True,,
4752006,Davidson,TN,2012,0.6091,precinct-blkBAF-2012,precinct,True,,
4752006,Davidson,TN,2016,0.6457,Fekrazad-RLCR,precinct,True,,
4752006,Davidson,TN,2020,0.6724,Fekrazad-RLCR,precinct,True,,
4752006,Davidson,TN,2024,0.6401,Metcalf+NYT,precinct,True,,
4801000,Abilene,TX,2004,0.2323,precinct-TLC-2004,exact,True,,
4801000,Abilene,TX,2008,0.288,rebuilt-HEDA-precinct,precinct,True,,
4801000,Abilene,TX,2012,0.2533,precinct-TLC-2012,exact,True,,
4801000,Abilene,TX,2016,0.2644,Fekrazad-RLCR,precinct,True,,
4801000,Abilene,TX,2020,0.3099,Fekrazad-RLCR,precinct,True,,
4801000,Abilene,TX,2024,0.2908,Metcalf+NYT,precinct,True,,
4801924,Allen,TX,2004,0.2694,precinct-TLC-2004,exact,True,,
4801924,Allen,TX,2008,0.3748,rebuilt-HEDA-precinct,precinct,True,,
4801924,Allen,TX,2012,0.3464,precinct-TLC-2012,exact,True,,
4801924,Allen,TX,2016,0.4259,Fekrazad-RLCR,precinct,True,,
4801924,Allen,TX,2020,0.5042,Fekrazad-RLCR,precinct,True,,
4801924,Allen,TX,2024,0.4773,Metcalf+NYT,precinct,True,,
4803000,Amarillo,TX,2004,0.2159,precinct-TLC-2004,exact,True,,
4803000,Amarillo,TX,2008,0.2584,rebuilt-HEDA-precinct,precinct,True,,
4803000,Amarillo,TX,2012,0.2214,precinct-TLC-2012,exact,True,,
4803000,Amarillo,TX,2016,0.2304,Fekrazad-RLCR,precinct,True,,
4803000,Amarillo,TX,2020,0.2682,Fekrazad-RLCR,precinct,True,,
4803000,Amarillo,TX,2024,0.2598,Metcalf+NYT,precinct,True,,
4804000,Arlington,TX,2004,0.3844,precinct-TLC-2004,exact,True,,
4804000,Arlington,TX,2008,0.4759,rebuilt-HEDA-precinct,precinct,True,,
4804000,Arlington,TX,2012,0.4793,precinct-TLC-2012,exact,True,,
4804000,Arlington,TX,2016,0.5219,Fekrazad-RLCR,precinct,True,,
4804000,Arlington,TX,2020,0.5683,Fekrazad-RLCR,precinct,True,,
4804000,Arlington,TX,2024,0.5436,Metcalf+NYT,precinct,True,,
4805000,Austin,TX,2004,0.6034,precinct-TLC-2004,exact,True,,
4805000,Austin,TX,2008,0.6832,rebuilt-HEDA-precinct,precinct,True,,
4805000,Austin,TX,2012,0.6685,precinct-TLC-2012,exact,True,,
4805000,Austin,TX,2016,0.7575,Fekrazad-RLCR,precinct,True,,
4805000,Austin,TX,2020,0.7797,Fekrazad-RLCR,precinct,True,,
4805000,Austin,TX,2024,0.7557,Metcalf+NYT,precinct,True,,
4806128,Baytown,TX,2004,0.366,precinct-TLC-2004,exact,True,,
4806128,Baytown,TX,2008,0.417,rebuilt-HEDA-precinct,precinct,True,,
4806128,Baytown,TX,2012,0.4107,precinct-TLC-2012,exact,True,,
4806128,Baytown,TX,2016,0.4362,Fekrazad-RLCR,precinct,True,,
4806128,Baytown,TX,2020,0.4467,Fekrazad-RLCR,precinct,True,,
4806128,Baytown,TX,2024,0.4214,Metcalf+NYT,precinct,True,,
4807000,Beaumont,TX,2004,0.5599,precinct-TLC-2004,exact,True,,
4807000,Beaumont,TX,2008,0.6036,rebuilt-HEDA-precinct,precinct,True,,
4807000,Beaumont,TX,2012,0.6196,precinct-TLC-2012,exact,True,,
4807000,Beaumont,TX,2016,0.6322,Fekrazad-RLCR,precinct,True,,
4807000,Beaumont,TX,2020,0.6399,Fekrazad-RLCR,precinct,True,,
4807000,Beaumont,TX,2024,0.6101,Metcalf+NYT,precinct,True,,
4810768,Brownsville,TX,2004,0.572,precinct-TLC-2004,exact,True,,
4810768,Brownsville,TX,2008,0.7258,rebuilt-HEDA-precinct,precinct,True,,
4810768,Brownsville,TX,2012,0.7505,precinct-TLC-2012,exact,True,,
4810768,Brownsville,TX,2016,0.7663,Fekrazad-RLCR,precinct,True,,
4810768,Brownsville,TX,2020,0.6214,Fekrazad-RLCR,precinct,True,,
4810768,Brownsville,TX,2024,0.5006,Metcalf+NYT,precinct,True,,
4810912,Bryan,TX,2004,0.3656,precinct-TLC-2004,exact,True,,
4810912,Bryan,TX,2008,0.4281,rebuilt-HEDA-precinct,precinct,True,,
4810912,Bryan,TX,2012,0.4117,precinct-TLC-2012,exact,True,,
4810912,Bryan,TX,2016,0.4451,Fekrazad-RLCR,precinct,True,,
4810912,Bryan,TX,2020,0.4819,Fekrazad-RLCR,precinct,True,,
4810912,Bryan,TX,2024,0.4203,Metcalf+NYT,precinct,True,,
4813024,Carrollton,TX,2004,0.33,precinct-TLC-2004,exact,True,,
4813024,Carrollton,TX,2008,0.4292,rebuilt-HEDA-precinct,precinct,True,,
4813024,Carrollton,TX,2012,0.4143,precinct-TLC-2012,exact,True,,
4813024,Carrollton,TX,2016,0.5078,Fekrazad-RLCR,precinct,True,,
4813024,Carrollton,TX,2020,0.5642,Fekrazad-RLCR,precinct,True,,
4813024,Carrollton,TX,2024,0.5298,Metcalf+NYT,precinct,True,,
4815976,College Station,TX,2004,0.2726,precinct-TLC-2004,exact,True,,
4815976,College Station,TX,2008,0.3425,rebuilt-HEDA-precinct,precinct,True,,
4815976,College Station,TX,2012,0.3026,precinct-TLC-2012,exact,True,,
4815976,College Station,TX,2016,0.3883,Fekrazad-RLCR,precinct,True,,
4815976,College Station,TX,2020,0.4576,Fekrazad-RLCR,precinct,True,,
4815976,College Station,TX,2024,0.4039,Metcalf+NYT,precinct,True,,
4817000,Corpus Christi,TX,2004,0.428,precinct-TLC-2004,exact,True,,
4817000,Corpus Christi,TX,2008,0.4769,rebuilt-HEDA-precinct,precinct,True,,
4817000,Corpus Christi,TX,2012,0.4865,precinct-TLC-2012,exact,True,,
4817000,Corpus Christi,TX,2016,0.493,Fekrazad-RLCR,precinct,True,,
4817000,Corpus Christi,TX,2020,0.4928,Fekrazad-RLCR,precinct,True,,
4817000,Corpus Christi,TX,2024,0.4522,Metcalf+NYT,precinct,True,,
4819000,Dallas,TX,2004,0.5753,precinct-TLC-2004,exact,True,,
4819000,Dallas,TX,2008,0.6416,rebuilt-HEDA-precinct,precinct,True,,
4819000,Dallas,TX,2012,0.6308,precinct-TLC-2012,exact,True,,
4819000,Dallas,TX,2016,0.6866,Fekrazad-RLCR,precinct,True,,
4819000,Dallas,TX,2020,0.6991,Fekrazad-RLCR,precinct,True,,
4819000,Dallas,TX,2024,0.6465,Metcalf+NYT,precinct,True,,
4819972,Denton,TX,2004,0.4248,precinct-TLC-2004,exact,True,,
4819972,Denton,TX,2008,0.4938,rebuilt-HEDA-precinct,precinct,True,,
4819972,Denton,TX,2012,0.4603,precinct-TLC-2012,exact,True,,
4819972,Denton,TX,2016,0.5077,Fekrazad-RLCR,precinct,True,,
4819972,Denton,TX,2020,0.5588,Fekrazad-RLCR,precinct,True,,
4819972,Denton,TX,2024,0.5578,Metcalf+NYT,precinct,True,,
4820092,DeSoto,TX,2004,0.6498,precinct-TLC-2004,exact,True,,gate-override
4820092,DeSoto,TX,2008,0.7948,rebuilt-HEDA-precinct,precinct,True,,
4820092,DeSoto,TX,2012,0.8277,precinct-TLC-2012,exact,True,,
4820092,DeSoto,TX,2016,0.8513,Fekrazad-RLCR,precinct,True,,
4820092,DeSoto,TX,2020,0.865,Fekrazad-RLCR,precinct,True,,
4820092,DeSoto,TX,2024,0.8459,Metcalf+NYT,precinct,True,,
4822660,Edinburg,TX,2004,0.5466,precinct-TLC-2004,exact,True,,
4822660,Edinburg,TX,2008,0.689,rebuilt-HEDA-precinct,precinct,True,,
4822660,Edinburg,TX,2012,0.6987,precinct-TLC-2012,exact,True,,
4822660,Edinburg,TX,2016,0.6823,Fekrazad-RLCR,precinct,True,,
4822660,Edinburg,TX,2020,0.5941,Fekrazad-RLCR,precinct,True,,
4822660,Edinburg,TX,2024,0.5054,Metcalf+NYT,precinct,True,,
4824000,El Paso,TX,2004,0.5593,precinct-TLC-2004,exact,True,,
4824000,El Paso,TX,2008,0.654,rebuilt-HEDA-precinct,precinct,True,,
4824000,El Paso,TX,2012,0.6542,precinct-TLC-2012,exact,True,,
4824000,El Paso,TX,2016,0.7187,Fekrazad-RLCR,precinct,True,,
4824000,El Paso,TX,2020,0.6819,Fekrazad-RLCR,precinct,True,,
4824000,El Paso,TX,2024,0.5903,Metcalf+NYT,precinct,True,,
4824768,Euless,TX,2004,0.3466,precinct-TLC-2004,exact,True,,
4824768,Euless,TX,2008,0.4334,rebuilt-HEDA-precinct,precinct,True,,
4824768,Euless,TX,2012,0.4155,precinct-TLC-2012,exact,True,,
4824768,Euless,TX,2016,0.4683,Fekrazad-RLCR,precinct,True,,
4824768,Euless,TX,2020,0.5401,Fekrazad-RLCR,precinct,True,,
4824768,Euless,TX,2024,0.5024,Metcalf+NYT,precinct,True,,
4826232,Flower Mound,TX,2004,0.2276,precinct-TLC-2004,exact,True,,
4826232,Flower Mound,TX,2008,0.2981,rebuilt-HEDA-precinct,precinct,True,,
4826232,Flower Mound,TX,2012,0.2656,precinct-TLC-2012,exact,True,,
4826232,Flower Mound,TX,2016,0.3355,Fekrazad-RLCR,precinct,True,,
4826232,Flower Mound,TX,2020,0.4079,Fekrazad-RLCR,precinct,True,,
4826232,Flower Mound,TX,2024,0.3951,Metcalf+NYT,precinct,True,,
4827000,Fort Worth,TX,2004,0.4666,precinct-TLC-2004,exact,True,,
4827000,Fort Worth,TX,2008,0.5298,rebuilt-HEDA-precinct,precinct,True,,
4827000,Fort Worth,TX,2012,0.5073,precinct-TLC-2012,exact,True,,
4827000,Fort Worth,TX,2016,0.53,Fekrazad-RLCR,precinct,True,,
4827000,Fort Worth,TX,2020,0.559,Fekrazad-RLCR,precinct,True,,
4827000,Fort Worth,TX,2024,0.5177,Metcalf+NYT,precinct,True,,
4827684,Frisco,TX,2004,0.2388,precinct-TLC-2004,exact,True,,
4827684,Frisco,TX,2008,0.3513,rebuilt-HEDA-precinct,precinct,True,,
4827684,Frisco,TX,2012,0.31,precinct-TLC-2012,exact,True,,
4827684,Frisco,TX,2016,0.4137,Fekrazad-RLCR,precinct,True,,
4827684,Frisco,TX,2020,0.4894,Fekrazad-RLCR,precinct,True,,
4827684,Frisco,TX,2024,0.4542,Metcalf+NYT,precinct,True,,
4828068,Galveston,TX,2004,0.6171,precinct-TLC-2004,exact,True,,
4828068,Galveston,TX,2008,0.6067,rebuilt-HEDA-precinct,precinct,True,,
4828068,Galveston,TX,2012,0.5951,precinct-TLC-2012,exact,True,,
4828068,Galveston,TX,2016,0.5647,Fekrazad-RLCR,precinct,True,,
4828068,Galveston,TX,2020,0.5567,Fekrazad-RLCR,precinct,True,,
4828068,Galveston,TX,2024,0.5269,Metcalf+NYT,precinct,True,,
4829000,Garland,TX,2004,0.3843,precinct-TLC-2004,exact,True,,
4829000,Garland,TX,2008,0.4667,rebuilt-HEDA-precinct,precinct,True,,
4829000,Garland,TX,2012,0.4802,precinct-TLC-2012,exact,True,,
4829000,Garland,TX,2016,0.5451,Fekrazad-RLCR,precinct,True,,
4829000,Garland,TX,2020,0.5759,Fekrazad-RLCR,precinct,True,,
4829000,Garland,TX,2024,0.5366,Metcalf+NYT,precinct,True,,
4830464,Grand Prairie,TX,2004,0.4353,precinct-TLC-2004,exact,True,,
4830464,Grand Prairie,TX,2008,0.5505,rebuilt-HEDA-precinct,precinct,True,,
4830464,Grand Prairie,TX,2012,0.5713,precinct-TLC-2012,exact,True,,
4830464,Grand Prairie,TX,2016,0.621,Fekrazad-RLCR,precinct,True,,
4830464,Grand Prairie,TX,2020,0.6455,Fekrazad-RLCR,precinct,True,,
4830464,Grand Prairie,TX,2024,0.6053,Metcalf+NYT,precinct,True,,
4835000,Houston,TX,2004,0.541,precinct-TLC-2004,exact,True,,
4835000,Houston,TX,2008,0.5998,rebuilt-HEDA-precinct,precinct,True,,
4835000,Houston,TX,2012,0.5943,precinct-TLC-2012,exact,True,,
4835000,Houston,TX,2016,0.6592,Fekrazad-RLCR,precinct,True,,
4835000,Houston,TX,2020,0.6498,Fekrazad-RLCR,precinct,True,,
